# Wordlist

# DATA
ID	LIST_ID	CONCEPTLIST	CONCEPTID	CONCEPT	ENGLISH	AGE SCORE	AGE_SCORE	ANALYZABILITY SCORE	BENNET1976100	BORROWED SCORE	BORROWING_SCORE	CATEGORY	CHEN1996200	CHINESE	COMMON_CHINESE	COMPOSITE SCORE	CONCEPTICON_GLOSS	CONTEXT	DEFINITION	DESCRIPTION	DSS_ID	FRENCH	GERMAN	HAUSA	IDS_ID	JACHONTOV_35	LATIN	NUMBER	NUMBERINSOURCE	OCCURRENCES	OMEGAWIKI	ONTOLOGICAL_CATEGORY	PAGENUMBER	RANK	REPRESENTATION	REPRESENTATION SCORE	RUSSIAN	SEEALSO	SEMANTICFIELD	SEMANTIC_FIELD	SIMPLICITY_SCORE	SPANISH	SWADESH_100	SWADESH_200	SWADESH_GLOSS	URL	WIKTIONARY	WOLD	WOLD_ID	RELATIONS
11321		0CONCEPTICON	1461	AT													AT		With very little distance to or in a particular place or location.												6078	Other						-	Spatial relations									12.013		similar
#
9917		0CONCEPTICON	57	ATOP													ATOP		In a higher position, with respect to a lower one.												1108044	Other						-	Spatial relations									-		similar
#
10582		0CONCEPTICON	722	ATTACK													ATTACK		The application of violent force to someone or something.												337168	Person/Thing						436121	Warfare and hunting									20.43		similar
#
11768		0CONCEPTICON	1908	ATTENTIVE													ATTENTIVE		Giving attention.												839411	Person/Thing						-	Cognition									-		similar
#
11006		0CONCEPTICON	1146	AUBERGINE													AUBERGINE		An Asian plant, Solanum melongena, cultivated for its edible purple, green, or white ovoid fruit.												507273	Person/Thing						-	Food and drink									-		similar
#
11132		0CONCEPTICON	1272	AUNT													AUNT		A woman with one or more siblings who have one or more children; a sister of someone's father or mother.												5591	Person/Thing						-	Kinship									2.52		similar
#
11497		0CONCEPTICON	1637	AUTHORITY													AUTHORITY		The power to enforce rules or give orders.												6705	Person/Thing						-	Social and political relations									-		similar
#
11136		0CONCEPTICON	1276	AUTUMN													AUTUMN		The season after summer and before winter, traditionally from September 21 to December 20 in the northern hemisphere and from March 21 to June 20 in the southern hemisphere.												5615	Person/Thing						-	Time									14.77		similar
#
10685		0CONCEPTICON	825	AWAKE													AWAKE		Not sleeping.												353802	Property						-	The body									-		similar
#
10138		0CONCEPTICON	278	AWL													AWL		Pointed tool for marking or piercing wood or leather.												1505847	Person/Thing						-	Clothing and grooming									6.37		similar
#
2245	Huber-1992-374-88	Huber-1992-374	677	AXE	AXE												AXE											88														HACHA								similar
10537		0CONCEPTICON	677	AXE													AXE		A tool for felling trees or chopping wood consisting of a heavy metallic head flattened to a blade on one side, and which is attached to a usually wooden handle.												333200	Person/Thing						-	Basic actions and technology									9.25		similar
#
3172	Zgraggen-1980-380-198a	Zgraggen-1980-380	677	AXE IRON	AXE IRON												AXE											198a																						narrower
#
3173	Zgraggen-1980-380-198b	Zgraggen-1980-380	677	AXE STONE	AXE STONE												AXE											198b																						narrower
#
11629		0CONCEPTICON	1769	AXLE													AXLE		The central part of a wheel, that usually does not turn.												7167	Person/Thing						-	Motion									10.77		similar
#
11057		0CONCEPTICON	1197	BABOON													BABOON		Large ground based monkey having doglike muzzles.												541654	Person/Thing						-	Animals									-		similar
#
11149		0CONCEPTICON	1289	BABY													BABY		A very young human being, from birth to a year old.												5642	Person/Thing						-	Kinship									2.28		similar
#
2203	Huber-1992-374-46	Huber-1992-374	1289	BABY, INFANT	BABY, INFANT												BABY											46														CRIATURA								similar
#
2174	Huber-1992-374-17	Huber-1992-374	1291	BACK	BACK												BACK											17														ESPALDA								similar
3045	Zgraggen-1980-380-53	Zgraggen-1980-380	1291	BACK	BACK												BACK											53																						similar
11151		0CONCEPTICON	1291	BACK													BACK		The rear of body, especially the part between the neck and the end of the spine and opposite the chest and belly.												5648	Person/Thing						-	The body									4.19		similar
#
10383		0CONCEPTICON	523	BACK OF HEAD													BACK OF HEAD		The back part of the head.												1580787	Person/Thing						-	The body									-		similar
#
2376	Huber-1992-374-225	Huber-1992-374	1292	BAD	BAD												BAD											225														MALO								similar
3190	Zgraggen-1980-380-221	Zgraggen-1980-380	1292	BAD	BAD												BAD											221																						similar
11152		0CONCEPTICON	1292	BAD													BAD		Not good; unfavorable; negative.												5650	Property						-	Emotions and values									16.72		similar
#
9916		0CONCEPTICON	56	BAD LUCK													BAD LUCK		An undesirable event such as an accident.												1107818	Person/Thing						-	Emotions and values									16.19		similar
#
11873		0CONCEPTICON	2013	BAIT													BAIT		Anything that serves as an enticement.												978246	Person/Thing						-	Warfare and hunting									20.56		similar
#
10043		0CONCEPTICON	183	BAKE													BAKE		To cook (something) in an oven, but not in fat.												1392775	Action/Process						-	Food and drink									5.24		similar
#
10985		0CONCEPTICON	1125	BALD													BALD		Without hair on the head.												490061	Property						-	The body									4.93		similar
#
11705		0CONCEPTICON	1845	BALL													BALL		An object, generally spherical, used for playing games.												7785	Person/Thing						7782	Spatial relations									12.83		similar
#
3136	Zgraggen-1980-380-158	Zgraggen-1980-380	1927	BAMBOO	BAMBOO												BAMBOO											158																						similar
11787		0CONCEPTICON	1927	BAMBOO													BAMBOO		A group of woody perennial evergreen plants in the true grass family Poaceae, subfamily Bambusoideae, tribe Bambuseae.												848903	Person/Thing						-	Agriculture and vegetation									8.94		similar
#
3108	Zgraggen-1980-380-127	Zgraggen-1980-380	868	BANANA	BANANA												BANANA											127																						similar
10728		0CONCEPTICON	868	BANANA													BANANA		The fruit of the banana tree.												369665	Person/Thing						734724	Agriculture and vegetation									8.84		similar
#
11655		0CONCEPTICON	1795	BANANA TREE													BANANA TREE		The tropical treelike plant which bears clusters of bananas. The plant, of the genus Musa, has large, elongated leaves.												734724	Person/Thing						-	Agriculture and vegetation									-		similar
#
2330	Huber-1992-374-173	Huber-1992-374	276	BANISTERIUM	BANISTERIUM												BANISTERIUM											173														AJAHUASCA, JAJÉ								similar
10136		0CONCEPTICON	276	BANISTERIUM													BANISTERIUM		A psychoactive infusion prepared from the Banisteriopsis spp.												1505835	Person/Thing						-	Food and drink									-		similar
#
11144		0CONCEPTICON	1284	BANK													BANK		A financial institution where one can borrow money (upon which interest is due) or deposit money (in order to collect interest).												5632	Person/Thing						-	Modern world									23.44		similar
#
10206		0CONCEPTICON	346	BANYAN													BANYAN		A tropical Indian fig tree, Ficus benghalensis, that has many aerial roots.												1510869	Person/Thing						-	Agriculture and vegetation									8.85		similar
#
10857		0CONCEPTICON	997	BAOBAB TREE													BAOBAB TREE		Genus of big trees (Adansonia) from the mallow family, growing in tropical countries												428797	Person/Thing						-	Agriculture and vegetation									-		similar
#
10371		0CONCEPTICON	511	BAOZI													BAOZI		A baozi or simply known as bao, bau, humbow, nunu, bausak, pow or pau is a type of steamed, filled bun or bread-like (i.e. made with yeast) item in various Chinese cuisines.												1577338	Person/Thing						-	Food and drink									-		similar
#
10384		0CONCEPTICON	524	BARBEL													BARBEL		European freshwater fish belonging to the family of carps (Cyprinidae), Genus of barbus.												1580799	Person/Thing						-	Animals									-		similar
#
2414	Huber-1992-374-264	Huber-1992-374	1204	BARK	BARK												BARK											264														CORTEZA								similar
11064		0CONCEPTICON	1204	BARK													BARK		The exterior covering of the trunk and branches of a tree.												5439	Person/Thing						-	Agriculture and vegetation									8.75		similar
#
11066		0CONCEPTICON	1206	BARKING													BARKING		To produce a loud, short, explosive sound similar to that of a dog.												5444	Action/Process						-	Animals									-		similar
#
10792		0CONCEPTICON	932	BARLEY													BARLEY		A strong cereal of the genus Hordeum, or its grains, often used as food or to make malted drinks.												398106	Person/Thing						-	Agriculture and vegetation									8.44		similar
#
10230		0CONCEPTICON	370	BARTER													BARTER		To exchange goods without involving money.												1511024	Action/Process						-	Possession									11.83		similar
#
10691		0CONCEPTICON	831	BASE													BASE		The bottom or lowest part.												355706	Person/Thing						-	Basic actions and technology									-		similar
#
3186	Zgraggen-1980-380-214	Zgraggen-1980-380	1539	BASKET	BASKET												BASKET											214																						similar
11399		0CONCEPTICON	1539	BASKET													BASKET		A lightweight container, generally round, open at the top, and tapering toward the bottom.												6368	Person/Thing						-	Basic actions and technology									9.76		similar
#
11807		0CONCEPTICON	1947	BASTARD													BASTARD		A child born of parents not married to each other.												872861	Person/Thing						-	Kinship									-		similar
#
2260	Huber-1992-374-103	Huber-1992-374	1793	BAT	BAT												BAT											103														MURCIÉLAGO								similar
11653		0CONCEPTICON	1793	BAT													BAT		A small, nocturnal, flying mammal of the order Chiroptera, which navigates by means of echolocation. It looks like a mouse with membranous wings extending from the forelimbs to the hind limbs or tail.												7344	Person/Thing						-	Animals									3.591		similar
#
3271	Zgraggen-1980-380-325	Zgraggen-1980-380	138	BATHE	BATHE												BATHE											325																						similar
9998		0CONCEPTICON	138	BATHE													BATHE		To clean oneself by immersion in water.												1295154	Action/Process						850562	The body									4.69		similar
#
10522		0CONCEPTICON	662	BATTERY													BATTERY		A cell or several cells connected together, each cell containing the essentials for producing voltaic electricity.												318	Person/Thing						-	Modern world									23.175		similar
#
10439		0CONCEPTICON	579	BATTLE													BATTLE		An instance of combat in warfare between two or more parties wherein each group will seek to defeat the others.												158617	Person/Thing						-	Warfare and hunting									20.13		similar
#
10246		0CONCEPTICON	386	BATTLE-AXE													BATTLE-AXE		An ancient military weapon.												1511102	Person/Thing						-	Warfare and hunting									20.222		similar
#
10523		0CONCEPTICON	663	BAY													BAY		An open, curving indentation made by the sea or a lake into a coastline.												320	Person/Thing						-	The physical world									1.34		similar
#
3245	Zgraggen-1980-380-296	Zgraggen-1980-380	1579	BE	BE												BE											296																						similar
11439		0CONCEPTICON	1579	BE													BE		To have existence.												6480	Action/Process						6478;6479;1378389	Miscellaneous function words									24.01		similar
#
10832		0CONCEPTICON	972	BE ABLE													BE ABLE		To have the ability to do something												419859	Action/Process						-	Basic actions and technology									-		similar
#
3318	Zgraggen-1980-380-375	Zgraggen-1980-380	252	BE AFRAID	BE AFRAID												FRIGHTEN											375																						similar
#
11282		0CONCEPTICON	1422	BE ALIVE													BE ALIVE		To be alive; to have a life.												6028	Action/Process						965540	The body									4.74		similar
#
10950		0CONCEPTICON	1090	BE BORN													BE BORN		To start living.												474983	Action/Process						-	The body									4.72		similar
#
11393		0CONCEPTICON	1533	BE HUNGRY													BE HUNGRY		A need of food.												6345	Action/Process						-	Food and drink									5.14		similar
#
10285		0CONCEPTICON	425	BE LATE													BE LATE		to be late												1539800	Action/Process						-	Time									14.24		similar
#
10288		0CONCEPTICON	428	BE MANY													BE MANY		existence of an indefinite large number of someone or something.												1541108	Other						-	Quantity									-		similar
#
3319	Zgraggen-1980-380-380	Zgraggen-1980-380	1847	BE SICK	BE SICK												SICK											380																						similar
#
