ID	NUMBER	ENGLISH	FRENCH	CONCEPTICON_ID	CONCEPTICON_GLOSS	Page	categoryID	subcategoryID	subsubcategoryID	categoryNAME	subcategoryNAME	subsubcategoryNAME
Snider-2004-1700-189	189	hump (of hunchback)	bosse (d'un bossu)	534	HUMP	7	1	5		MAN'S PHYSICAL BEING	IRREGULAR CONDITIONS	
Snider-2004-1700-190	190	(be) bald	(être) chauve	1125	BALD	7	1	5	1	MAN'S PHYSICAL BEING	IRREGULAR CONDITIONS	Abnormal qualities (adjectival)
Snider-2004-1700-191	191	(be) blind	(être) aveugle	1653	BLIND	7	1	5	1	MAN'S PHYSICAL BEING	IRREGULAR CONDITIONS	Abnormal qualities (adjectival)
Snider-2004-1700-192	192	(be) myopic, (be) shortsighted	(être) myope			7	1	5	1	MAN'S PHYSICAL BEING	IRREGULAR CONDITIONS	Abnormal qualities (adjectival)
Snider-2004-1700-193	193	(be) thin	(être) maigre, mince	1400	THIN (SLIM)	7	1	5	1	MAN'S PHYSICAL BEING	IRREGULAR CONDITIONS	Abnormal qualities (adjectival)
Snider-2004-1700-194	194	(be) impotent	(être) impuissant			7	1	5	1	MAN'S PHYSICAL BEING	IRREGULAR CONDITIONS	Abnormal qualities (adjectival)
Snider-2004-1700-195	195	barren woman	femme sterile			8	1	5	2	MAN'S PHYSICAL BEING	IRREGULAR CONDITIONS	HANDICAPPED PEOPLE
Snider-2004-1700-196	196	blind person	(un) aveugle	457	BLIND PERSON	8	1	5	2	MAN'S PHYSICAL BEING	IRREGULAR CONDITIONS	HANDICAPPED PEOPLE
Snider-2004-1700-197	197	deaf (mute) person	sourd-muet	458	DEAF PERSON	8	1	5	2	MAN'S PHYSICAL BEING	IRREGULAR CONDITIONS	HANDICAPPED PEOPLE
Snider-2004-1700-198	198	hunchback	bossu	99	HUNCHBACK	8	1	5	2	MAN'S PHYSICAL BEING	IRREGULAR CONDITIONS	HANDICAPPED PEOPLE
Snider-2004-1700-199	199	cripple (n)	estropié, mutilé	3621	DISABLED PERSON	8	1	5	2	MAN'S PHYSICAL BEING	IRREGULAR CONDITIONS	HANDICAPPED PEOPLE
Snider-2004-1700-200	200	dwarf	nain			8	1	5	2	MAN'S PHYSICAL BEING	IRREGULAR CONDITIONS	HANDICAPPED PEOPLE
Snider-2004-1700-201	201	giant	géant			8	1	5	2	MAN'S PHYSICAL BEING	IRREGULAR CONDITIONS	HANDICAPPED PEOPLE
Snider-2004-1700-202	202	stupid person	imbécile, idiot			8	1	5	2	MAN'S PHYSICAL BEING	IRREGULAR CONDITIONS	HANDICAPPED PEOPLE
Snider-2004-1700-203	203	senile person	personne sénile			8	1	5	2	MAN'S PHYSICAL BEING	IRREGULAR CONDITIONS	HANDICAPPED PEOPLE
Snider-2004-1700-204	204	mad person	(un) fou, insensé	2321	MAD PERSON	8	1	5	2	MAN'S PHYSICAL BEING	IRREGULAR CONDITIONS	HANDICAPPED PEOPLE
Snider-2004-1700-205	205	(be) healthy, (be) well	(être) bien portant	1364	HEALTHY	8	1	6		MAN'S PHYSICAL BEING	HEALTH AND DISEASE	
Snider-2004-1700-206	206	(be) sick, (be) ill	(être) malade	1847	SICK	8	1	6		MAN'S PHYSICAL BEING	HEALTH AND DISEASE	
Snider-2004-1700-207	207	hurt oneself	se blesser			8	1	6		MAN'S PHYSICAL BEING	HEALTH AND DISEASE	
Snider-2004-1700-208	208	heal (tr), cure (v)	guérir	499	CURE	8	1	6		MAN'S PHYSICAL BEING	HEALTH AND DISEASE	
Snider-2004-1700-209	209	medicine	médicament, remède	1372	MEDICINE	8	1	6		MAN'S PHYSICAL BEING	HEALTH AND DISEASE	
Snider-2004-1700-210	210	get well, recover	se remettre, (se) guérir	1978	RECOVER	8	1	6		MAN'S PHYSICAL BEING	HEALTH AND DISEASE	
Snider-2004-1700-211	211	revive	reprendre connaissance			8	1	6		MAN'S PHYSICAL BEING	HEALTH AND DISEASE	
Snider-2004-1700-212	212	abscess (n)	abcès			8	1	6	1	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Abnormalities
Snider-2004-1700-213	213	swelling	enflure	1903	SWELLING	8	1	6	1	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Abnormalities
Snider-2004-1700-214	214	tumour	tumeur			8	1	6	1	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Abnormalities
Snider-2004-1700-215	215	bruise (n)	contusion, bleu	1148	BRUISE	8	1	6	1	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Abnormalities
Snider-2004-1700-216	216	burn (n)	brûlure	3622	BURN (INJURY)	8	1	6	1	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Abnormalities
Snider-2004-1700-217	217	goiter	goitre	1957	GOITER	8	1	6	1	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Abnormalities
Snider-2004-1700-218	218	hernia (umbilical)	hernie			8	1	6	1	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Abnormalities
Snider-2004-1700-219	219	ulcer (leg)	ulcère	1189	ULCER	8	1	6	1	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Abnormalities
Snider-2004-1700-220	220	wound, sore	plaie, blessure	1109	WOUND	8	1	6	1	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Abnormalities
Snider-2004-1700-221	221	pus	pus	1808	PUS	8	1	6	1	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Abnormalities
Snider-2004-1700-222	222	scar	cicatrice	497	SCAR	8	1	6	1	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Abnormalities
Snider-2004-1700-223	223	intestinal worm	vers intestinal	3623	INTESTINAL WORM	8	1	6	1	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Abnormalities
Snider-2004-1700-224	224	illness, disease	maladie	1986	DISEASE	8	1	6	2	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Diseases, malaise
Snider-2004-1700-225	225	elephantiasis	elephantiasis			8	1	6	2	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Diseases, malaise
Snider-2004-1700-226	226	ringworm	teigne	3171	RINGWORM	8	1	6	2	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Diseases, malaise
Snider-2004-1700-227	227	leprosy	lèpre	3624	LEPROSY	8	1	6	2	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Diseases, malaise
Snider-2004-1700-228	228	malaria (fever)	paludisme (la fièvre)	3059	MALARIA	8	1	6	2	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Diseases, malaise
Snider-2004-1700-229	229	fever (not malaria)	fièvre (non-paludéenne)	1534	FEVER	8	1	6	2	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Diseases, malaise
Snider-2004-1700-230	230	pain (n)	douleur	1783	PAIN	8	1	6	2	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Diseases, malaise
Snider-2004-1700-231	231	give pain, hurt	faire mal	2411	HURT (SOMEBODY)	8	1	6	2	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Diseases, malaise
Snider-2004-1700-232	232	throb (with pain)	lanciner, faire des élancements			8	1	6	2	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Diseases, malaise
Snider-2004-1700-233	233	vomit (v)	vomir	1278	VOMIT	8	1	6	2	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Diseases, malaise
Snider-2004-1700-234	234	stomachache, upset stomach	mal de ventre, colique			8	1	6	2	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Diseases, malaise
Snider-2004-1700-235	235	headache	malde tête	3625	HEADACHE	9	1	6	2	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Diseases, malaise
Snider-2004-1700-236	236	diarrhea	diarrhea	1177	DIARRHEA	9	1	6	2	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Diseases, malaise
Snider-2004-1700-237	237	scabies (the itch)	démangeaison, gale	3172	SCABIES	9	1	6	2	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Diseases, malaise
Snider-2004-1700-238	238	life	vie	210	LIFE	9	1	6	3	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Life and death
Snider-2004-1700-239	239	(be) alive	(être) vivant, en vie	1422	BE ALIVE	9	1	6	3	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Life and death
Snider-2004-1700-240	240	menstrual period	règles (d'une femme)	766	MENSTRUATION	9	1	6	3	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Life and death
Snider-2004-1700-241	241	(be) pregnant	(être) enceinte, en grossesse	1123	PREGNANT	9	1	6	3	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Life and death
Snider-2004-1700-242	242	miscarriage	fausses couches			9	1	6	3	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Life and death
Snider-2004-1700-243	243	labour (n), birth pains	labeur, douleur d'accouchement			9	1	6	3	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Life and death
Snider-2004-1700-244	244	bear (child), give birth	accoucher, donner naissance	1195	GIVE BIRTH	9	1	6	3	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Life and death
Snider-2004-1700-245	245	(be) born	naître	1090	BE BORN	9	1	6	3	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Life and death
Snider-2004-1700-246	246	(be) young	(être) jeune	1207	YOUNG	9	1	6	3	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Life and death
Snider-2004-1700-247	247	grow up	grandir	552	GROW UP	9	1	6	3	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Life and death
Snider-2004-1700-248	248	(be) old (not young)	(être) vieux	2112	OLD (AGED)	9	1	6	3	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Life and death
Snider-2004-1700-249	249	die	mourir	1494	DIE	9	1	6	3	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Life and death
Snider-2004-1700-250	250	death	(la) mort	910	DEATH	9	1	6	3	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Life and death
Snider-2004-1700-251	251	(be) dead	(être) mort	1625	DEAD	9	1	6	3	MAN'S PHYSICAL BEING	HEALTH AND DISEASE	Life and death
Snider-2004-1700-252	252	think	penser	2271	THINK	9	2	1		MAN'S NONPHYSICAL BEING	KNOW, BELIEVE, TEACH	
Snider-2004-1700-253	253	believe	croire	1890	BELIEVE	9	2	1		MAN'S NONPHYSICAL BEING	KNOW, BELIEVE, TEACH	
Snider-2004-1700-254	254	hope (v)	espérer	3212	HOPE (SOMETHING)	9	2	1		MAN'S NONPHYSICAL BEING	KNOW, BELIEVE, TEACH	
Snider-2004-1700-255	255	know (something or someone)	connaître, savoir	3626	KNOW	9	2	1		MAN'S NONPHYSICAL BEING	KNOW, BELIEVE, TEACH	
Snider-2004-1700-256	256	knowledge	connaissance			9	2	1		MAN'S NONPHYSICAL BEING	KNOW, BELIEVE, TEACH	
Snider-2004-1700-257	257	wisdom	sagesse			9	2	1		MAN'S NONPHYSICAL BEING	KNOW, BELIEVE, TEACH	
Snider-2004-1700-258	258	(be) wise	(être) sage	698	WISE	9	2	1		MAN'S NONPHYSICAL BEING	KNOW, BELIEVE, TEACH	
Snider-2004-1700-259	259	(be) intelligent	(être) intelligent	2530	SMART	9	2	1		MAN'S NONPHYSICAL BEING	KNOW, BELIEVE, TEACH	
Snider-2004-1700-260	260	(be) stupid	(être) stupide, bête	1518	STUPID	9	2	1		MAN'S NONPHYSICAL BEING	KNOW, BELIEVE, TEACH	
Snider-2004-1700-261	261	(be) confused	(être) désorienté, embrouillé			9	2	1		MAN'S NONPHYSICAL BEING	KNOW, BELIEVE, TEACH	
Snider-2004-1700-262	262	learn	apprendre	504	LEARN	9	2	1		MAN'S NONPHYSICAL BEING	KNOW, BELIEVE, TEACH	
Snider-2004-1700-263	263	teach	enseigner	709	TEACH	9	2	1		MAN'S NONPHYSICAL BEING	KNOW, BELIEVE, TEACH	
Snider-2004-1700-264	264	show	montrer	1039	SHOW	9	2	1		MAN'S NONPHYSICAL BEING	KNOW, BELIEVE, TEACH	
Snider-2004-1700-265	265	remember	se souvenir, se rappeler	707	REMEMBER	9	2	1		MAN'S NONPHYSICAL BEING	KNOW, BELIEVE, TEACH	
Snider-2004-1700-266	266	forget	oublier	1523	FORGET	9	2	1		MAN'S NONPHYSICAL BEING	KNOW, BELIEVE, TEACH	
Snider-2004-1700-267	267	(be) happy, (be) joyful	(être) heureux, joyeux, content	1495	HAPPY	9	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-268	268	rejoice	se réjouir	2192	REJOICE	9	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-269	269	laugh	rire	1355	LAUGH	9	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-270	270	smile	sourire	1451	SMILE	9	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-271	271	(be) sad	(être) triste	699	SAD	9	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-272	272	cry, weep	pleurer	1839	CRY	10	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-273	273	sorrow (n)	chagrin, peine	1668	GRIEF	10	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-274	274	shame (n)	honte	1776	SHAME	10	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-275	275	pity (n)	pitié, compassion	1141	PITY	10	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-276	276	fear (n)	peur, crainte	781	FEAR (FRIGHT)	10	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-277	277	frighten	effrayer, faire peur	252	FRIGHTEN	10	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-278	278	startle, surprise	surprendre	3627	SURPRISE (SOMEBODY)	10	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-279	279	(be) angry	(être) fâché, en colère	1826	ANGRY	10	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-280	280	calm (oneself)	se calmer			10	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-281	281	(be) proud	(être) fier	174	PROUD	10	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-282	282	respect (v)	respecter	385	RESPECT (SOMEBODY)	10	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-283	283	honour (v)	honorer	3628	HONOR (SOMEBODY)	10	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-284	284	love (v)	aimer	923	LOVE	10	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-285	285	hate (v)	haïr, détester	1607	HATE	10	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-286	286	despise, disdain	mépriser	2715	DESPISE	10	2	2		MAN'S NONPHYSICAL BEING	EMOTIONS	
Snider-2004-1700-287	287	want, desire (v)	vouloir, désirer	2117	DESIRE	10	2	3		MAN'S NONPHYSICAL BEING	HUMAN WILL	
Snider-2004-1700-288	288	decide	decider	685	DECIDE	10	2	3		MAN'S NONPHYSICAL BEING	HUMAN WILL	
Snider-2004-1700-289	289	choose (tr), pick (tr)	choisir	1750	CHOOSE	10	2	3		MAN'S NONPHYSICAL BEING	HUMAN WILL	
Snider-2004-1700-290	290	hesitate	hésiter	3629	HESITATE	10	2	3		MAN'S NONPHYSICAL BEING	HUMAN WILL	
Snider-2004-1700-291	291	abstain	s'abstenir	303	ABSTAIN FROM FOOD	10	2	3		MAN'S NONPHYSICAL BEING	HUMAN WILL	
Snider-2004-1700-292	292	allow, permit	permettre	3237	ALLOW OR PERMIT	10	2	3		MAN'S NONPHYSICAL BEING	HUMAN WILL	
Snider-2004-1700-293	293	forbid	interdire	83	FORBID	10	2	3		MAN'S NONPHYSICAL BEING	HUMAN WILL	
Snider-2004-1700-294	294	prevent	empêcher	1550	PREVENT	10	2	3		MAN'S NONPHYSICAL BEING	HUMAN WILL	
Snider-2004-1700-295	295	plan (n)	projet	3630	PLAN	10	2	3		MAN'S NONPHYSICAL BEING	HUMAN WILL	
Snider-2004-1700-296	296	try	essayer	1812	TRY	10	2	3		MAN'S NONPHYSICAL BEING	HUMAN WILL	
Snider-2004-1700-297	297	succeed	réussir	1112	SUCCEED	10	2	3		MAN'S NONPHYSICAL BEING	HUMAN WILL	
Snider-2004-1700-298	298	fail	échouer			10	2	3		MAN'S NONPHYSICAL BEING	HUMAN WILL	
Snider-2004-1700-299	299	pretend	faire semblant	3631	PRETEND	10	2	3		MAN'S NONPHYSICAL BEING	HUMAN WILL	
Snider-2004-1700-300	300	(be) kind	(être) gentil, bon	3299	KIND	10	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-301	301	(be) generous	(être) généreux	3632	GENEROUS	10	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-302	302	(be) selfish	(être) égoïste			10	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-303	303	(be) honest	(être) honnête	1120	HONEST	10	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-304	304	(be) corrupt	(être) corrompu			10	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-305	305	(be) wicked	(être) méchant	45	EVIL	10	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-306	306	(be) fierce	(être) féroce			10	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-307	307	(be) jealous	(être) jaloux	2821	JEALOUS	10	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-308	308	(be) shy	(être) timide	487	SHY	10	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-309	309	(be) courageous, (be) brave	(être) courageux	3	BRAVE	10	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-310	310	coward	lâche, poltroon	1319	COWARD	10	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-311	311	(be) curious	(être) curieux	3633	CURIOUS	10	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-312	312	(be) eager, (be) zealous	(être) zélé			10	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-313	313	(be) lazy	(être) paresseux	1564	LAZY	10	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-314	314	(be) patient	(être) patient			10	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-315	315	(be) impatient	(être) impatient			10	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-316	316	(be) restless, (be) unsettled	(être) agité, trouble			11	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-317	317	(be) stubborn	(être) têtu	3634	STUBBORN	11	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-318	318	reputation	réputation			11	2	4		MAN'S NONPHYSICAL BEING	HUMAN CHARACTER	
Snider-2004-1700-319	319	hardship, distress	difficulté, détresse			11	2	5		MAN'S NONPHYSICAL BEING	DIFFICULTY	
Snider-2004-1700-320	320	(be) difficult	(être) difficile	584	DIFFICULT	11	2	5		MAN'S NONPHYSICAL BEING	DIFFICULTY	
Snider-2004-1700-321	321	suffer	souffrir	1101	SUFFER	11	2	5		MAN'S NONPHYSICAL BEING	DIFFICULTY	
Snider-2004-1700-322	322	obstruct	empêcher			11	2	5		MAN'S NONPHYSICAL BEING	DIFFICULTY	
Snider-2004-1700-323	323	stumbling block, obstruction	obstacle, pierre d'achappement			11	2	5		MAN'S NONPHYSICAL BEING	DIFFICULTY	
Snider-2004-1700-324	324	danger	danger	1810	DANGER	11	2	5		MAN'S NONPHYSICAL BEING	DIFFICULTY	
Snider-2004-1700-325	325	problem, trouble	problèm, trouble, ennui	2425	PROBLEM	11	2	5		MAN'S NONPHYSICAL BEING	DIFFICULTY	
Snider-2004-1700-326	326	human being, person	personne	683	PERSON	11	3			PERSONS		
Snider-2004-1700-327	327	self	le moi, soi-même	1993	SELF	11	3			PERSONS		
Snider-2004-1700-328	328	man (male)	homme (mâle)	1554	MAN	11	3			PERSONS		
Snider-2004-1700-329	329	woman	femme	962	WOMAN	11	3			PERSONS		
Snider-2004-1700-330	330	white man	homme blanc	2839	WHITE MAN	11	3			PERSONS		
Snider-2004-1700-331	331	fetus	foetus			11	3	1		PERSONS	STAGES OF LIFE	
Snider-2004-1700-332	332	baby	bébé	1289	BABY	11	3	1		PERSONS	STAGES OF LIFE	
Snider-2004-1700-333	333	twin	jumeau	1005	TWINS	11	3	1		PERSONS	STAGES OF LIFE	
Snider-2004-1700-334	334	child	enfant	2099	CHILD	11	3	1		PERSONS	STAGES OF LIFE	
Snider-2004-1700-335	335	boy	garçon	1366	BOY	11	3	1		PERSONS	STAGES OF LIFE	
Snider-2004-1700-336	336	girl	(petite) fille, filette	1646	GIRL	11	3	1		PERSONS	STAGES OF LIFE	
Snider-2004-1700-337	337	adult	adulte	3635	ADULT	11	3	1		PERSONS	STAGES OF LIFE	
Snider-2004-1700-338	338	young man	jeune homme	76	YOUNG MAN	11	3	1		PERSONS	STAGES OF LIFE	
Snider-2004-1700-339	339	virgin	vierge	2298	VIRGIN	11	3	1		PERSONS	STAGES OF LIFE	
Snider-2004-1700-340	340	old person	vieillard(e)	725	OLD PERSON	11	3	1		PERSONS	STAGES OF LIFE	
Snider-2004-1700-341	341	relative (by blood)	parent, relation	1644	RELATIVES	11	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-342	342	ancestor	ancêtre	1669	ANCESTORS	11	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-343	343	grandparent	grand-parent	305	GRANDPARENTS	11	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-344	344	father	père	1217	FATHER	11	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-345	345	mother	mère	1216	MOTHER	11	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-346	346	brother (elder/younger)	frère (aîné/cadet)	1262	BROTHER	11	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-347	347	sister (elder/younger)	soeur (aînée/cadette)	1263	SISTER	11	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-348	348	father's brother (uncle)	oncle paternel	1985	PATERNAL UNCLE (FATHER'S BROTHER)	11	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-349	349	mother's brother (uncle)	oncle maternel	2692	MATERNAL UNCLE (MOTHER'S BROTHER)	11	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-350	350	mother's sister (aunt)	tante maternelle	2693	MATERNAL AUNT (MOTHER'S SISTER)	11	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-351	351	father's sister (aunt)	tante paternelle	2691	PATERNAL AUNT (FATHER'S SISTER)	11	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-352	352	cousin	cousin	1643	COUSIN	11	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-353	353	firstborn	premier-né			11	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-354	354	descendant	descendant	490	DESCENDANTS	12	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-355	355	son	fils	1620	SON	12	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-356	356	daughter	fille	1357	DAUGHTER	12	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-357	357	grandchild	petit-fils, petite-fille	1617	GRANDCHILD	12	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-358	358	nephew	neveu	1063	NEPHEW	12	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-359	359	name	nom	1405	NAME	12	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-360	360	namesake	homonyme			12	3	2		PERSONS	BLOOD RELATIONS	
Snider-2004-1700-361	361	in-law, relative by marriage	relation par mariage, parent par alliance			12	3	3		PERSONS	MARRIAGE RELATIONS	
Snider-2004-1700-362	362	husband	mari, époux	1200	HUSBAND	12	3	3		PERSONS	MARRIAGE RELATIONS	
Snider-2004-1700-363	363	wife	femme, épouse	1199	WIFE	12	3	3		PERSONS	MARRIAGE RELATIONS	
Snider-2004-1700-364	364	fellow-wife, co-wife	co-épouse	3636	CO-WIFE	12	3	3		PERSONS	MARRIAGE RELATIONS	
Snider-2004-1700-365	365	father-in-law	beau-père	1055	FATHER-IN-LAW	12	3	3		PERSONS	MARRIAGE RELATIONS	
Snider-2004-1700-366	366	mother-in-law	belle-mère	1050	MOTHER-IN-LAW	12	3	3		PERSONS	MARRIAGE RELATIONS	
Snider-2004-1700-367	367	brother-in-law	beau-frère	2314	BROTHER-IN-LAW	12	3	3		PERSONS	MARRIAGE RELATIONS	
Snider-2004-1700-368	368	sister-in-law	belle-soeur	2317	SISTER-IN-LAW	12	3	3		PERSONS	MARRIAGE RELATIONS	
Snider-2004-1700-369	369	son-in-law	beau-fils	1056	SON-IN-LAW	12	3	3		PERSONS	MARRIAGE RELATIONS	
Snider-2004-1700-370	370	daughter-in-law	belle-fille	1057	DAUGHTER-IN-LAW	12	3	3		PERSONS	MARRIAGE RELATIONS	
Snider-2004-1700-371	371	widow	veuve	1756	WIDOW	12	3	3		PERSONS	MARRIAGE RELATIONS	
Snider-2004-1700-372	372	widower	veuf	1981	WIDOWER	12	3	3		PERSONS	MARRIAGE RELATIONS	
Snider-2004-1700-373	373	orphan	orphelin	1149	ORPHAN	12	3	3		PERSONS	MARRIAGE RELATIONS	
Snider-2004-1700-374	374	fiancé (betrothed boyfriend)	fiancé			12	3	3		PERSONS	MARRIAGE RELATIONS	
Snider-2004-1700-375	375	fiancée (betrothed girlfriend)	fiancée			12	3	3		PERSONS	MARRIAGE RELATIONS	
Snider-2004-1700-376	376	bastard, illegitimate child	bâtard, enfant illégitime	1947	BASTARD	12	3	3		PERSONS	MARRIAGE RELATIONS	
Snider-2004-1700-377	377	tribe, ethnic group	tribu, ethnie	1549	TRIBE	12	3	4		PERSONS	RELATIONS, EXTENDED AND SOCIAL RELATIONS	
Snider-2004-1700-378	378	clan	clan	302	CLAN	12	3	4		PERSONS	RELATIONS, EXTENDED AND SOCIAL RELATIONS	
Snider-2004-1700-379	379	family	famille	194	FAMILY	12	3	4		PERSONS	RELATIONS, EXTENDED AND SOCIAL RELATIONS	
Snider-2004-1700-380	380	friend	ami, camarade	1325	FRIEND	12	3	4		PERSONS	RELATIONS, EXTENDED AND SOCIAL RELATIONS	
Snider-2004-1700-381	381	neighbour	voisin	1332	NEIGHBOUR	12	3	4		PERSONS	RELATIONS, EXTENDED AND SOCIAL RELATIONS	
Snider-2004-1700-382	382	acquaintance	(une) connaissance			12	3	4		PERSONS	RELATIONS, EXTENDED AND SOCIAL RELATIONS	
Snider-2004-1700-383	383	host	hôte (une accueille)	1545	HOST	12	3	4		PERSONS	RELATIONS, EXTENDED AND SOCIAL RELATIONS	
Snider-2004-1700-384	384	guest, visitor	hôte, visiteur, invité, <<étranger>>	1782	GUEST	12	3	4		PERSONS	RELATIONS, EXTENDED AND SOCIAL RELATIONS	
