ID	NUMBER	RELATION	CONCEPTICON_ID	CONCEPTICON_GLOSS	GLOSS	GERMAN	WORD_RESPONSE	SIMILARITY_MEAN	POS
Scheible-2014-5052-318	318	ANT			harmoniously	harmonisch	passend	0.6	ADJ
Scheible-2014-5052-319	319	ANT			downright	richtiggehend	wahrheitsgemäß	1	ADJ
Scheible-2014-5052-320	320	ANT	3053	TIGHT	tight	stramm	angespannt	0.8	ADJ
Scheible-2014-5052-321	321	ANT			hierarchic	hierarchisch	gegliedert	0.6	ADJ
Scheible-2014-5052-322	322	ANT			representative	repräsentativ	angemessen	2.2	ADJ
Scheible-2014-5052-323	323	ANT			not free	unfrei	begrenzt	0.8	ADJ
Scheible-2014-5052-324	324	ANT			imaginable	vorstellbar	imaginär	2.2	ADJ
Scheible-2014-5052-325	325	ANT			cheerless	freudlos	elend	1.2	ADJ
Scheible-2014-5052-326	326	ANT			germ-free	keimfrei	rein	0.6	ADJ
Scheible-2014-5052-327	327	ANT			opaque	undurchsichtig	trüb	0.4	ADJ
Scheible-2014-5052-328	328	ANT			relocated	verlegt	unauffindbar	0.4	ADJ
Scheible-2014-5052-329	329	ANT			cleverly	geschickt	begabt	0.8	ADJ
Scheible-2014-5052-330	330	ANT			registered	registriert	bemerkt	0.8	ADJ
Scheible-2014-5052-331	331	ANT	90	INNOCENT	innocent	unschuldig	naiv	0.6	ADJ
Scheible-2014-5052-332	332	ANT	3633	CURIOUS	curious; excited	gespannt	konzentriert	1.2	ADJ
Scheible-2014-5052-333	333	ANT			ungainly	plump	grob	0.6	ADJ
Scheible-2014-5052-334	334	ANT			incalculable	unübersehbar	deutlich	1.4	ADJ
Scheible-2014-5052-335	335	ANT			esthetic	ästhetisch	stilvoll	0.6	ADJ
Scheible-2014-5052-336	336	ANT			racist	rassistisch	fremdenfeindlich	0.6	ADJ
Scheible-2014-5052-337	337	ANT			unsporting	unsportlich	steif	1	ADJ
Scheible-2014-5052-338	338	ANT	706	DARK	dark	dunkel	schwarz	0.8	ADJ
Scheible-2014-5052-339	339	ANT			accurate	präzis	exakt	0	ADJ
Scheible-2014-5052-340	340	ANT			overfull	übervoll	überladen	0.2	ADJ
Scheible-2014-5052-341	341	ANT			refreshing	erfrischend	anregend	0.4	ADJ
Scheible-2014-5052-342	342	ANT			neugotisch	neugotisch	gotisch	2.2	ADJ
Scheible-2014-5052-343	343	ANT			gratinated	überbacken	gebacken	1.4	ADJ
Scheible-2014-5052-344	344	ANT	1674	POOR	poor	arm	benachteiligt	0.8	ADJ
Scheible-2014-5052-345	345	ANT	1633	FLAT	flat	platt	banal	0.8	ADJ
Scheible-2014-5052-346	346	ANT			Satanic	satanisch	unheilig	0.6	ADJ
Scheible-2014-5052-347	347	ANT			noble	edel	fein	0.4	ADJ
Scheible-2014-5052-348	348	ANT			racist	rassistisch	feindlich	1	ADJ
Scheible-2014-5052-349	349	ANT			unjustified	unberechtigt	unerlaubt	0.4	ADJ
Scheible-2014-5052-350	350	ANT	1674	POOR	poor	arm	mittellos	0.2	ADJ
Scheible-2014-5052-351	351	ANT			plastic	plastisch	dreidimensional	2.2	ADJ
Scheible-2014-5052-352	352	ANT			incompatible	inkompatibel	unpassend	0.6	ADJ
Scheible-2014-5052-353	353	ANT	207	SPARSE	sparse	spärlich	wenig	0	ADJ
Scheible-2014-5052-354	354	ANT	1279	FAT (OBESE)	fat	fett	dick	0.6	ADJ
Scheible-2014-5052-355	355	ANT			refreshing	erfrischend	belebend	0.6	ADJ
Scheible-2014-5052-356	356	ANT			quick	fix	schnell	0.2	ADJ
Scheible-2014-5052-357	357	ANT			vigorously	energisch	entschlossen	1.2	ADJ
Scheible-2014-5052-358	358	ANT			obvious	naheliegend	offensichtlich	0.6	ADJ
Scheible-2014-5052-359	359	ANT			apathetic	teilnahmslos	apathisch	0	ADJ
Scheible-2014-5052-360	360	ANT			funny	witzig	lustig	0	ADJ
Scheible-2014-5052-361	361	ANT			done	erledigt	fertig	0.4	ADJ
Scheible-2014-5052-362	362	ANT	1633	FLAT	flat	platt	flach	0.2	ADJ
Scheible-2014-5052-363	363	ANT			barren	unfruchtbar	steril	0.2	ADJ
Scheible-2014-5052-364	364	ANT	1725	CORRECT (RIGHT)	correct	richtig	korrekt	0	ADJ
Scheible-2014-5052-365	365	ANT			ready talk	gesprächsbereit	kommunikativ	0.4	ADJ
Scheible-2014-5052-366	366	ANT			esthetic	ästhetisch	schön	1	ADJ
Scheible-2014-5052-367	367	ANT	1564	LAZY	lazy	faul	träge	0.6	ADJ
Scheible-2014-5052-368	368	ANT	704	CLEAN	clean	sauber	rein	0.4	ADJ
Scheible-2014-5052-369	369	ANT			unclean	unrein	schmutzig	0.4	ADJ
Scheible-2014-5052-370	370	ANT			Occidental	abendländisch	westlich	1.6	ADJ
Scheible-2014-5052-371	371	ANT	2504	DIFFERENT	different	verschieden	unterschiedlich	0.2	ADJ
Scheible-2014-5052-372	372	ANT			unanimously	übereinstimmend	gleich	0	ADJ
Scheible-2014-5052-373	373	ANT			chargeable	kostenpflichtig	gebührenpflichtig	1.2	ADJ
Scheible-2014-5052-374	374	ANT			accurate	präzis	genau	0	ADJ
Scheible-2014-5052-375	375	ANT			spatial	räumlich	dreidimensional	1	ADJ
Scheible-2014-5052-376	376	ANT			hierarchic	hierarchisch	strukturiert	0.2	ADJ
Scheible-2014-5052-377	377	ANT			droll	drollig	lustig	0.4	ADJ
Scheible-2014-5052-378	378	ANT			imaginable	vorstellbar	möglich	0.6	ADJ
Scheible-2014-5052-379	379	ANT			cheerless	freudlos	traurig	0	ADJ
Scheible-2014-5052-380	380	ANT			artistic	künstlerisch	kreativ	0.6	ADJ
Scheible-2014-5052-381	381	ANT	1552	GLOOMY	gloomy	düster	finster	0	ADJ
Scheible-2014-5052-382	382	ANT			not free	unfrei	gefangen	0.8	ADJ
Scheible-2014-5052-383	383	ANT			long-term	längerfristig	andauernd	0.8	ADJ
Scheible-2014-5052-384	384	ANT			germ-free	keimfrei	steril	0	ADJ
Scheible-2014-5052-385	385	ANT			radical	radikal	extrem	0.2	ADJ
Scheible-2014-5052-386	386	ANT			Middle High German	mittelhochdeutsch	deutsch	1.4	ADJ
Scheible-2014-5052-387	387	ANT			cheerful	heiter	fröhlich	0	ADJ
Scheible-2014-5052-388	388	ANT			fixed	fixiert	fest	0.2	ADJ
Scheible-2014-5052-389	389	ANT			restless	unruhig	nervös	0.2	ADJ
Scheible-2014-5052-390	390	ANT			federal-republican	bundesrepublikanisch	deutsch	0.2	ADJ
Scheible-2014-5052-391	391	ANT	1552	GLOOMY	gloomy	düster	dunkel	0.2	ADJ
Scheible-2014-5052-392	392	ANT			droll	drollig	putzig	0.6	ADJ
Scheible-2014-5052-393	393	ANT			noticeably	merklich	auffällig	1.2	ADJ
Scheible-2014-5052-394	394	ANT			incalculable	unübersehbar	auffällig	1.2	ADJ
Scheible-2014-5052-395	395	ANT	706	DARK	dark	dunkel	düster	0.6	ADJ
Scheible-2014-5052-396	396	ANT			artistic	künstlerisch	kunstvoll	0.4	ADJ
Scheible-2014-5052-397	397	ANT			undecided	unentschieden	offen	0.6	ADJ
Scheible-2014-5052-398	398	ANT			esthetic	ästhetisch	hübsch	1.6	ADJ
Scheible-2014-5052-399	399	ANT			long-term	längerfristig	langfristig	0.6	ADJ
Scheible-2014-5052-400	400	ANT	717	SWEET	sweet	süß	niedlich	0.8	ADJ
Scheible-2014-5052-401	401	ANT			refreshing	erfrischend	erquickend	0	ADJ
Scheible-2014-5052-402	402	ANT			representative	repräsentativ	imposant	1	ADJ
Scheible-2014-5052-403	403	ANT			dominant	tonangebend	bestimmend	1.8	ADJ
Scheible-2014-5052-404	404	ANT	2230	UNTAMED OR WILD	wild	wild	brutal	1.2	ADJ
Scheible-2014-5052-405	405	ANT			cleverly	geschickt	gewandt	0.2	ADJ
Scheible-2014-5052-406	406	ANT			naive	naiv	unvoreingenommen	1.4	ADJ
Scheible-2014-5052-407	407	ANT			excessive	überhöht	übermäßig	1.2	ADJ
Scheible-2014-5052-408	408	ANT			fixed	fixiert	verankert	0.6	ADJ
Scheible-2014-5052-409	409	ANT			downright	richtiggehend	geradezu	1	ADJ
Scheible-2014-5052-410	410	ANT			opaque	undurchsichtig	dubios	1.6	ADJ
Scheible-2014-5052-411	411	ANT			highly toxic	hochgiftig	hochtoxisch	0.2	ADJ
Scheible-2014-5052-412	412	ANT			radical	radikal	extremistisch	0.4	ADJ
Scheible-2014-5052-413	413	ANT			overfull	übervoll	überfüllt	0.4	ADJ
Scheible-2014-5052-414	414	ANT	2410	GOOD-LOOKING	attractive	attraktiv	hübsch	0.6	ADJ
Scheible-2014-5052-415	415	ANT			ungainly	plump	einfach	2.8	ADJ
Scheible-2014-5052-416	416	ANT	1396	SHARP	sharp	scharf	heiß	2	ADJ
Scheible-2014-5052-417	417	ANT			known	bekannt	vertraut	0.4	ADJ
Scheible-2014-5052-418	418	ANT			representative	repräsentativ	stellvertretend	1.2	ADJ
Scheible-2014-5052-419	419	ANT			transfer	übertragen	übergeben	1	ADJ
Scheible-2014-5052-420	420	ANT	1564	LAZY	lazy	faul	lethargisch	1	ADJ
Scheible-2014-5052-421	421	ANT			downright	richtiggehend	regelrecht	1	ADJ
Scheible-2014-5052-422	422	ANT			no classes	unterrichtsfrei	schulfrei	0.2	ADJ
Scheible-2014-5052-423	423	ANT			imaginable	vorstellbar	denkbar	0.2	ADJ
Scheible-2014-5052-424	424	ANT			biblical	biblisch	immerschon	0	ADJ
Scheible-2014-5052-425	425	ANT			modular	modular	austauschbar	0.6	ADJ
Scheible-2014-5052-426	426	ANT			exaggerated	übertrieben	unangemessen	2.6	ADJ
Scheible-2014-5052-427	427	ANT			Occidental	abendländisch	oriental	5.2	ADJ
Scheible-2014-5052-428	428	ANT			unstable	instabil	wackelig	0.4	ADJ
Scheible-2014-5052-429	429	ANT			inhospitable	unwirtlich	befremdlich	1.2	ADJ
Scheible-2014-5052-430	430	ANT	1279	FAT (OBESE)	fat	fett	beleibt	0.6	ADJ
Scheible-2014-5052-431	431	ANT			naive	naiv	leichtgläubig	0.6	ADJ
Scheible-2014-5052-432	432	ANT			Satanic	satanisch	teuflisch	0.2	ADJ
Scheible-2014-5052-433	433	ANT			French	französisch	frankophil	1.4	ADJ
Scheible-2014-5052-434	434	ANT			germ-free	keimfrei	sauber	0.6	ADJ
Scheible-2014-5052-435	435	ANT			inhospitable	unwirtlich	ungastlich	0.2	ADJ
Scheible-2014-5052-436	436	ANT	2410	GOOD-LOOKING	attractive	attraktiv	anziehend	0.2	ADJ
Scheible-2014-5052-437	437	ANT	1725	CORRECT (RIGHT)	correct	richtig	exakt	0.4	ADJ
Scheible-2014-5052-438	438	ANT	717	SWEET	sweet	süß	zuckrig	0.8	ADJ
Scheible-2014-5052-439	439	ANT			funny	witzig	humorvoll	0.4	ADJ
Scheible-2014-5052-440	440	ANT			furious	furios	rasend	0.8	ADJ
Scheible-2014-5052-441	441	ANT	1633	FLAT	flat	platt	fertig	1.2	ADJ
Scheible-2014-5052-442	442	ANT			exaggerated	übertrieben	übermäßig	0.8	ADJ
Scheible-2014-5052-443	443	ANT			federal-republican	bundesrepublikanisch	demokratisch	0.6	ADJ
Scheible-2014-5052-444	444	ANT			chargeable	kostenpflichtig	unfrei	0.8	ADJ
Scheible-2014-5052-445	445	ANT	207	SPARSE	sparse	spärlich	kaum	0.2	ADJ
Scheible-2014-5052-446	446	ANT	1674	POOR	poor	arm	bedürftig	0.4	ADJ
Scheible-2014-5052-447	447	ANT			live	lebend	lebendig	0.2	ADJ
Scheible-2014-5052-448	448	ANT			not free	unfrei	eingesperrt	0.4	ADJ
Scheible-2014-5052-449	449	ANT			vigorously	energisch	kraftvoll	0.8	ADJ
Scheible-2014-5052-450	450	ANT			incompatible	inkompatibel	ungeeignet	0.8	ADJ
Scheible-2014-5052-451	451	ANT			gratinated	überbacken	gratiniert	0.8	ADJ
Scheible-2014-5052-452	452	ANT			cheerless	freudlos	trist	0.4	ADJ
Scheible-2014-5052-453	453	ANT			neugotisch	neugotisch	neogotisch	0.2	ADJ
Scheible-2014-5052-454	454	ANT			undecided	unentschieden	unentschlossen	0.2	ADJ
Scheible-2014-5052-455	455	ANT	2504	DIFFERENT	different	verschieden	anders	0	ADJ
Scheible-2014-5052-456	456	ANT	1425	GREEN	green	grün	alternativ	0.6	ADJ
Scheible-2014-5052-457	457	ANT			registered	registriert	angemeldet	0	ADJ
Scheible-2014-5052-458	458	ANT	90	INNOCENT	innocent	unschuldig	keusch	0.8	ADJ
Scheible-2014-5052-459	459	ANT			hierarchic	hierarchisch	geordnet	0.8	ADJ
Scheible-2014-5052-460	460	ANT			racist	rassistisch	rechtsradikal	0.2	ADJ
Scheible-2014-5052-461	461	ANT			opaque	undurchsichtig	intransparent	0.8	ADJ
Scheible-2014-5052-462	462	ANT			horny	geil	scharf	0.4	ADJ
Scheible-2014-5052-463	463	ANT			live	lebend	vital	0.2	ADJ
Scheible-2014-5052-464	464	ANT	3053	TIGHT	tight	stramm	aufrecht	0.8	ADJ
Scheible-2014-5052-465	465	ANT			bottomless	bodenlos	abgründig	1	ADJ
Scheible-2014-5052-466	466	ANT	712	RICH	rich	reichhaltig	gehaltvoll	0.4	ADJ
Scheible-2014-5052-467	467	ANT			unjustified	unberechtigt	illegal	0.4	ADJ
Scheible-2014-5052-468	468	ANT	2316	FREE	free	frei	gratis	1	ADJ
Scheible-2014-5052-469	469	ANT			neugotisch	neugotisch	spätromantisch	3.4	ADJ
Scheible-2014-5052-470	470	ANT	3053	TIGHT	tight	stramm	betrunken	2.4	ADJ
Scheible-2014-5052-471	471	ANT			indignantly	empört	echauffiert	0.6	ADJ
Scheible-2014-5052-472	472	ANT			conventional	konventionell	traditionell	0.4	ADJ
Scheible-2014-5052-473	473	ANT			protective	schützend	vorbeugend	1	ADJ
Scheible-2014-5052-474	474	ANT			harmoniously	harmonisch	friedlich	0.8	ADJ
Scheible-2014-5052-475	475	ANT			highly toxic	hochgiftig	toxisch	0.4	ADJ
Scheible-2014-5052-476	476	ANT	1396	SHARP	sharp	scharf	geschliffen	1.8	ADJ
Scheible-2014-5052-477	477	ANT			shrewd	gewitzt	durchtrieben	1.2	ADJ
Scheible-2014-5052-478	478	ANT			artistically	kunstvoll	geschickt	1	ADJ
Scheible-2014-5052-479	479	ANT			apathetic	teilnahmslos	emotionslos	1	ADJ
Scheible-2014-5052-480	480	ANT	3633	CURIOUS	curious; excited	gespannt	aufgeregt	0.8	ADJ
Scheible-2014-5052-481	481	ANT			spatial	räumlich	regional	1.8	ADJ
Scheible-2014-5052-482	482	ANT	1631	FAST	fast	schnell	kurz	0.8	ADJ
Scheible-2014-5052-483	483	ANT			relocated	verlegt	verloren	0.8	ADJ
Scheible-2014-5052-484	484	ANT			noble	edel	wertvoll	0.4	ADJ
Scheible-2014-5052-485	485	ANT			operational	operativ	ausführend	0.6	ADJ
Scheible-2014-5052-486	486	ANT			unjustified	unberechtigt	unbefugt	0.4	ADJ
Scheible-2014-5052-487	487	ANT			relocated	verlegt	verschoben	0.8	ADJ
Scheible-2014-5052-488	488	ANT			French	französisch	oral	0.4	ADJ
Scheible-2014-5052-489	489	ANT			Middle High German	mittelhochdeutsch	germanisch	1.4	ADJ
Scheible-2014-5052-490	490	ANT			inviolable	unantastbar	unberührbar	0.4	ADJ
Scheible-2014-5052-491	491	ANT	706	DARK	dark	dunkel	unbeleuchtet	1.2	ADJ
Scheible-2014-5052-492	492	ANT			artistically	kunstvoll	künstlerisch	0.2	ADJ
Scheible-2014-5052-493	493	ANT			barren	unfruchtbar	infertil	0.4	ADJ
Scheible-2014-5052-494	494	ANT			noble	edel	nobel	0.4	ADJ
Scheible-2014-5052-495	495	ANT			registered	registriert	eingeschrieben	0.4	ADJ
Scheible-2014-5052-496	496	ANT			no classes	unterrichtsfrei	ungebildet	1.4	ADJ
Scheible-2014-5052-497	497	ANT			shrewd	gewitzt	pfiffig	0	ADJ
Scheible-2014-5052-498	498	ANT			mild	mild	mäßig	0.8	ADJ
Scheible-2014-5052-499	499	ANT			lush	üppig	ausladend	0.2	ADJ
Scheible-2014-5052-500	500	ANT			ready talk	gesprächsbereit	offen	1.2	ADJ
Scheible-2014-5052-501	501	ANT			noticeably	merklich	spürbar	0	ADJ
Scheible-2014-5052-502	502	ANT			inviolable	unantastbar	unnahbar	0.6	ADJ
Scheible-2014-5052-503	503	ANT	1425	GREEN	green	grün	grünlich	0.2	ADJ
Scheible-2014-5052-504	504	ANT			relaxed	locker	leicht	0.4	ADJ
Scheible-2014-5052-505	505	ANT			protective	schützend	schirmend	0.4	ADJ
Scheible-2014-5052-506	506	ANT			biblical	biblisch	christlich	0.6	ADJ
Scheible-2014-5052-507	507	ANT			conventional	konventionell	herkömmlich	0.2	ADJ
Scheible-2014-5052-508	508	ANT			unsporting	unsportlich	untrainiert	0.6	ADJ
Scheible-2014-5052-509	509	ANT			cleverly	geschickt	gesendet	0	ADJ
Scheible-2014-5052-510	510	ANT			accurate	präzis	gründlich	0.6	ADJ
Scheible-2014-5052-511	511	ANT			unsporting	unsportlich	unbeweglich	0.8	ADJ
Scheible-2014-5052-512	512	ANT			bottomless	bodenlos	unendlich	0.4	ADJ
Scheible-2014-5052-513	513	ANT			operational	operativ	chirurgisch	0	ADJ
Scheible-2014-5052-514	514	ANT			dominant	tonangebend	leitend	0.8	ADJ
Scheible-2014-5052-515	515	ANT			quick	fix	flott	0.2	ADJ
Scheible-2014-5052-516	516	ANT			obvious	naheliegend	ähnlich	1	ADJ
Scheible-2014-5052-517	517	ANT			incalculable	unübersehbar	offensichtlich	1.8	ADJ
Scheible-2014-5052-518	518	ANT			furious	furios	leidenschaftlich	0.8	ADJ
Scheible-2014-5052-519	519	ANT			mild	mild	sanft	0.2	ADJ
Scheible-2014-5052-520	520	ANT			excessive	überhöht	exorbitant	1.2	ADJ
Scheible-2014-5052-521	521	ANT			indignantly	empört	angespannt	1.8	ADJ
Scheible-2014-5052-522	522	ANT			ungainly	plump	unbeholfen	0.2	ADJ
Scheible-2014-5052-523	523	ANT	1631	FAST	fast	schnell	flott	0	ADJ
Scheible-2014-5052-524	524	ANT			harmoniously	harmonisch	ausgewogen	0.6	ADJ
Scheible-2014-5052-525	525	ANT			relaxed	locker	lässig	0.4	ADJ
Scheible-2014-5052-526	526	ANT	90	INNOCENT	innocent	unschuldig	schuldlos	0	ADJ
Scheible-2014-5052-527	527	ANT	2316	FREE	free	frei	ungebunden	0.4	ADJ
Scheible-2014-5052-528	528	ANT			unstable	instabil	ungefestigt	0.2	ADJ
Scheible-2014-5052-529	529	ANT			unclean	unrein	unsauber	1	ADJ
Scheible-2014-5052-530	530	ANT			done	erledigt	getan	0	ADJ
Scheible-2014-5052-531	531	ANT	712	RICH	rich	reichhaltig	üppig	0.4	ADJ
Scheible-2014-5052-532	532	ANT			transfer	übertragen	transferieren	0.2	ADJ
Scheible-2014-5052-533	533	ANT	2230	UNTAMED OR WILD	wild	wild	ungezähmt	2.6	ADJ
Scheible-2014-5052-534	534	ANT			known	bekannt	geläufig	0.2	ADJ
Scheible-2014-5052-535	535	ANT			plastic	plastisch	bildlich	3	ADJ
Scheible-2014-5052-536	536	ANT			overfull	übervoll	überschritten	1.2	ADJ
Scheible-2014-5052-537	537	ANT	3633	CURIOUS	curious; excited	gespannt	straff	0.2	ADJ
Scheible-2014-5052-538	538	ANT			modular	modular	bausteinförmig	0.8	ADJ
Scheible-2014-5052-539	539	ANT			restless	unruhig	ruhelos	0	ADJ
Scheible-2014-5052-540	540	ANT			lush	üppig	reichlich	0.8	ADJ
Scheible-2014-5052-541	541	ANT			cheerful	heiter	frohgemut	0.2	ADJ
Scheible-2014-5052-542	542	ANT			Satanic	satanisch	diabolisch	0.2	ADJ
Scheible-2014-5052-543	543	ANT			unanimously	übereinstimmend	deckungsgleich	0.2	ADJ
Scheible-2014-5052-544	544	ANT			horny	geil	erregt	0.6	ADJ
Scheible-2014-5052-545	545	ANT			racist	rassistisch	ausländerfeindlich	0.2	ADJ
Scheible-2014-5052-546	546	ANT	704	CLEAN	clean	sauber	blank	0.4	ADJ
Scheible-2014-5052-547	547	HYP			Occidental	abendländisch	morgenländisch	0.8	ADJ
Scheible-2014-5052-548	548	HYP			Occidental	abendländisch	oriental	3	ADJ
Scheible-2014-5052-549	549	HYP			Occidental	abendländisch	östlich	2.2	ADJ
Scheible-2014-5052-550	550	HYP			Occidental	abendländisch	regional	3.8	ADJ
Scheible-2014-5052-551	551	HYP			Occidental	abendländisch	westlich	4.8	ADJ
Scheible-2014-5052-552	552	HYP	1674	POOR	poor	arm	bedürftig	7.8	ADJ
Scheible-2014-5052-553	553	HYP	1674	POOR	poor	arm	benachteiligt	4.6	ADJ
Scheible-2014-5052-554	554	HYP	1674	POOR	poor	arm	mittellos	8	ADJ
Scheible-2014-5052-555	555	HYP	1674	POOR	poor	arm	reich	0.8	ADJ
Scheible-2014-5052-556	556	HYP	1674	POOR	poor	arm	wohlhabend	0	ADJ
Scheible-2014-5052-557	557	HYP			esthetic	ästhetisch	hübsch	7	ADJ
Scheible-2014-5052-558	558	HYP			esthetic	ästhetisch	schön	8.4	ADJ
Scheible-2014-5052-559	559	HYP			esthetic	ästhetisch	stilvoll	7	ADJ
Scheible-2014-5052-560	560	HYP			esthetic	ästhetisch	unästhetisch	1.4	ADJ
Scheible-2014-5052-561	561	HYP			esthetic	ästhetisch	unattraktiv	0.2	ADJ
Scheible-2014-5052-562	562	HYP	2410	GOOD-LOOKING	attractive	attraktiv	abstoßend	1.6	ADJ
Scheible-2014-5052-563	563	HYP	2410	GOOD-LOOKING	attractive	attraktiv	ansprechend	6.4	ADJ
Scheible-2014-5052-564	564	HYP	2410	GOOD-LOOKING	attractive	attraktiv	anziehend	8.2	ADJ
Scheible-2014-5052-565	565	HYP	2410	GOOD-LOOKING	attractive	attraktiv	hässlich	0	ADJ
Scheible-2014-5052-566	566	HYP	2410	GOOD-LOOKING	attractive	attraktiv	hübsch	7.6	ADJ
Scheible-2014-5052-567	567	HYP	2410	GOOD-LOOKING	attractive	attraktiv	schön	8	ADJ
Scheible-2014-5052-568	568	HYP			known	bekannt	bedeutend	5.8	ADJ
Scheible-2014-5052-569	569	HYP			known	bekannt	berühmt	7.6	ADJ
Scheible-2014-5052-570	570	HYP			known	bekannt	fremd	0.6	ADJ
Scheible-2014-5052-571	571	HYP			known	bekannt	geläufig	5.4	ADJ
Scheible-2014-5052-572	572	HYP			known	bekannt	unbekannt	0	ADJ
Scheible-2014-5052-573	573	HYP			known	bekannt	vertraut	7.4	ADJ
Scheible-2014-5052-574	574	HYP			biblical	biblisch	alt	5.4	ADJ
Scheible-2014-5052-575	575	HYP			biblical	biblisch	christlich	7.2	ADJ
Scheible-2014-5052-576	576	HYP			biblical	biblisch	immerschon	0.4	ADJ
Scheible-2014-5052-577	577	HYP			biblical	biblisch	religiös	7	ADJ
Scheible-2014-5052-578	578	HYP			biblical	biblisch	unbiblisch	0	ADJ
Scheible-2014-5052-579	579	HYP			biblical	biblisch	weltlich	1.6	ADJ
Scheible-2014-5052-580	580	HYP			bottomless	bodenlos	abgründig	6	ADJ
Scheible-2014-5052-581	581	HYP			bottomless	bodenlos	begrenzt	0.4	ADJ
Scheible-2014-5052-582	582	HYP			bottomless	bodenlos	endlos	7.4	ADJ
Scheible-2014-5052-583	583	HYP			bottomless	bodenlos	flach	1.4	ADJ
Scheible-2014-5052-584	584	HYP			bottomless	bodenlos	tief	7.6	ADJ
Scheible-2014-5052-585	585	HYP			bottomless	bodenlos	unendlich	5.2	ADJ
Scheible-2014-5052-586	586	HYP			federal-republican	bundesrepublikanisch	ausländisch	0.6	ADJ
Scheible-2014-5052-587	587	HYP			federal-republican	bundesrepublikanisch	demokratisch	6.4	ADJ
Scheible-2014-5052-588	588	HYP			federal-republican	bundesrepublikanisch	deutsch	6.8	ADJ
Scheible-2014-5052-589	589	HYP			federal-republican	bundesrepublikanisch	staatsangehörig	5.8	ADJ
Scheible-2014-5052-590	590	HYP			federal-republican	bundesrepublikanisch	weltmännisch	1.6	ADJ
Scheible-2014-5052-591	591	HYP			droll	drollig	groß	1.4	ADJ
Scheible-2014-5052-592	592	HYP			droll	drollig	lustig	7	ADJ
Scheible-2014-5052-593	593	HYP			droll	drollig	niedlich	5.6	ADJ
Scheible-2014-5052-594	594	HYP			droll	drollig	putzig	6.6	ADJ
Scheible-2014-5052-595	595	HYP			droll	drollig	schroff	1	ADJ
Scheible-2014-5052-596	596	HYP	706	DARK	dark	dunkel	düster	8.6	ADJ
Scheible-2014-5052-597	597	HYP	706	DARK	dark	dunkel	hell	1	ADJ
Scheible-2014-5052-598	598	HYP	706	DARK	dark	dunkel	lichtlos	8	ADJ
Scheible-2014-5052-599	599	HYP	706	DARK	dark	dunkel	schwarz	4.4	ADJ
Scheible-2014-5052-600	600	HYP	706	DARK	dark	dunkel	unbeleuchtet	7.2	ADJ
Scheible-2014-5052-601	601	HYP	1552	GLOOMY	gloomy	düster	dunkel	6.6	ADJ
Scheible-2014-5052-602	602	HYP	1552	GLOOMY	gloomy	düster	finster	6.2	ADJ
Scheible-2014-5052-603	603	HYP	1552	GLOOMY	gloomy	düster	heiter	0.8	ADJ
Scheible-2014-5052-604	604	HYP	1552	GLOOMY	gloomy	düster	hell	0.8	ADJ
Scheible-2014-5052-605	605	HYP			noble	edel	billig	0.2	ADJ
Scheible-2014-5052-606	606	HYP			noble	edel	fein	8.2	ADJ
Scheible-2014-5052-607	607	HYP			noble	edel	hochwertig	7.2	ADJ
Scheible-2014-5052-608	608	HYP			noble	edel	nobel	7.6	ADJ
Scheible-2014-5052-609	609	HYP			noble	edel	unedel	1	ADJ
Scheible-2014-5052-610	610	HYP			noble	edel	wertvoll	7.8	ADJ
Scheible-2014-5052-611	611	HYP			indignantly	empört	angespannt	2.6	ADJ
Scheible-2014-5052-612	612	HYP			indignantly	empört	aufgebracht	6.8	ADJ
Scheible-2014-5052-613	613	HYP			indignantly	empört	echauffiert	5.8	ADJ
Scheible-2014-5052-614	614	HYP			indignantly	empört	entzückt	0.2	ADJ
Scheible-2014-5052-615	615	HYP			indignantly	empört	erregt	7.6	ADJ
Scheible-2014-5052-616	616	HYP			indignantly	empört	zufrieden	1.6	ADJ
Scheible-2014-5052-617	617	HYP			vigorously	energisch	entschlossen	9	ADJ
Scheible-2014-5052-618	618	HYP			vigorously	energisch	kraftvoll	8.8	ADJ
Scheible-2014-5052-619	619	HYP			vigorously	energisch	lasch	0.2	ADJ
Scheible-2014-5052-620	620	HYP			vigorously	energisch	stark	5.2	ADJ
Scheible-2014-5052-621	621	HYP			vigorously	energisch	vorsichtig	0.4	ADJ
Scheible-2014-5052-622	622	HYP			refreshing	erfrischend	anregend	6	ADJ
Scheible-2014-5052-623	623	HYP			refreshing	erfrischend	belebend	8.4	ADJ
Scheible-2014-5052-624	624	HYP			refreshing	erfrischend	ermüdend	0	ADJ
Scheible-2014-5052-625	625	HYP			refreshing	erfrischend	erquickend	7.2	ADJ
Scheible-2014-5052-626	626	HYP			refreshing	erfrischend	schal	0.6	ADJ
Scheible-2014-5052-627	627	HYP			done	erledigt	beendet	9.2	ADJ
Scheible-2014-5052-628	628	HYP			done	erledigt	energiegeladen	0.2	ADJ
Scheible-2014-5052-629	629	HYP			done	erledigt	fertig	8.8	ADJ
Scheible-2014-5052-630	630	HYP			done	erledigt	getan	7.4	ADJ
Scheible-2014-5052-631	631	HYP			done	erledigt	unerledigt	1.6	ADJ
Scheible-2014-5052-632	632	HYP	1564	LAZY	lazy	faul	bequem	6.8	ADJ
Scheible-2014-5052-633	633	HYP	1564	LAZY	lazy	faul	eifrig	1.2	ADJ
