ID	NUMBER	ITALIAN	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	WORD_LENGTH	POS	ACCURACY_LD_MEAN	LD_RT_MEAN	ACCURACY_NAMING_MEAN	NAMING_RT_MEAN	LD_RT_ZSCORE	NAMING_RT_ZSCORE	AUDITORY_MEAN	GUSTATORY_MEAN	HAPTIC_MEAN	OLFACTORY_MEAN	VISUAL_MEAN	PERCEPTUAL_DOMINANT	PERCEPTUAL_EXCLUSIVITY	PERCEPTUAL_STRENGTH_MAX	PERCEPTUAL_STRENGTH_MIN	PERCEPTUAL_STRENGTH_MEAN	VECTOR_MAGNITUDE
Vergallito-2020-1121-698	698	ordinato	tidy			8	a	1	592.2666667	1	515.5517241	-0.2204512889	-0.4824033671	0.77	0.33	2.44	0.21	4.53	v	52.17391304	4.53	0.21	1.656	5.217317318
Vergallito-2020-1121-699	699	orecchio	ear	1247	EAR	8	n	1	563.1333333	1	514.1333333	-0.5207262371	-0.3350401979	1.93	0.18	4.37	0.21	4.53	v	38.77005348	4.53	0.18	2.244	6.5893247
Vergallito-2020-1121-700	700	orgasmo	orgasm			7	n	0.9333333333	590.3928571	1	514.9230769	-0.1253154918	-0.2945987359	4.07	1.46	3.32	1.53	3.77	a	18.44522968	4.07	1.46	2.83	6.802403987
Vergallito-2020-1121-701	701	orgoglio	pride			8	n	1	625.2333333	1	531.0357143	-0.09241742207	-0.2371751031	2.7	0.14	0.3	0.14	2.84	v	44.11764706	2.84	0.14	1.224	3.935073062
Vergallito-2020-1121-702	702	orgoglioso	proud	174	PROUD	10	a	1	587.3	1	466.1538462	-0.3592268309	-0.7044135345	3.47	0.12	0.3	0.18	3.46	a	44.48871182	3.47	0.12	1.506	4.914193728
Vergallito-2020-1121-703	703	oro	gold	1369	GOLD	3	n	1	540.5	1	479.6206897	-0.6402037699	-0.6254071638	0.54	0.18	2.72	0.32	4.75	v	53.70152761	4.75	0.18	1.702	5.512467687
Vergallito-2020-1121-704	704	orologio	clock	1323	CLOCK	8	n	1	609.4666667	0.9642857143	524.1153846	-0.2617321092	-0.3950515062	3.12	0.02	3.77	0.09	4.79	v	40.45801527	4.79	0.02	2.358	6.848350166
Vergallito-2020-1121-705	705	orribile	dreadful	528	DREADFUL	8	a	0.9666666667	613.862069	1	497.2962963	-0.1003700913	-0.3052897152	3.4	2.54	2.05	2.4	4.47	v	16.28532974	4.47	2.05	2.972	6.924954873
Vergallito-2020-1121-706	706	orrore	horror			6	n	1	564.8333333	1	506.2307692	-0.5713528954	-0.3463571267	3.74	1.35	1.54	1.47	4.51	v	25.05947661	4.51	1.35	2.522	6.378299146
Vergallito-2020-1121-707	707	osceno	obscene			6	a	0.9333333333	618.3928571	1	530.2758621	-0.05745778394	-0.118382771	3.42	1.37	1.21	1.46	4.28	v	26.14991482	4.28	1.21	2.348	5.957130182
Vergallito-2020-1121-708	708	ospedale	hospital	616	HOSPITAL	8	n	0.9333333333	570.5357143	1	521	-0.4515793063	-0.1628685429	2.67	0.42	1.72	2.95	4.84	v	35.07936508	4.84	0.42	2.52	6.510898555
Vergallito-2020-1121-709	709	ossessione	obsession			10	n	0.9666666667	599.7931034	1	532.3333333	-0.2225477891	-0.1333307829	2.8	0.7	0.98	0.79	2.89	v	26.83823529	2.89	0.7	1.632	4.273944314
Vergallito-2020-1121-710	710	ostacolare	hinder	554	HINDER	10	v	0.9666666667	641.2413793	1	591.137931	0.1375733175	0.209228575	2.19	0.04	1.68	0.04	3.44	v	46.00811908	3.44	0.04	1.478	4.410816251
Vergallito-2020-1121-711	711	ostaggio	hostage			8	n	0.9	606.0740741	1	522.1666667	-0.1212920407	-0.1385081775	2.96	0.04	1.26	0.35	3.82	v	44.83985765	3.82	0.04	1.686	5.006565689
Vergallito-2020-1121-712	712	ostile	hostile			6	a	0.8666666667	604.1153846	1	494.6153846	-0.1735831121	-0.4083080134	3.61	0.47	1.26	0.84	4.04	v	34.93150685	4.04	0.47	2.044	5.645157217
Vergallito-2020-1121-713	713	ottimismo	optimism			9	n	0.9666666667	590.6896552	1	505.2	-0.2459865222	-0.3157943797	2.91	0.07	0.35	0.12	2.56	a	47.25457571	2.91	0.07	1.202	3.894033898
Vergallito-2020-1121-714	714	pace	peace	1338	PEACE	4	n	0.9666666667	518.5517241	1	489.9230769	-0.8283038024	-0.5049816103	3	0.68	0.79	0.51	3.19	v	32.80293758	3.19	0.51	1.634	4.530198671
Vergallito-2020-1121-715	715	padella	pan	31	PAN	7	n	0.9666666667	643.6896552	1	529.1071429	0.133623655	-0.04378026175	1.93	0.32	4.28	0.68	4.77	v	37.14524207	4.77	0.32	2.396	6.735057535
Vergallito-2020-1121-716	716	padre	father	1217	FATHER	5	n	0.9333333333	540.4285714	1	509.2413793	-0.6632591653	-0.2824535337	3.96	0.47	3.23	2.4	4.65	v	28.41604351	4.65	0.47	2.942	7.329249621
Vergallito-2020-1121-717	717	palazzo	palace	4059	PALACE	7	n	0.9333333333	561.6428571	1	521.0689655	-0.4721903868	-0.1689924683	0.6	0.02	2.61	0.58	4.82	v	55.61993048	4.82	0.02	1.726	5.544483745
Vergallito-2020-1121-718	718	paletta	dustpan	2051	DUSTPAN	7	n	0.9333333333	652.1785714	0.9642857143	549.5185185	0.1492966543	0.03242659672	1.07	0.05	4.26	0.25	4.7	v	45.01452081	4.7	0.05	2.066	6.437973284
Vergallito-2020-1121-719	719	pallottola	bullet	1114	BULLET	10	n	1	770.3	1	579.2142857	0.8361967071	0.3097008231	2.88	0.07	3.73	1.07	4.45	v	35.90163934	4.45	0.07	2.44	6.569596639
Vergallito-2020-1121-720	720	palude	swamp	1145	SWAMP	6	n	0.9333333333	648.5714286	1	537.5	0.2262836526	-0.03133394563	1.58	0.07	2.21	3.07	4.67	v	39.65517241	4.67	0.07	2.32	6.214434809
Vergallito-2020-1121-721	721	panca	bench	2584	BENCH	5	n	0.8333333333	631.4	1	513.9642857	-0.154100352	-0.3703176506	0.65	0.04	4.3	0.44	4.77	v	46.37254902	4.77	0.04	2.04	6.469976816
Vergallito-2020-1121-722	722	panico	panic			6	n	1	581.2666667	0.9642857143	509.962963	-0.3366308446	-0.2524703567	3.65	0.25	0.98	0.4	3.82	v	39.23076923	3.82	0.25	1.82	5.394237666
Vergallito-2020-1121-723	723	pantalone	trouser			9	n	0.9333333333	640.8928571	1	549.8965517	0.03747489848	0.0153719352	0.61	0.02	4.54	0.86	4.82	v	44.23963134	4.82	0.02	2.17	6.704931021
Vergallito-2020-1121-724	724	paradiso	paradise			8	n	1	589.9333333	1	512.1428571	-0.3148694075	-0.1851171847	1.44	0.82	0.77	0.82	2	v	21.02564103	2	0.77	1.17	2.830423997
Vergallito-2020-1121-725	725	paralisi	paralysis			8	n	0.8666666667	806.6923077	1	557.9285714	0.9974879899	0.0931196494	0.49	0.09	2.09	0	3.67	v	57.88643533	3.67	0	1.268	4.25266975
Vergallito-2020-1121-726	726	parte	part	779	PART	5	n	0.9333333333	645.1428571	1	525.5357143	0.08140489023	-0.1655854402	1.09	0.32	1.96	0.36	3.54	v	44.29160935	3.54	0.32	1.454	4.218210521
Vergallito-2020-1121-727	727	passaggio	passage			9	n	1	562.6333333	1	549.8214286	-0.4415864669	-0.006756550012	1.28	0.16	1.05	0.21	3.86	v	56.40243902	3.86	0.16	1.312	4.208348845
Vergallito-2020-1121-728	728	passione	passion	4060	PASSION	8	n	0.9333333333	572.6428571	1	483.2142857	-0.3279280436	-0.4686566342	2.95	1.14	2.42	1.26	3.61	v	21.70474517	3.61	1.14	2.276	5.520706477
Vergallito-2020-1121-729	729	pasta	pasta			5	n	1	639.4333333	1	535.2666667	-0.2220024111	-0.08085315964	0.79	4.75	3.98	3.61	4.72	g	22.18487395	4.75	0.79	3.57	8.62191974
Vergallito-2020-1121-730	730	pastello	pastel			8	n	0.9666666667	681	1	544.2413793	0.2628070492	-0.09754233252	0.82	0.19	3.95	0.88	4.67	v	42.62607041	4.67	0.19	2.102	6.236529484
Vergallito-2020-1121-731	731	pasticcio	pie			9	n	1	637.3333333	1	566.9285714	0.007100270837	-0.02219702506	2.13	1.77	1.73	1.48	3.8	v	21.26489459	3.8	1.48	2.182	5.224279855
Vergallito-2020-1121-732	732	patriota	patriot			8	n	0.8666666667	716.1923077	1	585.8928571	0.5882291034	0.2132638851	3.04	0.11	0.84	0.32	3.58	v	43.97972117	3.58	0.11	1.578	4.783105686
Vergallito-2020-1121-733	733	paura	fear	781	FEAR (FRIGHT)	5	n	1	547.7666667	1	471.6428571	-0.6167852367	-0.59203468	3.26	0.42	1.35	0.77	3.79	v	35.14077164	3.79	0.42	1.918	5.251999619
Vergallito-2020-1121-734	734	pavimento	floor	1632	FLOOR	9	n	0.9666666667	633.8275862	1	507.8214286	-0.06606476258	-0.237945954	0.63	0.05	4.23	0.47	4.74	v	46.34387352	4.74	0.05	2.024	6.401624794
Vergallito-2020-1121-735	735	paziente	patient	3375	PATIENT (SICK PERSON)	8	a	0.9666666667	606.6206897	1	540.5555556	-0.194307233	-0.09839527484	2.96	0.02	0.81	0.16	3.63	v	47.62532982	3.63	0.02	1.516	4.756111857
Vergallito-2020-1121-736	736	pazzo	insane			5	a	0.9333333333	566.4642857	1	520.6071429	-0.4899347024	-0.2870306769	3.58	0.36	0.65	0.35	3.95	v	40.49493813	3.95	0.35	1.778	5.393839078
Vergallito-2020-1121-737	737	peccaminoso	sinful			11	a	0.9	762.5555556	1	622.6071429	0.8560392603	0.5384165645	2.81	0.95	1.58	0.89	3.44	v	26.37021717	3.44	0.89	1.934	4.890879267
Vergallito-2020-1121-738	738	peccato	sin	2971	SIN	7	n	0.9666666667	555.2758621	1	544.6206897	-0.5032057033	-0.07903831386	2.6	0.64	1.09	0.36	3.02	v	34.50064851	3.02	0.36	1.542	4.196153
Vergallito-2020-1121-739	739	pelliccia	fur	580	FUR	9	n	0.9	656.4074074	1	622.037037	0.2014479919	0.4438667938	0.21	0.04	4.7	1.02	4.79	v	44.14498141	4.79	0.04	2.152	6.791185464
Vergallito-2020-1121-740	740	pena	pain	1783	PAIN	4	n	0.9666666667	591.3793103	1	498.28	-0.424152851	-0.2942226637	2.96	0.21	0.68	0.39	3.23	v	40.42838019	3.23	0.21	1.494	4.455681766
Vergallito-2020-1121-741	741	penalità	penalty			8	n	1	637.8	1	532.6666667	0.1036942523	-0.0780515042	2.86	0.12	0.59	0.12	3.14	v	44.21669107	3.14	0.12	1.366	4.291398373
Vergallito-2020-1121-742	742	pene	penis	1222	PENIS	4	n	0.9	579.6666667	1	517.8461538	-0.3441953321	-0.2415438277	0.7	1.63	4.32	1.74	4.65	v	30.29141104	4.65	0.7	2.608	6.816113262
Vergallito-2020-1121-743	743	penna	pen	794	PEN	5	n	0.9666666667	591.5172414	1	507.962963	-0.2457934007	-0.2595340474	1.18	0.18	4.46	0.58	4.81	v	41.30240856	4.81	0.18	2.242	6.692450971
Vergallito-2020-1121-744	744	pensiero	thought	2975	THOUGHT	8	n	0.9	641.7407407	1	505.8076923	-0.1527302144	-0.3303770146	1.77	0.3	0.32	0.33	0.82	a	41.52542373	1.77	0.3	0.708	2.026474772
Vergallito-2020-1121-745	745	pensieroso	thoughtful			10	a	0.9666666667	683.1724138	0.9642857143	571.962963	0.3530710247	0.04008363922	2.04	0	0.25	0.02	3.56	v	60.64735945	3.56	0	1.174	4.110729862
Vergallito-2020-1121-746	746	pentito	repentant			7	n	0.9	635.4444444	1	550.5	0.02511899165	0.06987819733	3.47	0.04	0.35	0.07	3.18	a	48.2419128	3.47	0.04	1.422	4.720413118
Vergallito-2020-1121-747	747	pentola	pot	1462	POT	7	n	0.9666666667	592.4137931	1	516.1851852	-0.322498628	-0.1980382369	1.82	0.35	4.09	0.65	4.75	v	37.73584906	4.75	0.35	2.332	6.568713725
Vergallito-2020-1121-748	748	perdente	loser			8	a	0.9666666667	707.2413793	1	596.8571429	0.3624990331	0.4839880232	2.82	0.14	0.42	0.18	3.35	v	46.45441389	3.35	0.14	1.382	4.404917706
Vergallito-2020-1121-749	749	perfezione	perfection			10	n	1	651.4666667	1	599.3076923	0.2049786398	0.24203858	3.37	2.63	2.61	2.12	4.11	v	13.4097035	4.11	2.12	2.968	6.817066818
Vergallito-2020-1121-750	750	pericolo	danger	1810	DANGER	8	n	1	654.9	1	516.9615385	0.09007476195	-0.2744181228	3.49	0.86	1.58	1.3	4.16	v	28.97278314	4.16	0.86	2.278	5.866148651
Vergallito-2020-1121-751	751	perso	lost	3667	LOST	5	a	0.9333333333	579.5	1	549.75	-0.2956932979	-0.02630126458	1.82	0.16	0.61	0.18	2.82	v	47.58497317	2.82	0.16	1.118	3.419780695
Vergallito-2020-1121-752	752	persona	person	683	PERSON	7	n	0.9666666667	583.2068966	1	508.7857143	-0.3585543261	-0.2870753865	4.07	0.47	3.95	2.65	4.74	v	26.88916877	4.74	0.47	3.176	7.866282476
Vergallito-2020-1121-753	753	perspicacia	wit			11	n	0.4333333333	889.1538462	1	739.8	1.297059225	1.161836373	2.86	0.02	0.11	0.02	2.21	a	54.40613027	2.86	0.02	1.044	3.616158182
Vergallito-2020-1121-754	754	pervertito	pervert			10	n	0.9666666667	656.3448276	1	590.2962963	0.3411487316	0.3905563035	3.14	0.14	1.14	0.25	3.7	v	42.53285544	3.7	0.14	1.674	4.993125274
Vergallito-2020-1121-755	755	pesce	fish	227	FISH	5	n	0.9666666667	548.3103448	1	513.8275862	-0.5847189124	-0.2570131744	1.49	4.73	4.26	4.44	4.84	v	16.9534413	4.84	1.49	3.952	9.26713548
Vergallito-2020-1121-756	756	pessimismo	gloom			10	n	0.9666666667	636.137931	1	566.8518519	0.06272694425	0.2826856181	3.28	0.32	0.39	0.3	2.25	a	45.56574924	3.28	0.3	1.308	4.020621842
Vergallito-2020-1121-757	757	peste	pest			5	n	0.9666666667	591	1	510.8148148	-0.2210180302	-0.3175697038	1.46	0.02	1.3	0.86	3.49	v	48.66760168	3.49	0.02	1.426	4.091662254
Vergallito-2020-1121-758	758	pettegolezzo	gossip	3640	GOSSIP	12	n	1	633.1666667	1	557.3333333	0.05383446354	0.07331649979	4.56	0.04	0.04	0	1.51	a	74.14634146	4.56	0	1.23	4.803842212
Vergallito-2020-1121-759	759	piacere	pleasure			7	n	0.9666666667	562.0689655	1	535.3448276	-0.4777691529	-0.1816330795	3.81	3.46	3.63	3.34	3.84	v	2.765486726	3.84	3.34	3.616	8.097271145
Vergallito-2020-1121-760	760	pianta	plant	653	PLANT (VEGETATION)	6	n	0.9666666667	575.7241379	1	497.3448276	-0.3608296599	-0.50415214	0.81	1	4.25	2.96	4.81	v	28.92263196	4.81	0.81	2.766	7.184448483
Vergallito-2020-1121-761	761	piatto	plate	480	PLATE	6	a	0.9333333333	525.2142857	1	550.962963	-0.6595605846	0.03499718507	0.96	0.65	4.49	0.57	4.82	v	36.98868581	4.82	0.57	2.298	6.712786307
Vergallito-2020-1121-762	762	piazza	square			6	n	0.9666666667	540.8965517	1	510.6071429	-0.6366076787	-0.3218445272	2.72	0.32	1.49	0.81	4.74	v	43.84920635	4.74	0.32	2.016	5.731020851
Vergallito-2020-1121-763	763	pidocchi	lice	1392	LOUSE	8	n	0.9666666667	653.7241379	1	552.4137931	0.3111810147	0.1464771593	0.26	0.07	2.79	0.07	3.88	v	53.88967468	3.88	0.07	1.414	4.787055462
Vergallito-2020-1121-764	764	piede	foot	1301	FOOT	5	n	0.9333333333	605.3928571	1	571.52	-0.1914480486	0.1436936873	0.63	0.23	4.28	2.68	4.82	v	36.31329114	4.82	0.23	2.528	7.013059247
Vergallito-2020-1121-765	765	pietà	pity	1141	PITY	5	n	1	557.4666667	1	537.1428571	-0.4199684275	-0.170878142	3.12	0.17	0.56	0.13	3.4	v	44.30894309	3.4	0.13	1.476	4.653364374
Vergallito-2020-1121-766	766	pigro	lazy	1564	LAZY	5	a	0.9333333333	602.5714286	1	542.24	-0.2852467041	0.0832059716	2.89	0.04	0.58	0.14	4.02	v	51.8904824	4.02	0.04	1.534	4.986993082
Vergallito-2020-1121-767	767	pino	pine	1740	PINE	4	n	0.9	601.2222222	1	598.8333333	-0.2874860244	0.5546986848	0.67	0.3	3.72	3.47	4.77	v	34.57076566	4.77	0.3	2.586	7.012210778
Vergallito-2020-1121-768	768	pioggia	rain	658	RAIN (PRECIPITATION)	7	n	1	613.7	1	514.8928571	-0.3241130655	-0.1899384961	4.33	1.11	3.81	2.79	4.7	v	21.44563919	4.7	1.11	3.348	8.023166457
Vergallito-2020-1121-769	769	pistola	pistol	3881	PISTOL	7	n	0.9666666667	643	1	539.0357143	-0.117547924	-0.1176917064	3.91	0.05	3.95	1.16	4.79	v	34.1991342	4.79	0.05	2.772	7.428512637
Vergallito-2020-1121-770	770	pitone	python	1563	PYTHON	6	n	0.9	682.0740741	1	607.9166667	0.3636654898	0.6246879457	2.11	0.32	3.3	0.39	4.56	v	39.70037453	4.56	0.32	2.136	6.03242903
Vergallito-2020-1121-771	771	pitturare	paint	3122	PAINT (SOMETHING)	9	v	0.9333333333	649.3928571	1	643.6896552	0.1892156889	0.6202918873	0.96	0.07	3.39	1.79	4.74	v	42.64840183	4.74	0.07	2.19	6.171733954
Vergallito-2020-1121-772	772	pizza	pizza			5	n	0.9666666667	544.9310345	1	595.6428571	-0.6232895676	0.326011919	0.74	4.86	3.95	4.44	4.77	g	21.96162047	4.86	0.74	3.752	9.068417723
Vergallito-2020-1121-773	773	pizzicotto	pinch	378	PINCH	10	n	0.9333333333	694.0714286	1	666.6153846	0.5512457626	0.839293087	1	0	4.6	0	3.37	h	51.28205128	4.6	0	1.794	5.789378205
Vergallito-2020-1121-774	774	poesia	poetry	541	POETRY	6	n	0.9666666667	632.1034483	1	534.0384615	-0.02410747963	-0.103620968	4.67	0.23	0.3	0.21	3.42	a	50.50962627	4.67	0.21	1.766	5.80450687
Vergallito-2020-1121-775	775	poltrona	armchair			8	n	1	608.0666667	1	540.7407407	-0.08662264705	-0.001100579452	0.74	0.04	4.54	0.68	4.67	v	43.39268978	4.67	0.04	2.134	6.590303483
Vergallito-2020-1121-776	776	porta	door	1567	DOOR	5	n	0.9333333333	548.5	1	516.25	-0.6356133974	-0.2460782747	2.82	0.05	4.47	0.42	4.84	v	38.01587302	4.84	0.05	2.52	7.178983215
Vergallito-2020-1121-777	777	posacenere	ashtray	4028	ASHTRAY	10	n	0.7	829.4285714	1	688.4482759	1.201623002	1.013039449	0.4	0.12	3.77	3.11	4.77	v	38.20870994	4.77	0.12	2.434	6.841951476
Vergallito-2020-1121-778	778	possente	mighty	3188	MIGHTY OR POWERFUL OR STRONG	8	a	1	620	1	550	-0.04597545537	0.01761226913	1.84	0.59	2.89	0.43	4.25	v	38.2	4.25	0.43	2	5.507558443
Vergallito-2020-1121-779	779	possibilità	chance			11	n	0.9666666667	609.3448276	1	584.5384615	-0.1188495406	0.3689753111	2.36	0.16	0.43	0.14	2.59	v	43.13380282	2.59	0.14	1.136	3.53663682
Vergallito-2020-1121-780	780	posta	mail	167	MAIL	5	n	0.9333333333	607.7142857	1	486.1153846	-0.1673085419	-0.3733872495	1.13	0.04	3	0.46	4.73	v	50.10683761	4.73	0.04	1.872	5.732625925
Vergallito-2020-1121-781	781	poster	poster			6	n	1	650.2333333	1	538.4074074	0.1074544231	-0.1684790665	0.4	0.02	3.33	0.34	4.7	v	53.24232082	4.7	0.02	1.758	5.784021093
Vergallito-2020-1121-782	782	potente	powerful	3001	POWERFUL	7	a	0.9333333333	568.9642857	1	491.48	-0.3105571751	-0.4002806121	3.39	1.23	1.96	1.44	4.05	v	23.36371168	4.05	1.23	2.414	5.943290334
Vergallito-2020-1121-783	783	potenza	power	2526	POWER	7	n	1	616.1	1	557.7307692	-0.2317041764	-0.0691852912	2.91	0.89	2.2	0.8	3.54	v	26.49903288	3.54	0.8	2.068	5.222240898
Vergallito-2020-1121-784	784	povertà	poverty	4066	POVERTY	7	n	1	585.9666667	1	525.4827586	-0.2918020879	-0.206392917	2.23	0.6	0.9	0.58	4.12	v	41.99288256	4.12	0.58	1.686	4.842902023
Vergallito-2020-1121-785	785	prateria	prairie	2819	GRASSLAND	8	n	0.8333333333	767.84	1	640.7407407	0.8919255758	0.6215827104	1.82	0.21	2.14	2.46	4.77	v	40	4.77	0.21	2.28	6.061402478
Vergallito-2020-1121-786	786	prato	lawn	3990	LAWN	5	n	0.9666666667	561.2758621	1	509.5714286	-0.5343534977	-0.2637739612	0.93	0.26	3.7	2.89	4.86	v	36.39240506	4.86	0.26	2.528	6.825994433
Vergallito-2020-1121-787	787	precipizio	cliff	992	CLIFF	10	n	0.8333333333	793.16	1	632.4444444	0.6471478364	0.630696889	1.16	0.02	1.61	0.11	4.75	v	61.83006536	4.75	0.02	1.53	5.149048456
Vergallito-2020-1121-788	788	preoccupato	troubled			11	a	1	581.3333333	1	537.6	-0.2804447687	0.04903183568	3.56	0.23	0.98	0.3	4	v	41.56560088	4	0.23	1.814	5.456821419
Vergallito-2020-1121-789	789	pressione	pressure			9	n	0.9666666667	621.5172414	1	543.4642857	-0.04859276515	0.0823361472	1.96	0.13	3.64	0.2	2.65	h	40.90909091	3.64	0.13	1.716	4.916360442
Vergallito-2020-1121-790	790	prestigio	prestige			9	n	1	674.4333333	1	582.5769231	0.3771696169	0.4171150849	2.19	0.54	0.77	0.54	3.47	v	39.01464714	3.47	0.54	1.502	4.244184256
Vergallito-2020-1121-791	791	prete	priest	852	PRIEST	5	n	0.9333333333	606.4642857	1	530.7037037	-0.1340933994	-0.0313097137	3.58	0	0.98	0.45	4.68	v	48.29721362	4.68	0	1.938	5.990133554
Vergallito-2020-1121-792	792	prigione	prison	1281	PRISON	8	n	0.9666666667	591.1034483	1	548.8214286	-0.1483099471	0.1239151344	2.44	0.23	1.95	1.04	4.64	v	42.81553398	4.64	0.23	2.06	5.693873901
Vergallito-2020-1121-793	793	primavera	spring	1537	SPRINGTIME	9	n	1	590.5333333	1	541.5925926	-0.2628687687	-0.0001122662596	2.74	0.77	1.37	3.49	4.49	v	28.92690513	4.49	0.77	2.572	6.505197922
Vergallito-2020-1121-794	794	privacy	privacy			7	n	0.9666666667	607.8275862	1	555.7857143	-0.0231729726	0.1093731383	1.87	0.09	0.67	0.13	2.47	v	45.50669216	2.47	0.09	1.046	3.173594177
Vergallito-2020-1121-795	795	problema	trouble			8	n	0.9333333333	568.8571429	1	478.7692308	-0.3467451108	-0.4764189645	3.02	0.53	0.72	0.56	3.4	v	34.87241798	3.4	0.53	1.646	4.668329466
Vergallito-2020-1121-796	796	profitto	profit			8	n	0.9666666667	685.3448276	1	545.6666667	0.3955480404	-0.1971901374	1.63	0.38	0.93	0.25	3.27	v	46.74922601	3.27	0.25	1.292	3.797578176
Vergallito-2020-1121-797	797	profumo	perfume			7	n	0.9	582.5925926	1	495.0869565	-0.3975730679	-0.3640187229	0.35	0.61	0.84	4.89	1.49	o	55.50122249	4.89	0.35	1.636	5.228039786
Vergallito-2020-1121-798	798	progresso	progress			9	n	1	620.5	1	571.862069	-0.07687037726	0.1385418903	2.65	0.35	0.7	0.25	3.42	v	43.01221167	3.42	0.25	1.474	4.403850588
Vergallito-2020-1121-799	799	promozione	promotion			10	n	0.8666666667	633.0384615	1	554.25	-0.08971596807	0.120474048	2.86	0.14	0.18	0.14	2.86	a	44.01294498	2.86	0.14	1.236	4.053492321
Vergallito-2020-1121-800	800	prostituta	whore	1610	PROSTITUTE	10	n	0.9666666667	637.8275862	0.9642857143	569.48	0.16837018	0.2144483279	2.73	0.43	2.52	1.11	4.48	v	35.93611358	4.48	0.43	2.254	5.940597613
Vergallito-2020-1121-801	801	protetto	protected			8	a	0.9666666667	658.6551724	1	521.8518519	0.3009411213	-0.1513156017	1.49	0.12	2.05	0.42	3.72	v	46.15384615	3.72	0.12	1.56	4.522366637
Vergallito-2020-1121-802	802	pugile	boxer			6	n	0.9666666667	629.2413793	1	563.36	-0.1438251731	0.2352718047	2.39	0.04	2.39	0.56	4.56	v	45.47283702	4.56	0.04	1.988	5.703770683
Vergallito-2020-1121-803	803	pugnale	dagger			7	n	0.9666666667	687.0344828	1	588.1851852	0.1947448032	0.3001776488	0.81	0.02	4.19	0.14	4.75	v	47.72956609	4.75	0.02	1.982	6.387072882
Vergallito-2020-1121-804	804	pungente	pungent			8	a	0.9	661.2222222	1	586.6296296	0.2868601767	0.3144339506	1.19	1.91	4.12	2.09	3.09	h	23.62903226	4.12	1.19	2.48	5.99623215
Vergallito-2020-1121-805	805	punizione	punishment	390	PUNISHMENT	9	n	0.9666666667	642.4482759	1	589.1666667	0.1536581225	0.3464356633	3.19	0.3	1.44	0.32	3.54	v	36.86006826	3.54	0.3	1.758	4.997369308
Vergallito-2020-1121-806	806	puntura	prick			7	n	0.9666666667	692.2758621	1	614.1111111	0.4136747551	0.3458775555	0.6	0.02	4.39	0.11	4.19	h	46.93877551	4.39	0.02	1.862	6.099237657
Vergallito-2020-1121-807	807	pus	pus	1808	PUS	3	n	0.7666666667	689.2173913	1	568.1666667	0.4411199737	0.1019298058	0.34	0.27	3.04	1.93	4.75	v	43.36882865	4.75	0.27	2.066	5.976411967
Vergallito-2020-1121-808	808	putrido	putrid			7	a	0.6666666667	723.55	1	642.0769231	0.7542312754	0.7239317602	0.39	1.12	2.02	4.09	4.23	v	32.40506329	4.23	0.39	2.37	6.333079819
Vergallito-2020-1121-809	809	puttana	hooker	1610	PROSTITUTE	7	n	0.9333333333	587.4642857	1	640.1481481	-0.2039276063	0.7058554752	2.46	0.39	2.12	0.95	4.25	v	37.95476893	4.25	0.39	2.034	5.446384122
Vergallito-2020-1121-810	810	puzza	stink			5	n	0.9666666667	541.7241379	1	553.68	-0.6563613582	0.04919663973	0.18	0.6	0.07	5	0.35	o	79.51612903	5	0.07	1.24	5.051712581
Vergallito-2020-1121-811	811	quaderno	copybook			8	n	1	597.4666667	1	531.5333333	-0.1093855448	-0.2321823568	1.09	0.16	4.16	1.26	4.77	v	40.2972028	4.77	0.16	2.288	6.546739647
Vergallito-2020-1121-812	812	quadro	picture	3303	PICTURE (PAINTING)	6	a	1	629.5666667	1	514.3214286	-0.08910551252	-0.3271845006	0.14	0.11	3.25	0.21	4.82	v	55.21688159	4.82	0.11	1.706	5.81985395
Vergallito-2020-1121-813	813	qualità	quality	4078	QUALITY	7	n	0.9666666667	514.862069	1	532.8888889	-0.6910084376	-0.136806003	2.94	2.71	2.56	2.37	3.92	v	10.68965517	3.92	2.37	2.9	6.597317637
Vergallito-2020-1121-814	814	quarto	quart			6	a	0.9666666667	575.9310345	1	491.8518519	-0.3272323051	-0.4834639977	1.28	0.14	1	0	3.32	v	57.83972125	3.32	0	1.148	3.698702475
Vergallito-2020-1121-815	815	quercia	oak	644	OAK	7	n	0.9333333333	689.5357143	1	548.5517241	0.336975689	-0.07597586015	0.93	0.18	3.72	1.79	4.75	v	40.19349164	4.75	0.18	2.274	6.364141733
Vergallito-2020-1121-816	816	rabbia	rabies	2206	RABIES	6	n	0.9666666667	554.0689655	1	497.5862069	-0.4388451095	-0.4068108593	3.96	0.16	1	0.16	3.89	a	41.43947655	3.96	0.16	1.834	5.644900353
Vergallito-2020-1121-817	817	radiatore	radiator			9	n	0.9333333333	729.9285714	1	509.2666667	0.5230167951	-0.2795388146	1.8	0.04	3.04	0.88	4.52	v	43.57976654	4.52	0.04	2.056	5.804136456
Vergallito-2020-1121-818	818	radio	radio	1315	RADIO	5	n	0.9	632.6666667	1	473.1071429	-0.03332690654	-0.5588209503	4.74	0.09	2.82	0.26	3.89	a	39.40677966	4.74	0.09	2.36	6.754835305
