ID	NUMBER	PICTURE	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ITALIAN	SPANISH	GERMAN	WESTERNFLEMISH	FRENCH	H_INDEX_ENGLISH	MODAL_NAME_ENGLISH	VALID_RESPONSES_ENGLISH	NUMBER_DIFFERENT_RESPONSES_ENGLISH	UNKNOWN_RESPONSES_ENGLISH	VISUAL_COMPLEXITY_ENGLISH	H_INDEX_ITALIAN	MODAL_NAME_ITALIAN	VALID_RESPONSES_ITALIAN	NUMBER_DIFFERENT_RESPONSES__ITALIAN	UNKNOWN_RESPONSES__ITALIAN	IDIOSYNCRATIC_RESPONSES__ITALIAN	VISUAL_COMPLEXITY__ITALIAN	H_INDEX_SPANISH	MODAL_NAME_SPANISH	VALID_RESPONSES_SPANISH	NUMBER_DIFFERENT_RESPONSES_SPANISH	UNKNOWN_RESPONSES_SPANISH	IDIOSYNCRATIC_RESPONSES_SPANISH	VISUAL_COMPLEXITY_SPANISH	H_INDEX_GERMAN	MODAL_NAME_GERMAN	VALID_RESPONSES_GERMAN	NUMBER_DIFFERENT_RESPONSES_GERMAN	UNKNOWN_RESPONSES_GERMAN	IDIOSYNCRATIC_RESPONSES_GERMAN	VISUAL_COMPLEXITY_GERMAN	H_INDEX_WESTERNFLEMISH	MODAL_NAME_WESTERNFLEMISH	VALID_RESPONSES_WESTERNFLEMISH	NUMBER_DIFFERENT_RESPONSES_WESTERNFLEMISH	UNKNOWN_RESPONSES_WESTERNFLEMISH	IDIOSYNCRATIC_RESPONSES_WESTERNFLEMISH	VISUAL_COMPLEXITY_WESTERNFLEMISH	H_INDEX_FRENCH	MODAL_NAME_FRENCH	VALID_RESPONSES_FRENCH	NUMBER_DIFFERENT_RESPONSES_FRENCH	UNKNOWN_RESPONSES_FRENCH	IDIOSYNCRATIC_RESPONSES_FRENCH	VISUAL_COMPLEXITY_FRENCH
Dunabeitia-2018-750-538	538	PICTURE_538	2770	JACKET	jacket	giacca	chaqueta	jackett	jas	veste	1.378359204	54.0	100	4	0	2.32	0.0	100	100	1	0	0	2.11	0.948613198	63.26530612	98	2	0	2	2.19	2.154117245	43.43434343	99	7	1	0	2.43	2.266716997	31.57894737	95	6	1.666666667	3.333333333	2.6	1.633807808	69.07216495	97	7	1	2	2.070707071
Dunabeitia-2018-750-537	537	PICTURE_537			fingerprint	impronta	huella	fingerabdruck	vingerafdruk	empreinte	0.541188403	90.0	100	3	0	2.858585859	0.0	100	98	1	2	0	2.49	0	100	100	1	0	0	2.37	0.197453004	96.93877551	98	2	0	2	2.64	0.366578013	92.98245614	95	2	3.333333333	1.666666667	3.083333333	0.688047624	81.63265306	98	2	0	2	2.424242424
Dunabeitia-2018-750-536	536	PICTURE_536	1531	BRANCH	branch	ramo	rama	ast	tak	branche	0.568995594	90.0	100	3	0	2.19	0.0	100	97	1	1	2	1.97	0.334944487	95	100	3	0	0	1.898989899	0.33228663	93.87755102	98	2	0	2	2.03	0.297472249	94.73684211	96.61016949	2	0	3.389830508	2.271186441	0.429585505	92.92929293	99	3	0	1	1.858585859
Dunabeitia-2018-750-535	535	PICTURE_535	4011	TRUCK	truck	camion	camión	lastkraftwagen	vrachtwagen	camion	0.970950594	60.0	100	2	0	2.85	0.40790598	91.83673469	98	2	1	1	2.71	0.14257333	97.97979798	99	2	0	1	2.75	1.575620543	51.02040816	98	4	0	2	2.97	0.537376085	87.71929825	95	2	1.666666667	3.333333333	3.333333333	0	100	100	1	0	0	2.646464646
Dunabeitia-2018-750-534	534	PICTURE_534			record	Disco 	disco	cd	cd	disque	1.948358116	36.73469388	98	5	2	2.59	1.131268549	72.16494845	97	3	1	2	2.06	1.117808283	72.72727273	99	3	0	1	2.03	1.558249318	44.44444444	99	5	0	1	2.36	1.61665905	60.71428571	93.33333333	5	1.666666667	5	2.3	1.172429565	62.5	96	3	0	4	1.97979798
Dunabeitia-2018-750-533	533	PICTURE_533	1110	SHARK	shark	squalo	tiburón	hai	haai	requin	0.0	100.0	99	1	0	2.82	0.195909271	96.96969697	99	2	0	1	2.35	0	100	100	1	0	0	2.63	0.286838905	95.91836735	98	3	0	2	2.79	0.213579815	96.61016949	98.33333333	2	1.666666667	0	2.966666667	0	100	98	1	0	2	2.494949495
Dunabeitia-2018-750-532	532	PICTURE_532	4020	CLOWN	clown	clown	payaso	clown	clown	clown	0.0	100.0	100	1	0	3.060606061	0.985228136	57.14285714	98	2	1	1	2.99	0	100	100	1	0	0	2.94	0	100	98	1	0	2	3.49	0	100	98.33333333	1	1.666666667	0	3.683333333	0	100	100	1	0	0	2.828282828
Dunabeitia-2018-750-531	531	PICTURE_531	112	TURTLE	turtle	tartaruga	tortuga	schildkroete	schildpad	tortue	1.28624184	61.45833333	96	3	2	3.43	0.0	100	99	1	1	0	2.929292929	0	100	99	1	0	1	3	0	100	99	1	0	1	3.69	0	100	100	1	0	0	4.033333333	0	100	98	1	0	2	3.151515152
Dunabeitia-2018-750-530	530	PICTURE_530	1690	FENCE	fence	staccionata	valla	zaun	hek	barrière	0.472189385	89.8989899	99	2	1	2.1	1.83310777	62.5	96	8	2	2	2.1	1.097341187	76.04166667	96	4	1	3	2.05	0.410837839	91.75257732	97	2	0	3	2.15	0.219297308	96.49122807	95	2	1.666666667	3.333333333	2.266666667	0.905654187	80.20833333	96	3	1	3	1.919191919
Dunabeitia-2018-750-53	53	PICTURE_53			bag	sacchetto	bolsa	tuete	zak	sac	0.970859493	77.55102041	98	3	0	1.91	1.203035002	65.625	96	3	1	3	1.767676768	0	100	100	1	0	0	1.63	1.595980148	66.66666667	99	6	0	1	1.92	0.921754476	82.14285714	93.33333333	4	0	6.666666667	2.016666667	0.820648117	82.9787234	94	3	0	6	1.525252525
Dunabeitia-2018-750-529	529	PICTURE_529	4007	WALRUS	walrus	tricheco	morsa	walross	walrus	morse	1.106985649	77.64705882	85	5	11	3.57	0.894116295	80.8988764	89	3	8	3	2.99	1.214520064	68.42105263	95	3	3	2	3.04	1.030250526	79.56989247	93	4	5	2	3.42	1.172922359	73.58490566	88.33333333	4	3.333333333	8.333333333	3.866666667	1.521474872	62.92134831	89	6	8	3	3.262626263
Dunabeitia-2018-750-528	528	PICTURE_528	2837	SWAN	swan	cigno	cisne	schwan	zwaan	cygne	0.199023775	96.90721649	97	2	2	2.94	0.0	100	98	1	0	2	2.393939394	0	100	99	1	0	1	2.63	0	100	99	1	0	1	2.9	0	100	98.30508475	1	0	1.694915254	3.033898305	0	100	97	1	1	2	2.737373737
Dunabeitia-2018-750-527	527	PICTURE_527	3304	PICTURE (PHOTOGRAPH)	photo	fotografia	fotografía	foto	foto	photo	1.445278473	47.87234043	94	4	3	3.21	0.443122736	92.63157895	95	3	1	4	2.86	0	100	96	1	0	4	2.78	1.692558035	52.68817204	93	6	0	7	3.03	0.659762613	87.27272727	91.66666667	3	1.666666667	6.666666667	3.474576271	0.887271055	81.05263158	95	4	0	5	2.95959596
Dunabeitia-2018-750-526	526	PICTURE_526			waitress	cameriera	camarera	kellnerin	serveerster	serveuse	1.791300583	65.625000	96	9	2	2.93	0.684656144	88.04347826	92	4	5	3	2.99	0.605303011	88.17204301	93	3	2	5	2.909090909	2.558951178	33.33333333	81	11	3	16	3.21	2.666499063	42	83.33333333	9	1.666666667	15	3.416666667	0.64419253	90.47619048	84	5	4	12	3.060606061
Dunabeitia-2018-750-525	525	PICTURE_525	238	PRAWNS	shrimp	gambero	langostino	garnele	garnaal	crevette	1.721824004	48.86363636	88	6	9	2.9	1.949386422	56.12244898	98	8	2	0	2.66	0.931304369	65.30612245	98	2	1	1	2.72	2.454583762	35.16483516	91	7	4	5	3.42	1.792322698	54.71698113	89.83050847	5	3.389830508	6.779661017	3.525423729	1.011914795	80.41237113	97	5	2	1	2.636363636
Dunabeitia-2018-750-524	524	PICTURE_524	3612	INDIGENOUS PEOPLES OF THE AMERICAS	indian	indiano	indio	indianer	indiaan	indien	1.878360897	51.2195122	82	6	12	3.78	0.394683556	93.75	96	3	1	3	3.32	0.144899618	97.93814433	97	2	1	2	3.42	1.300872002	69.3877551	98	4	1	1	4.06	0.357646706	93.22033898	98.33333333	2	0	1.666666667	4.166666667	0.766852654	85.41666667	96	4	0	4	3.444444444
Dunabeitia-2018-750-523	523	PICTURE_523	2631	WIRE	wire	cavo	cable	kabel	elektriciteitskabel	fil électrique	0.792706922	82.29166667	96	3	3	2.35	0.907525069	67.70833333	96	2	1	3	2.23	0	100	100	1	0	0	2.02	0.520508661	90.625	96	3	2	2	2.17	2.83009368	22.44897959	81.66666667	9	8.333333333	10	2.383333333	1.836251252	39.78494624	93	4	4	3	2
Dunabeitia-2018-750-522	522	PICTURE_522	1252	HOUSE	house	casa	casa	haus	huis	maison	0.478623413	92.92929293	99	4	0	3.5	0.838426465	87.23404255	94	6	3	3	3.03	0.723985644	88.7755102	98	5	0	2	3.03	0.803455657	84.21052632	95	4	0	5	3.59	0.578794625	86.20689655	96.66666667	2	0	3.333333333	3.733333333	0	100	95	1	1	4	3.090909091
Dunabeitia-2018-750-521	521	PICTURE_521	1312	FOX	fox	volpe	zorro	fuchs	vos	renard	0.0	100.0	97	1	1	3.23	0.0	100	96	1	3	1	2.7	0.244141642	95.95959596	99	2	1	0	2.71	0	100	97	1	0	3	3.26	0.428810965	91.22807018	96.61016949	2	1.694915254	1.694915254	3.542372881	0.194391858	97	100	2	0	0	2.868686869
Dunabeitia-2018-750-520	520	PICTURE_520	1006	BRICK	brick	mattone	ladrillo	ziegelstein	baksteen	brique	0.838691034	84.84848485	66	4	27	2.53	0.0	100	98	1	0	2	2.11	0	100	99	1	0	1	2.14	2.483738388	35.48387097	93	8	3	4	2.41	0	100	85	1	10	5	2.728813559	0.71701393	87.64044944	89	4	8	3	2.383838384
Dunabeitia-2018-750-52	52	PICTURE_52	1948	SAW	saw	sega	sierra	saege	zaag	scie	0.0	100.0	95	1	2	1.98	0.0	100	97	1	1	2	1.74	0.536359651	87.75510204	98	2	0	2	1.72	0	100	98	1	0	2	1.91	0	100	96.66666667	1	1.666666667	1.666666667	1.816666667	0	100	98	1	2	0	1.515151515
Dunabeitia-2018-750-519	519	PICTURE_519			dancer	ballerino	bailarín	taenzer	balletdanser	danseur	1.895419969	48.48484848	99	5	1	2.83	0.14372617	97.95918367	98	2	1	1	2.48	0.144899618	97.93814433	97	2	0	3	2.59	1.722567763	50	98	5	0	2	2.89	1.688210538	52.72727273	91.66666667	5	3.333333333	5	3.305084746	0.489554045	91.75257732	97	3	0	3	2.575757576
Dunabeitia-2018-750-518	518	PICTURE_518			glass	bicchiere	copa	glas	glas	verre	0.426342091	93.0	100	3	0	2.101010101	1.31054587	58.58585859	99	3	0	1	1.74	0.141440543	98	100	2	0	0	1.64	1.516323617	47	100	3	0	0	1.88	1.210714777	56.66666667	100	3	0	0	1.883333333	1.187269372	68.04123711	97	4	0	3	1.535353535
Dunabeitia-2018-750-517	517	PICTURE_517	1218	ROPE	rope	corda	cuerda	seil	touw	corde	0.0	100.0	99	1	1	2.06	0.288538514	94.94949495	99	2	0	1	1.87	0.574214192	91	100	4	0	0	1.94	0.543923361	91.66666667	96	4	1	3	2.01	0.783776947	76.66666667	100	2	0	0	2.266666667	0.144899618	97.93814433	97	2	0	3	1.909090909
Dunabeitia-2018-750-516	516	PICTURE_516			calculator	calcolatrice	calculadora	taschenrechner	rekenmachine	calculatrice	0.0	100.0	100	1	0	2.19	0.0	100	100	1	0	0	1.92	0	100	100	1	0	0	1.85	0.242292189	96	100	2	0	0	2.21	0.286396957	95	100	2	0	0	2.389830508	0.997401589	53	100	2	0	0	1.95959596
Dunabeitia-2018-750-515	515	PICTURE_515			flowers	fiori	ramo	blumenstrauss	bloemen	bouquet	1.677793352	64.0	100	6	0	2.54	1.961664769	37.75510204	98	6	2	0	2.4	1.177005568	77.31958763	97	6	0	3	2.43	2.023205764	53.19148936	94	7	2	4	2.87	1.870052143	43.1372549	85	5	3.333333333	11.66666667	3.066666667	1.833088486	49.48453608	97	5	0	3	2.373737374
Dunabeitia-2018-750-514	514	PICTURE_514	4022	SUBMARINE	submarine	sottomarino	submarino	u-boot	duikboot	sous-marin	0.368115005	92.94117647	85	2	7	2.52	1.206178573	67.39130435	92	4	4	4	2.666666667	0.14854949	97.87234043	94	2	4	2	2.49	0.249882293	95.83333333	96	2	1	3	2.41	1.107784385	64.28571429	93.33333333	3	3.333333333	3.333333333	2.833333333	0.255930044	95.69892473	93	2	2	5	2.383838384
Dunabeitia-2018-750-513	513	PICTURE_513	478	LIP	lips	labbra	labios	lippen	lippen	bouche	0.0	100.0	98	1	0	2.69	0.904381458	68	100	2	0	0	2.07	0.40217919	92	100	2	0	0	2.04	0.960707902	61.61616162	99	2	0	1	2.62	0.572580466	86.44067797	98.33333333	2	1.666666667	0	2.45	0.998159232	52.52525253	99	2	1	0	2.275510204
Dunabeitia-2018-750-512	512	PICTURE_512			eye patch	benda	parche	augenklappe	ooglap	cache-oeil	0.687706775	86.59793814	97	3	2	2.17	0.710202832	89.13043478	92	5	6	2	2.12	0.299802513	94.68085106	94	2	3	3	2.09	1.282912586	76.59574468	94	6	1	5	2.18	1.429212956	48.21428571	93.33333333	4	3.333333333	3.333333333	2.366666667	2.025168742	50.61728395	81	6	12	7	2.373737374
Dunabeitia-2018-750-511	511	PICTURE_511			leg (of meat)	prosciutto	jamón	keule	ham	jambon	1.678862862	52.5	40	4	54	3.31	0.586016231	90.69767442	86	4	10	4	3.22	0.14257333	97.97979798	99	2	0	1	2.49	2.247683065	39.13043478	69	8	17	14	3.07	2.392837235	32.35294118	57.62711864	7	25.42372881	16.94915254	3.457627119	1.766774014	66.15384615	65	8	25	10	3.242424242
Dunabeitia-2018-750-510	510	PICTURE_510	1560	FACE	face	viso	cara	gesicht	gezicht	visage	0.195909271	96.96969697	99	2	0	2.59	1.022639177	75.25773196	97	3	1	2	2.43	0.688047624	81.63265306	98	2	0	2	2.31	0	100	95	1	0	5	2.69	0.216396932	96.55172414	98.30508475	2	0	1.694915254	2.898305085	0	100	97	1	0	3	2.707070707
Dunabeitia-2018-750-51	51	PICTURE_51			hanging	patibolo	horca	galgen	galg	pendaison	1.885316092	41.02564103	78	6	18	2.8	2.525837005	41.66666667	72	8	19	9	2.66	1.005691246	82.35294118	85	5	11	4	2.81	0.484443934	92.85714286	84	4	4	12	3.09	1.385986844	70.45454545	74.57627119	5	15.25423729	10.16949153	3.086206897	2.735399516	27.27272727	66	9	23	11	2.696969697
Dunabeitia-2018-750-509	509	PICTURE_509	1379	TELEPHONE	telephone	telefono	teléfono	telefon	telefoon	téléphone	0.0	100.0	99	1	0	2.48	0.0	100	100	1	0	0	2.161616162	0	100	100	1	0	0	2.14	0	100	98	1	0	2	2.44	0	100	96.66666667	1	1.666666667	1.666666667	2.55	0.242292189	96	100	2	0	0	2.151515152
Dunabeitia-2018-750-508	508	PICTURE_508	1465	BOX	box	scatola	caja	karton	doos	carton	0.0	100.0	100	1	0	1.83	0.745703516	84	100	3	0	0	1.585858586	0	100	100	1	0	0	1.56	1.706098806	61.8556701	97	5	0	3	1.91	0.353359335	93.33333333	100	2	0	0	1.733333333	0.687251475	86.86868687	99	3	0	1	1.494949495
Dunabeitia-2018-750-507	507	PICTURE_507	1289	BABY	baby	bambino	bebé	baby	baby	bébé	0.0	100.0	99	1	0	3.08	1.462581933	58	100	5	0	0	2.66	0.286396957	95	100	2	0	0	2.57	0.337576423	94.94949495	99	3	0	1	2.86	0	100	96.66666667	1	1.666666667	1.666666667	3.4	0	100	98	1	0	2	2.737373737
Dunabeitia-2018-750-506	506	PICTURE_506	1654	LIGHTNING	lightning	fulmine	rayo	blitz	bliksem	éclair	0.640300037	87.62886598	97	3	1	2.86	1.598303676	55.05617978	89	5	8	3	2.66	1.549932293	60.41666667	96	4	3	1	2.36	0.827374478	73.95833333	96	2	0	4	2.68	0.921908448	79.62962963	91.52542373	3	3.389830508	5.084745763	2.983050847	1.152909988	77.77777778	99	5	0	1	2.323232323
Dunabeitia-2018-750-505	505	PICTURE_505	963	BOOK	book	libro	libro	buch	boek	livre	0.0	100.0	100	1	0	2.3	0.368556778	92.92929293	99	2	0	1	2.13	0.288538514	94.94949495	99	2	0	1	2	0.144899618	97.93814433	97	2	0	3	2.57	0	100	96.66666667	1	0	3.333333333	2.474576271	0.539935733	87.62886598	97	2	0	3	1.95959596
Dunabeitia-2018-750-504	504	PICTURE_504	710	WHEEL	wheel	timone	timón	steuerrad	roer	gouvernail	1.301053162	70.0	90	4	7	2.387755102	0.151096971	97.82608696	92	2	7	1	2.040816327	0.302173618	94.62365591	93	2	5	2	1.99	1.874064668	56.52173913	92	6	1	7	2.2	1.764687116	41.07142857	94.91525424	4	3.389830508	1.694915254	2.288135593	2.017733714	41.53846154	65	6	29	6	2.111111111
Dunabeitia-2018-750-503	503	PICTURE_503	1205	TONGUE	tongue	lingua	lengua	zunge	tong	langue	0.242292189	96.0	100	2	0	1.89	0.0	100	100	1	0	0	1.73	0	100	99	1	0	1	1.59	0.247935838	95.87628866	97	2	0	3	1.87	0	100	98.33333333	1	0	1.666666667	1.866666667	0.141440543	98	100	2	0	0	1.383838384
