ID	NUMBER	GLOSS	POS	CONCEPTICON_ID	CONCEPTICON_GLOSS	SIMLEX_IDS	SIMLEX_GLOSSES	LINKS	ENGLISH	ARABIC	CHINESE	WELSH	ESTONIAN	FINNISH	FRENCH	HEBREW	POLISH	RUSSIAN	SPANISH	CANTONESE	ENGLISH_IN_SOURCE	ARABIC_IN_SOURCE	CHINESE_IN_SOURCE	WELSH_IN_SOURCE	ESTONIAN_IN_SOURCE	FINNISH_IN_SOURCE	FRENCH_IN_SOURCE	HEBREW_IN_SOURCE	POLISH_IN_SOURCE	RUSSIAN_IN_SOURCE	SPANISH_IN_SOURCE	CANTONESE_IN_SOURCE	ENGLISH_SCORE	ARABIC_SCORE	CHINESE_SCORE	WELSH_SCORE	ESTONIAN_SCORE	FINNISH_SCORE	FRENCH_SCORE	HEBREW_SCORE	POLISH_SCORE	RUSSIAN_SCORE	SPANISH_SCORE	CANTONESE_SCORE	MANDARIN_ERRATUM	FRENCH_ERRATUM	RUSSIAN_ERRATUM	SPANISH_ERRATUM
Vulic-2020-2244-38	38	salary	nouns	1122	WAGES	79:2 310:2	money fee	250 1385	salary	راتب	薪水	cyflog	palk	kuukausipalkka	salaire	משכורת	pensja	зарплата	salario	工資	salary salary	راتب راتب	薪水 薪水	cyflog cyflog	palk palk	kuukausipalkka kuukausipalkka	salaire salaire	משכורת משכורת	pensja pensja	зарплата зарплата	salario salario	工資 工資	2.769230769230769 1.1538461538461537	4.9 2.2	4.2727272727272725 0.9090909090909091	2.9 5.6	3.4 4.7	2.1 1.8	4.5 4.6	3.6 1.0	3.3 1.1	2.8 3.8	3.7 2.0	3.909090909090909 1.1818181818181819	0 0	0 0	0 0	0 0
Vulic-2020-2244-39	39	pipe	nouns	1124	PIPE	363:1	cigar	1119	pipe	غليون تدخين	烟斗	pibell	toru	putki	pipe	מקטרת	rura	трубка	tubo	煙鬥	pipe	غليون تدخين	烟斗	pibell	toru	putki	pipe	מקטרת	rura	трубка	tubo	煙鬥	1.3846153846153846	4.4	1.8181818181818181	0.7	0.8	0.3	3.2	2.9	0.2	2.0	0.3	0.2727272727272727	0	0	0	0
Vulic-2020-2244-40	40	send	verbs	1127	SEND	1755:2 1398:1 1468:2 1528:1 1650:2	launch attend go receive bring	1592 974 748 1918 745	send	يرسل	发送	danfon	saatma	lähettää	envoyer	לשלוח	wysyłać	посылать (отправить)	enviar	發送 (发送)	send send send send send	يرسل يرسل يرسل يرسل يرسل	发送 发送 发送 发送 发送	danfon danfon danfon danfon danfon	saatma saatma saatma saatma saatma	lähettää lähettää lähettää lähettää lähettää	envoyer envoyer envoyer envoyer envoyer	לשלוח לשלוח לשלוח לשלוח לשלוח	wysyłać wysyłać wysyłać wysyłać wysyłać	отправить посылать посылать посылать посылать	enviar enviar enviar enviar enviar	发送 發送 發送 發送 發送	2.0 0.0 0.3076923076923077 0.07692307692307693 0.07692307692307693	2.1 1.2 1.9 1.6 1.7	2.909090909090909 0.0 0.09090909090909091 0.6363636363636364 0.09090909090909091	1.0 0.0 1.1 0.1 1.2	0.5 0.7 0.7 0.6 0.6	2.3 0.3 0.2 0.4 0.8	5.0 0.5 0.9 2.2 2.1	4.1 0.9 0.7 0.9 1.1	0.5 0.0 0.0 0.5 0.0	2.5 0.2 0.1 0.1 0.3	2.3 0.7 0.7 0.6 1.0	2.0 0.18181818181818182 0.0 0.09090909090909091 0.18181818181818182	0 0 0 0 0	0 0 0 0 0	0 0 0 0 0	0 0 0 0 0
Vulic-2020-2244-41	41	shore	nouns	113	SHORE	878:1	coast	235	shore	شاطئ	滨	lan	kallas	rannikko	rive	גדה	brzeg	берег	litoral	濱	shore	شاطئ	滨	lan	kallas	rannikko	rive	גדה	brzeg	берег	litoral	濱	3.8461538461538463	3.9	2.8181818181818183	2.8	3.5	5.1	4.9	3.1	4.8	3.6	4.7	3.090909090909091	0	0	0	0
Vulic-2020-2244-42	42	kick	verbs	1135	KICK	1733:1	hurt	468	kick	يركل	踢	cicio	jalaga lööma	potkaista	frapper	לבעוט	kopać	пинать	patear	踢	kick	يركل	踢	cicio	jalaga lööma	potkaista	frapper	לבעוט	kopać	пинать	patear	踢	0.9230769230769231	1.7	0.8181818181818182	1.6	1.9	0.8	3.9	1.4	1.1	2.3	1.3	2.5454545454545454	0	0	0	0
Vulic-2020-2244-43	43	rabbit	nouns	1136	RABBIT	49:2	cat	64	rabbit	أرنب	兔子	cwningen	jänes	jänis	lapin	ארנב	królik	кролик	Conejo	兔子	rabbit	أرنب	兔子	cwningen	jänes	jänis	lapin	ארנב	królik	кролик	Conejo	兔子	0.6153846153846154	2.7	0.5454545454545454	1.0	1.0	1.3	1.9	1.3	1.1	0.3	0.9	1.6363636363636365	0	0	0	0
Vulic-2020-2244-44	44	swamp	nouns	1145	SWAMP	283:2	lake	707	swamp	مستنقع	沼泽	gwern	soo	suo	marais	ביצה	bagno	болото	pantano	沼澤	swamp	مستنقع	沼泽	gwern	soo	suo	marais	ביצה	bagno	болото	pantano	沼澤	1.1538461538461537	2.6	0.45454545454545453	1.3	0.9	1.5	3.0	1.4	0.6	0.5	2.8	2.5454545454545454	0	0	0	0
Vulic-2020-2244-45	45	pure	adjectives	1147	PURE	1084:2	modest	1680	pure	طاهر 	纯	pur	rikkumata	puhdashenkinen	pur	טהור	czysty	чистый	puro	純	pure	طاهر 	纯	pur	rikkumata	puhdashenkinen	pur	טהור	czysty	чистый	puro	純	0.5384615384615384	1.0	0.9090909090909091	1.3	1.1	0.6	1.6	1.2	0.8	0.4	0.6	0.2727272727272727	0	0	0	0
Vulic-2020-2244-46	46	cattle	nouns	1153	CATTLE	14:2 128:1 549:2	sheep beef cow	133 501 5	cattle	بقرة (ماشية)	家牛 (牛)	gwartheg	kari	karja	bétail	בקר	bydło	скот	ganado	家牛 (牛)	cattle cattle cattle	بقرة بقرة ماشية	牛 家牛 家牛	gwartheg gwartheg gwartheg	kari kari kari	karja karja karja	bétail bétail bétail	בקר בקר בקר	bydło bydło bydło	скот скот скот	ganado ganado ganado	牛 家牛 家牛	1.5384615384615385 3.076923076923077 4.230769230769231	3.3 3.5 3.1	1.3636363636363635 2.909090909090909 3.5454545454545454	0.7 3.0 4.8	1.8 0.8 1.5	2.5 2.8 3.0	4.0 4.5 4.1	2.6 3.8 3.9	1.3 3.5 4.9	3.2 2.9 2.5	2.7 3.5 2.6	1.9090909090909092 2.1818181818181817 4.090909090909091	0 0 0	0 0 0	0 0 0	0 0 0
Vulic-2020-2244-47	47	cattle (cow)	nouns	1153	CATTLE	133:1	yogurt	2242	cattle	بقرة	家牛	gwartheg	kari	karja	bétail	בקר	bydło	коро́ва	ganado	家牛	cattle	بقرة	家牛	gwartheg	kari	karja	bétail	בקר	bydło	коро́ва	ganado	家牛	0.5384615384615384	2.6	0.5454545454545454	0.1	0.4	0.3	0.3	1.0	0.3	0.3	0.6	0.36363636363636365	0	0	0	0
Vulic-2020-2244-48	48	thread	nouns	1161	THREAD	375:2	yarn	2241	thread	خيط	线	edau	niit	ompelulanka	fil	פתיל	nić	нить	hilo	線	thread	خيط	线	edau	niit	ompelulanka	fil	פתיל	nić	нить	hilo	線	2.923076923076923	2.8	1.4545454545454546	4.1	2.4	4.1	3.4	4.7	3.9	3.3	2.1	2.8181818181818183	0	0	0	0
Vulic-2020-2244-49	49	intention	nouns	1162	INTENTION	430:2	will	2229	intention	قصد	意图	bwriad	kavatsus	tarkoitus	intention	כוונה	intencja	намерение	intención	意圖	intention	قصد	意图	bwriad	kavatsus	tarkoitus	intention	כוונה	intencja	намерение	intención	意圖	3.3846153846153846	3.1	0.8181818181818182	2.2	3.7	1.4	5.6	4.6	3.3	1.9	1.5	1.0	0	0	0	0
Vulic-2020-2244-50	50	ox	nouns	1169	OX	818:2	horse	700	ox	ثور	牛	bustach	härg	härkä	boeuf	שור	wół	бык	buey	牛	ox	ثور	牛	bustach	härg	härkä	boeuf	שור	wół	бык	buey	牛	0.6923076923076923	3.2	0.45454545454545453	0.8	1.3	1.7	2.4	1.7	1.6	0.7	1.4	1.8181818181818181	0	0	0	0
Vulic-2020-2244-51	51	imitate	verbs	117	IMITATE	1725:2 1739:1	capture portray	1068 1845	imitate	يقلّد	模仿	dynwared	imiteerima	matkia	imiter	לחקות	naśladować	подражать (имитировать)	imitar	模仿	imitate imitate	يقلّد يقلّد	模仿 模仿	dynwared dynwared	imiteerima imiteerima	matkia matkia	imiter imiter	לחקות לחקות	naśladować naśladować	подражать имитировать	imitar imitar	模仿 模仿	0.23076923076923078 2.6153846153846154	0.1 4.1	0.0 0.45454545454545453	0.0 2.8	0.9 2.7	0.2 0.9	0.5 2.2	0.3 4.2	0.0 0.1	0.0 4.6	0.4 2.1	0.0 1.0909090909090908	0 0	0 0	0 0	0 0
Vulic-2020-2244-52	52	brow	nouns	1173	EYEBROW	359:1	eye	85	brow	حاجب	眉头	ael	kulm	kulmakarva	sourcil	גבה	brew	бровь	frente	眉頭	brow	حاجب	眉头	ael	kulm	kulmakarva	sourcil	גבה	brew	бровь	frente	眉頭	1.1538461538461537	3.1	0.5454545454545454	1.0	1.5	0.9	2.5	1.2	0.6	0.8	0.5	0.5454545454545454	0	0	0	0
Vulic-2020-2244-53	53	noise	nouns	1182	NOISE	78:1 401:2	rattle racket	1911 1900	noise	ضجيج	喧闹声	sŵn	lärm	melu	bruit	רעש	hałas	шум	ruido	噪聲 (喧鬧聲)	noise noise	ضجيج ضجيج	喧闹声 喧闹声	sŵn sŵn	lärm lärm	melu melu	bruit bruit	רעש רעש	hałas hałas	шум шум	ruido ruido	噪聲 喧鬧聲	2.5384615384615383 3.769230769230769	4.0 0.5	1.0 4.2727272727272725	0.6 0.0	1.6 0.9	0.6 0.0	4.5 0.3	2.2 4.5	3.0 0.2	4.9 4.9	3.4 0.3	2.4545454545454546 3.727272727272727	0 0	0 0	0 0	0 0
Vulic-2020-2244-54	54	palm	nouns	1183	PALM OF HAND	573:2	finger	116	palm	كف	手掌	palmwydd	pihk	palmu	paume	יד	dłoń	ладонь	palma	手掌	palm	كف	手掌	palmwydd	pihk	palmu	paume	יד	dłoń	ладонь	palma	手掌	0.6923076923076923	3.0	1.8181818181818181	0.0	0.8	0.0	2.2	1.7	1.4	1.0	0.7	1.5454545454545454	0	0	0	0
Vulic-2020-2244-55	55	charcoal	nouns	1188	CHARCOAL	498:1	coal	524	charcoal	فحم نباتي	木炭	siarcol	puusüsi	puuhiili	houille	אבן	węgiel drzewny	рашкуль	carboncillo	木炭	charcoal	فحم نباتي	木炭	siarcol	puusüsi	puuhiili	houille	אבן	węgiel drzewny	рашкуль	carboncillo	木炭	2.6923076923076925	4.4	2.090909090909091	3.2	2.6	4.0	4.6	1.6	3.9	0.7	2.3	3.3636363636363638	0	0	0	0
Vulic-2020-2244-56	56	dive	verbs	119	DIVE	1394:2	create	1207	dive	يغوص	潜水	plymio	sukelduma	sukeltaa	plonger	לצלול	nurkować	нырять	bucear	潛水	dive	يغوص	潜水	plymio	sukelduma	sukeltaa	plonger	לצלול	nurkować	нырять	bucear	潛水	0.0	0.8	0.0	0.0	0.3	0.0	0.2	0.2	0.0	0.0	0.0	0.09090909090909091	0	0	0	0
Vulic-2020-2244-57	57	wife	nouns	1199	WIFE	59:2 741:2 43:2 295:2 400:1 509:2 1031:1	mother woman cent hole straw bath husband	66 855 1088 301 453 1004 58	wife	زوجة	妻子	gwraig	abikaasa (naine)	vaimo	femme (épouse)	רעיה (אישה)	żona	жена	esposa	妻子 (老婆)	wife wife wife wife wife wife wife	زوجة زوجة زوجة زوجة زوجة زوجة زوجة	妻子 妻子 妻子 妻子 妻子 妻子 妻子	gwraig gwraig gwraig gwraig gwraig gwraig gwraig	abikaasa (naine) abikaasa (naine) abikaasa (naine) abikaasa (naine) abikaasa (naine) abikaasa (naine) abikaasa (naine)	vaimo vaimo vaimo vaimo vaimo vaimo vaimo	épouse épouse femme femme femme femme femme	רעיה רעיה רעיה רעיה רעיה רעיה אישה	żona żona żona żona żona żona żona	жена жена жена жена жена жена жена	esposa esposa esposa esposa esposa esposa esposa	妻子 妻子 妻子 妻子 妻子 妻子 老婆	1.7692307692307692 0.9230769230769231 0.0 0.0 0.0 0.0 1.5384615384615385	3.5 3.6 0.6 0.2 0.0 0.0 4.1	2.272727272727273 3.090909090909091 0.36363636363636365 0.6363636363636364 0.18181818181818182 0.0 0.2727272727272727	1.8 4.8 0.1 0.0 0.0 0.0 2.0	2.3 3.7 0.1 0.1 0.0 0.0 3.4	1.7 2.8 0.0 0.0 0.0 0.0 1.3	3.3 4.6 0.1 0.2 0.0 0.1 3.7	2.5 4.9 0.0 0.0 0.2 0.1 1.7	1.1 2.2 0.1 0.0 0.0 0.0 0.7	1.9 2.0 0.0 0.0 0.0 0.0 0.7	2.1 2.9 0.3 0.0 0.3 0.2 1.5	2.727272727272727 2.272727272727273 0.0 0.0 0.0 0.09090909090909091 2.1818181818181817	0 0 0 0 0 0 0	0 0 0 0 0 0 0	0 0 0 0 0 0 0	0 0 0 0 0 0 0
Vulic-2020-2244-58	58	husband	nouns	1200	HUSBAND	220:2 1031:2	man wife	248 57	husband	زوج	丈夫	gŵr	abikaasa (mees)	aviomies	mari	בעל	mąż	муж	marido	丈夫 (老公)	husband husband	زوج زوج	丈夫 丈夫	gŵr gŵr	abikaasa (mees) abikaasa (mees)	aviomies aviomies	mari mari	בעל בעל	mąż mąż	муж муж	marido marido	丈夫 老公	1.6153846153846154 1.5384615384615385	3.4 4.1	3.0 0.2727272727272727	4.1 2.0	3.5 3.4	3.6 1.3	4.1 3.7	2.9 1.7	2.1 0.7	2.7 0.7	1.8 1.5	2.272727272727273 2.1818181818181817	0 0	0 0	0 0	0 0
Vulic-2020-2244-59	59	big	adjectives	1202	BIG	1092:2 1132:2 1158:1 1160:2 1192:1	national easy heavy large broad	1707 740 65 60 493	big	كبير	大	mawr	suur	iso	gros	גדול	duży	большой	grande	大	big big big big big	كبير كبير كبير كبير كبير	大 大 大 大 大	mawr mawr mawr mawr mawr	suur suur suur suur suur	iso iso iso iso iso	gros gros gros gros gros	גדול גדול גדול גדול גדול	duży duży duży duży duży	большой большой большой большой большой	grande grande grande grande grande	大 大 大 大 大	0.23076923076923078 0.0 2.230769230769231 5.923076923076923 2.6153846153846154	0.4 0.5 2.9 4.4 3.8	0.0 0.0 0.45454545454545453 3.8181818181818183 3.272727272727273	0.6 0.0 1.0 3.8 3.6	0.9 0.2 2.1 4.2 4.2	0.2 0.0 1.2 5.8 4.3	0.3 0.4 3.9 3.8 3.6	0.7 0.7 1.5 4.0 2.2	0.0 0.0 1.2 5.4 2.1	0.1 0.0 1.7 5.3 1.4	0.3 0.0 0.8 2.7 1.9	0.0 0.0 0.6363636363636364 3.1818181818181817 2.909090909090909	0 0 0 0 0	0 0 0 0 0	0 0 0 0 0	0 0 0 0 0
Vulic-2020-2244-60	60	large	adjectives	1202	BIG	1160:1 1220:1 1267:1	big huge flexible	59 1510 317	large	كبير (ضخم)	大规模 (大)	mawr (braisg)	suur (ruumikas)	suuri	grand	גדול (ענק)	wielki	крупный (большой)	grande (alto)	大規模 (大)	large large large	ضخم كبير كبير	大规模 大规模 大	braisg mawr mawr	ruumikas suur suur	suuri suuri suuri	grand grand grand	ענק גדול גדול	wielki wielki wielki	крупный большой крупный	alto grande grande	大規模 大規模 大	5.923076923076923 4.923076923076923 0.0	4.4 4.6 0.6	3.8181818181818183 3.090909090909091 0.2727272727272727	3.8 3.8 0.2	4.2 3.7 0.4	5.8 5.0 0.4	3.8 4.6 0.3	4.0 5.0 0.2	5.4 5.9 0.0	5.3 4.8 0.0	2.7 5.0 0.0	3.1818181818181817 3.8181818181818183 0.09090909090909091	0 0 0	0 0 0	0 0 0	0 0 0
Vulic-2020-2244-61	61	long	adjectives	1203	LONG	1074:1 1146:2	narrow short	95 292	long	طويل	长	hir	pikk	pitkä	long	ארוך	długi	длинный	largo	長	long long	طويل طويل	长 长	hir hir	pikk pikk	pitkä pitkä	long long	ארוך ארוך	długi długi	длинный длинный	largo largo	長 長	0.3076923076923077 0.07692307692307693	0.9 1.8	0.2727272727272727 0.18181818181818182	0.4 0.1	0.9 0.5	0.7 0.4	1.7 1.8	1.8 1.0	0.2 0.0	0.3 0.1	0.3 0.2	0.6363636363636364 0.2727272727272727	0 0	0 0	0 0	0 0
Vulic-2020-2244-62	62	tongue	nouns	1205	TONGUE	266:1 384:2 690:2	throat cheek muscle	140 324 3	tongue	لسان	舌头	tafod	keel	kieli	langue	לשון	język (język )	язык	lengua	舌頭	tongue tongue tongue	لسان لسان لسان	舌头 舌头 舌头	tafod tafod tafod	keel keel keel	kieli kieli kieli	langue langue langue	לשון לשון לשון	język język język 	язык язык язык	lengua lengua lengua	舌頭 舌頭 舌頭	0.7692307692307693 0.6923076923076923 1.6153846153846154	2.8 2.4 2.8	0.8181818181818182 0.0 0.8181818181818182	0.4 0.7 1.8	1.2 1.0 0.8	1.6 1.5 1.8	2.4 2.0 3.4	1.1 1.3 1.4	0.9 0.6 1.3	0.8 1.0 0.8	1.1 0.4 2.0	1.0 0.36363636363636365 0.2727272727272727	0 0 0	0 0 0	0 0 0	0 0 0
Vulic-2020-2244-63	63	young	adjectives	1207	YOUNG	1202:2 1215:2	happy restless	223 1943	young	صغير	年轻	ifanc	noor	nuori	jeune	צעיר	młody	молодой	joven	年輕	young young	صغير صغير	年轻 年轻	ifanc ifanc	noor noor	nuori nuori	jeune jeune	צעיר צעיר	młody młody	молодой молодой	joven joven	年輕 年輕	0.07692307692307693 0.07692307692307693	1.0 0.8	0.09090909090909091 0.0	0.3 0.3	0.8 1.1	0.1 0.2	0.7 1.2	0.7 0.4	0.3 0.8	0.2 0.9	0.1 0.2	0.09090909090909091 0.09090909090909091	0 0	0 0	0 0	0 0
Vulic-2020-2244-64	64	cat	nouns	1208	CAT	601:2 886:2 49:1 188:1 639:1	dog mouse rabbit pet lion	417 220 43 652 167	cat	قط	猫	cath	kass	kissa	chat	חתול	kot	кот (кошка)	gato	貓	cat cat cat cat cat	قط قط قط قط قط	猫 猫 猫 猫 猫	cath cath cath cath cath	kass kass kass kass kass	kissa kissa kissa kissa kissa	chat chat chat chat chat	חתול חתול חתול חתול חתול	kot kot kot kot kot	кошка кошка кот кот кот	gato gato gato gato gato	貓 貓 貓 貓 貓	0.6153846153846154 0.3076923076923077 0.6153846153846154 2.5384615384615383 1.7692307692307692	3.2 2.7 2.7 4.0 3.4	0.45454545454545453 0.2727272727272727 0.5454545454545454 3.3636363636363638 0.9090909090909091	1.1 0.6 1.0 2.7 2.2	1.4 0.7 1.0 2.3 1.8	1.4 1.4 1.3 3.0 2.4	2.5 2.2 1.9 4.2 2.9	1.5 1.5 1.3 2.7 2.1	0.1 0.3 1.1 3.2 2.6	0.4 0.6 0.3 1.2 0.6	0.7 0.5 0.9 3.3 1.2	0.6363636363636364 0.2727272727272727 1.6363636363636365 2.727272727272727 1.6363636363636365	0 0 0 0 0	0 0 0 0 0	0 0 0 0 0	0 0 0 0 0
Vulic-2020-2244-65	65	heavy	adjectives	1210	HEAVY	1158:2 1207:2	big laden	59 1588	heavy	ثقيل	重 (沉重)	trwm	raske	painava	lourd	כבד	ciężki	тяжелый	pesado	重 (沉重)	heavy heavy	ثقيل ثقيل	重 沉重	trwm trwm	raske raske	painava painava	lourd lourd	כבד כבד	ciężki ciężki	тяжелый тяжелый	pesado pesado	重 沉重	2.230769230769231 3.3076923076923075	2.9 3.0	0.45454545454545453 0.7272727272727273	1.0 3.9	2.1 1.3	1.2 1.5	3.9 4.5	1.5 1.4	1.2 1.0	1.7 2.6	0.8 2.9	0.6363636363636364 0.8181818181818182	0 0	0 0	0 0	0 0
Vulic-2020-2244-66	66	mother	nouns	1216	MOTHER	59:1 184:2 190:1 1012:2	wife dad guardian friend	57 67 1459 128	mother	أم	母亲	mam	ema	äiti	mère	אמא (אם)	matka	мать	madre	母親	mother mother mother mother	أم أم أم أم	母亲 母亲 母亲 母亲	mam mam mam mam	ema ema ema ema	äiti äiti äiti äiti	mère mère mère mère	אמא אם אמא אמא	matka matka matka matka	мать мать мать мать	madre madre madre madre	母親 母親 母親 母親	1.7692307692307692 1.0 2.1538461538461537 1.2307692307692308	3.5 3.2 4.8 1.7	2.272727272727273 0.5454545454545454 2.909090909090909 0.2727272727272727	1.8 1.6 2.2 1.2	2.3 1.1 1.6 1.9	1.7 1.6 2.8 1.1	3.3 2.9 1.3 1.7	2.5 2.4 0.5 1.2	1.1 1.0 3.2 0.5	1.9 1.1 1.1 0.9	2.1 2.4 1.7 0.3	2.727272727272727 1.7272727272727273 3.090909090909091 0.36363636363636365	0 0 0 0	0 0 0 0	0 0 0 0	0 0 0 0
Vulic-2020-2244-67	67	dad	nouns	1217	FATHER	184:1	mother	66	dad	أب	爸爸	tad	issi	isä	papa	אבא	tata	отец	papá	爸爸	dad	أب	爸爸	tad	issi	isä	papa	אבא	tata	отец	papá	爸爸	1.0	3.2	0.5454545454545454	1.6	1.1	1.6	2.9	2.4	1.0	1.1	2.4	1.7272727272727273	0	0	0	0
Vulic-2020-2244-68	68	father	nouns	1217	FATHER	47:2 237:1 271:2 742:1 784:1 1011:1	son god man daughter brother parent	280 591 248 146 91 1786	father	أب	父亲	tad	isa	isä	père	אבא (אב)	ojciec	отец	padre	父親	father father father father father father	أب أب أب أب أب أب	父亲 父亲 父亲 父亲 父亲 父亲	tad tad tad tad tad tad	isa isa isa isa isa isa	isä isä isä isä isä isä	père père père père père père	אבא אב אבא אבא אב אבא	ojciec ojciec ojciec ojciec ojciec ojciec	отец отец отец отец отец отец	padre padre padre padre padre padre	父親 父親 父親 父親 父親 父親	0.6153846153846154 0.6923076923076923 1.9230769230769231 0.15384615384615385 0.38461538461538464 3.1538461538461537	3.2 1.0 3.5 3.0 3.3 5.2	0.45454545454545453 0.09090909090909091 2.4545454545454546 0.18181818181818182 0.2727272727272727 4.2727272727272725	0.9 2.3 1.9 0.8 1.0 2.9	1.8 0.3 2.1 1.1 1.4 2.7	1.4 0.4 2.6 1.1 1.6 3.4	2.7 2.7 3.3 2.2 2.5 4.7	2.0 0.4 3.0 1.4 1.8 3.5	1.1 2.3 2.3 0.4 0.4 5.2	0.9 1.3 1.4 0.9 0.8 3.7	1.6 1.8 2.0 0.5 0.4 4.8	2.0 0.18181818181818182 2.6363636363636362 0.6363636363636364 1.5454545454545454 3.0	0 0 0 0 0 0	0 0 0 0 0 0	0 0 0 0 0 0	0 0 0 0 0 0
Vulic-2020-2244-69	69	cord (thread)	nouns	1218	ROPE	327:2	wire	522	cord	حبل	软线	llinyn	nöör	johto	corde	תיל	przewód	шнур	cuerda	軟線	cord	حبل	软线	llinyn	nöör	johto	corde	תיל	przewód	шнур	cuerda	軟線	3.923076923076923	3.3	1.1818181818181819	1.7	1.7	3.6	4.5	3.5	3.3	4.4	2.5	0.45454545454545453	0	0	0	0
Vulic-2020-2244-70	70	worm	nouns	1219	WORM	935:2	malware	1633	worm	دودة حاسوب	蠕虫	mwydyn	uss	mato	virus	תולעת	robak	червяк	gusano	蠕蟲	worm	دودة حاسوب	蠕虫	mwydyn	uss	mato	virus	תולעת	robak	червяк	gusano	蠕蟲	0.15384615384615385	3.9	0.9090909090909091	0.0	0.7	1.9	5.4	1.7	3.9	1.0	1.3	0.18181818181818182	0	0	0	0
Vulic-2020-2244-71	71	wagon	nouns	122	CART	663:1 968:1	container carriage	1182 512	wagon	عربة	四轮货运马车	wagen	vagun	vaunu	wagon	קרון (עגלה)	wóz	платформа	vagón	四輪貨運馬車	wagon wagon	عربة عربة	四轮货运马车 四轮货运马车	wagen wagen	vagun vagun	vaunu vaunu	wagon wagon	קרון עגלה	wóz wóz	платформа платформа	vagón vagón	四輪貨運馬車 四輪貨運馬車	0.3076923076923077 2.923076923076923	2.1 2.9	0.18181818181818182 3.6363636363636362	0.0 4.1	1.8 2.1	0.2 4.5	0.4 5.2	2.6 3.6	0.1 0.4	0.1 0.9	0.0 2.5	0.09090909090909091 4.090909090909091	0 0	0 0	0 0	0 0
Vulic-2020-2244-72	72	tail	nouns	1220	TAIL	316:2 392:1 425:2 760:2	bowl rear chapter cliff	238 676 1099 868	tail	ذنب	尾巴	cynffon	pära (ots/saba)	häntä	queue	זנב	ogon	хвост (конец)	cola	尾巴	tail tail tail tail	ذنب ذنب ذنب ذنب	尾巴 尾巴 尾巴 尾巴	cynffon cynffon cynffon cynffon	saba pära ots pära	häntä häntä häntä häntä	queue queue queue queue	זנב זנב זנב זנב	ogon ogon ogon ogon	хвост хвост конец конец	cola cola cola cola	尾巴 尾巴 尾巴 尾巴	0.0 2.923076923076923 0.0 0.0	0.0 1.4 0.2 0.8	0.0 2.909090909090909 0.0 0.0	0.0 0.7 0.0 0.0	0.0 2.9 0.1 0.0	0.0 1.2 0.0 0.0	0.1 3.0 0.0 0.1	0.0 1.4 0.4 0.0	0.0 3.2 0.0 0.0	0.0 0.4 0.2 3.5	0.2 2.5 0.1 0.0	0.0 0.9090909090909091 0.09090909090909091 0.09090909090909091	0 0 0 0	0 0 0 0	0 0 1 1	0 0 0 0
Vulic-2020-2244-73	73	nose	nouns	1221	NOSE	325:1 374:1 467:2	head mouth throat	89 733 140	nose	أنف	鼻子	trwyn	nina	nenä	nez	אף	nos	нос	nariz	鼻子	nose nose nose	أنف أنف أنف	鼻子 鼻子 鼻子	trwyn trwyn trwyn	nina nina nina	nenä nenä nenä	nez nez nez	אף אף אף	nos nos nos	нос нос нос	nariz nariz nariz	鼻子 鼻子 鼻子	0.38461538461538464 0.6923076923076923 0.38461538461538464	3.1 3.3 2.7	0.18181818181818182 0.09090909090909091 0.18181818181818182	0.9 0.6 0.4	0.8 1.3 1.3	1.3 1.6 1.5	2.7 2.6 2.6	1.4 1.2 1.3	0.9 0.6 0.7	0.8 0.8 0.8	0.9 0.9 0.5	0.18181818181818182 0.2727272727272727 0.36363636363636365	0 0 0	0 0 0	0 0 0	0 0 0
Vulic-2020-2244-74	74	heart	nouns	1223	HEART	126:1	surgery	2101	heart	قلب	心脏	calon	süda	sydän	coeur	לב	serce	сердце	corazón	心臟	heart	قلب	心脏	calon	süda	sydän	coeur	לב	serce	сердце	corazón	心臟	0.15384615384615385	1.9	0.18181818181818182	0.2	0.6	0.6	1.8	0.9	0.3	0.8	1.0	0.7272727272727273	0	0	0	0
Vulic-2020-2244-75	75	liver	nouns	1224	LIVER	277:2 466:1	organ lung	1765 741	liver	كبد	肝 (肝脏)	afu	maks	maksa	foie	כבד	wątroba	печень	hígado	肝 (肝臟)	liver liver	كبد كبد	肝脏 肝	afu afu	maks maks	maksa maksa	foie foie	כבד כבד	wątroba wątroba	печень печень	hígado hígado	肝臟 肝	1.7692307692307692 0.6923076923076923	3.1 2.6	2.6363636363636362 0.6363636363636364	1.6 0.9	2.2 1.1	2.3 1.6	3.3 2.6	1.7 1.4	3.4 0.9	1.9 0.8	2.3 0.5	2.6363636363636362 0.5454545454545454	0 0	0 0	0 0	0 0
