ID	NUMBER	FRENCH	ENGLISH	CONCEPTICON_GLOSS	CONCEPTICON_ID	POS	PICTURE_SOURCE	PICTURE_NUMBER	VALENCE_ALL_MEAN	AROUSAL_ALL_MEAN	VALENCE_MALE_MEAN	AROUSAL_MALE_MEAN	VALENCE_FEMALE_MEAN	AROUSAL_FEMALE_MEAN	NUMBER_LETTERS	NUMBER_PHONEMES	NUMBER_SYLLABLES	SUBTLEX_FREQ	BOKS_FREQ	IMAGEABILITY_MEAN
Monnier-2014-1031-1	1	abeille	bee	BEE	665	NOUN	AF	23	4.22222222222222	4.08333333333333	4.75	5	3.8	3.35	7	4	2	3.53	3.18	6.84
Monnier-2014-1031-2	2	abonné	suscriber			NOUN			4.53246753246753	4.24675324675325	4.5	4.33333333333333	4.53846153846154	4.23076923076923	6	5	3	0.3	0.34	2.63
Monnier-2014-1031-3	3	abricot	apricot			NOUN			6.54545454545455	3.5974025974026	6	3.66666666666667	6.61764705882353	3.58823529411765	7	6	3	0.5	1.15	6.51
Monnier-2014-1031-4	4	absent	absent			NOUN			3.41772151898734	4.18987341772152	4.75	2.875	3.26760563380282	4.33802816901409	6	4	2	0.82	2.16	
Monnier-2014-1031-5	5	abstrait	abstract			ADJ			4.72337662337662	3.85714285714286	5.41666666666667	4.75	4.59384615384615	3.69230769230769	8	6	2	0.61	3.85	
Monnier-2014-1031-6	6	accordéon	accordion	ACCORDION	2603	NOUN			5.7012987012987	4.35064935064935	5.22222222222222	5.44444444444444	5.76470588235294	4.20588235294118	9	7	4	3.02	4.8	6.35
Monnier-2014-1031-7	7	acide	acidic			ADJ			3.46835443037975	5.46835443037975	4.375	5.25	3.36619718309859	5.49295774647887	5	4	2	1.86	6.89	4.2
Monnier-2014-1031-8	8	agneau	lamb	LAMB	820	NOUN	AF	362	6.35135135135135	3.51351351351351	6.47058823529412	3.47058823529412	6.25	3.55	6	3	2	13.01	5.95	6.6
Monnier-2014-1031-9	9	agréable	pleasurable			ADJ			8.28571428571429	5.03896103896104	8	5	8.33846153846154	5.04615384615385	8	7	3	37.71	31.35	
Monnier-2014-1031-10	10	aide	help	HELP (ASSISTANCE)	3467	NOUN			7.08108108108108	4.81081081081081	7.17647058823529	5	7	4.65	4	2	1	171.41	52.3	2.95
Monnier-2014-1031-11	11	aigle	eagle	EAGLE	1905	NOUN	AF	82	6.52631578947368	5.02631578947368	6.58823529411765	4.76470588235294	6.47619047619048	5.23809523809524	5	3	1	5.5	7.91	6.77
Monnier-2014-1031-12	12	aiguille	needle	NEEDLE (FOR SEWING)	1382	NOUN	AF	154	3.9	4.34	4.27777777777778	4.77777777777778	3.6875	4.09375	8	5	2	10.4	18.38	6.53
Monnier-2014-1031-13	13	ail 	garlic	GARLIC	2368	NOUN	B	4	4.21621621621622	3.67567567567568	4.88235294117647	3.47058823529412	3.65	3.85	3	2	1	9.14	7.97	6.34
Monnier-2014-1031-14	14	aile 	wing	WING	1257	NOUN	B	5	6.05405405405405	4.40540540540541	5.82352941176471	3.58823529411765	6.25	5.1	4	2	1	15	20.47	6.32
Monnier-2014-1031-15	15	aisance	ease			NOUN			7.25974025974026	3.24675324675325	7.33333333333333	3	7.25	3.27941176470588	7	4	2	1.44	15.2	2.39
Monnier-2014-1031-16	16	album	album			NOUN			6.34177215189873	4.34177215189873	5.75	2.625	6.40845070422535	4.53521126760563	5	5	2	9.36	13.31	5.63
Monnier-2014-1031-17	17	alcool	alcohol	ALCOHOL (FERMENTED DRINK)	404	NOUN			5.64	5.6	6.44444444444444	6.33333333333333	5.1875	5.1875	6	5	2	40.29	39.73	5.99
Monnier-2014-1031-18	18	algèbre	algebra			NOUN			3.86883116883117	4.53896103896104	3.91666666666667	3.91666666666667	3.85846153846154	4.65384615384615	7	6	2	1.37	2.03	4.02
Monnier-2014-1031-19	19	allégorie	allegory			NOUN			5.42077922077922	3.85584415584416	5.22222222222222	4.22222222222222	5.44705882352941	3.80735294117647	9	7	4	0.38	1.15	
Monnier-2014-1031-20	20	alligator	alligator	ALLIGATOR	1581	NOUN			4.05063291139241	5.43037974683544	4.75	5.375	3.97183098591549	5.43661971830986	9	8	4	1.63	0.2	6.68
Monnier-2014-1031-21	21	allumette 	match	MATCH	1133	NOUN	B	7	5.32432432432432	4.7027027027027	5.29411764705882	4.29411764705882	5.35	5.05	9	6	3	4.43	9.73	6.78
Monnier-2014-1031-22	22	ambition	ambition			NOUN			7.5974025974026	6.5974025974026	6.66666666666667	5.5	7.76923076923077	6.8	8	6	3	7.98	19.32	2.98
Monnier-2014-1031-23	23	ambulance 	ambulance	AMBULANCE	4013	NOUN	B	8	3.21621621621622	3.97297297297297	3.76470588235294	4.58823529411765	2.75	3.45	9	6	3	25.94	9.26	6.44
Monnier-2014-1031-24	24	âme	soul	SOUL	811	NOUN			7.11688311688312	4.02597402597403	6.33333333333333	4.22222222222222	7.22058823529412	4	3	2	1	122.22	129.53	3.09
Monnier-2014-1031-25	25	amer	bitter	BITTER	887	ADJ			2.79746835443038	4.24050632911392	3.875	4	2.67605633802817	4.26760563380282	4	4	2	5.82	11.69	
Monnier-2014-1031-26	26	ami	friend	FRIEND	1325	NOUN			7.94324324324324	6.16756756756757	7.70588235294118	5.94117647058824	8.145	6.36	3	3	2	360.9	140.14	5.87
Monnier-2014-1031-27	27	amitié	friendship			NOUN			8.37662337662338	6.49350649350649	7.83333333333333	6.33333333333333	8.47692307692308	6.52307692307692	6	6	3	32.39	67.7	4.42
Monnier-2014-1031-28	28	amour	love	LOVE	923	NOUN			6.61081081081081	6.66756756756757	6.41176470588235	5.64705882352941	6.78	7.535	5	4	2	450.46	373.58	4.56
Monnier-2014-1031-29	29	ampoule	lightbulb	LIGHTBULB	4000	NOUN	AF	138	5.06	3	5.27777777777778	4.05555555555556	4.9375	2.40625	7	4	2	4.8	11.49	6.71
Monnier-2014-1031-30	30	ananas	pineapple	PINEAPPLE	2440	NOUN	AF	173	5.7027027027027	4.35135135135135	5.88235294117647	4.11764705882353	5.55	4.55	6	5	3	2.02	3.51	6.91
Monnier-2014-1031-31	31	anarchie	anarchy			NOUN			3.53246753246753	6.2987012987013	5.44444444444444	5.44444444444444	3.27941176470588	6.41176470588235	8	6	3	4.18	4.8	2.69
Monnier-2014-1031-32	32	ancien	old	OLD	1229	ADJ			5.45569620253165	3.79746835443038	5	3.625	5.50704225352113	3.8169014084507	6	4	2	32.41	59.26	
Monnier-2014-1031-33	33	ancre	anchor	ANCHOR	1870	NOUN			4.96103896103896	3.80519480519481	5.33333333333333	3.08333333333333	4.89230769230769	3.93846153846154	5	3	1	4.63	4.53	5.5
Monnier-2014-1031-34	34	âne	donkey	DONKEY	1862	NOUN	AF	75	5.2972972972973	3.45945945945946	5	3.11764705882353	5.55	3.75	3	2	1	12.33	14.32	6.42
Monnier-2014-1031-35	35	ange 	angel	ANGEL	4057	NOUN	B	9	7.5945945945946	4.40540540540541	7.47058823529412	4.35294117647059	7.7	4.45	4	2	1	47.9	21.62	6.5
Monnier-2014-1031-36	36	année	year	YEAR	1226	NOUN			4.86486486486487	3.83783783783784	4.94117647058824	3.11764705882353	4.8	4.45	5	3	2	129.64	128.99	3.37
Monnier-2014-1031-37	37	antenne 	aerial			NOUN	B	12	4.8	2.96	4.61111111111111	3.66666666666667	4.90625	2.5625	7	4	2	10.08	3.65	6.35
Monnier-2014-1031-38	38	anxiété	anxiety	ANXIETY	1000	NOUN			1.9873417721519	6.36708860759494	2.625	4	1.91549295774648	6.63380281690141	7	7	3	2.92	9.86	2.81
Monnier-2014-1031-39	39	appareil	device			NOUN			5.27027027027027	4.02702702702703	4.94117647058824	4.17647058823529	5.55	3.9	8	6	3	44.2	35.88	4.38
Monnier-2014-1031-40	40	aptitude	skill			NOUN			6.71428571428571	5.06493506493506	6.66666666666667	4.66666666666667	6.72307692307692	5.13846153846154	8	7	3	1.76	2.7	2.52
Monnier-2014-1031-41	41	aquarium	aquarium			NOUN			6.5974025974026	3.2987012987013	5.77777777777778	3.77777777777778	6.70588235294118	3.23529411764706	8	8	3	3.94	5.2	6.57
Monnier-2014-1031-42	42	araignée	spider	SPIDER	843	NOUN	AF	212	3.2972972972973	5.78378378378378	3.94117647058824	5.82352941176471	2.75	5.75	8	5	3	12.21	12.36	6.91
Monnier-2014-1031-43	43	arbre	tree	TREE	906	NOUN	AF	241	6.44736842105263	3.42105263157895	6.76470588235294	2.88235294117647	6.19047619047619	3.85714285714286	5	4	1	49.29	67.16	6.91
Monnier-2014-1031-44	44	arc 	bow	BOW	994	NOUN	B	13	4.72972972972973	3.62162162162162	5.64705882352941	4	3.95	3.3	3	3	1	4.52	14.05	6.01
Monnier-2014-1031-45	45	ardu	laborious			ADJ			4.20253164556962	4.62025316455696	4.625	4	4.15492957746479	4.69014084507042	4	4	2	0.61	2.43	
Monnier-2014-1031-46	46	argent	money	MONEY	1559	NOUN			6.64864864864865	6.24324324324324	6.05882352941176	5.70588235294118	7.15	6.7	6	4	2	515.04	194.32	6.51
Monnier-2014-1031-47	47	arme	weapon	WEAPONS	951	NOUN			3.8	5.1	5.16666666666667	6.11111111111111	3.03125	4.53125	4	3	1	114.4	37.09	6.12
Monnier-2014-1031-48	48	armée	army	ARMY	1561	NOUN			2.79220779220779	6.01298701298701	3.33333333333333	6.08333333333333	2.69230769230769	6	5	4	2	93.97	114.46	6.1
Monnier-2014-1031-49	49	armoire	closet			NOUN			5.14285714285714	3.12987012987013	4.88888888888889	3.66666666666667	5.17647058823529	3.05882352941176	7	6	2	9.05	38.58	6.54
Monnier-2014-1031-50	50	arrosoir	watering can			NOUN	AF	251	4.78378378378378	2.97297297297297	5.29411764705882	3.23529411764706	4.35	2.75	8	7	3	0.37	3.04	6.39
Monnier-2014-1031-51	51	art	art			NOUN			7.18987341772152	5.0253164556962	7	4.75	7.2112676056338	5.05633802816901	3	2	1	65.93	81.49	4.66
Monnier-2014-1031-52	52	artichaut	artichoke	ARTICHOKE	3997	NOUN			5.01298701298701	3.38961038961039	4.91666666666667	3.75	5.03076923076923	3.32307692307692	9	6	3	1.45	0.95	5.13
Monnier-2014-1031-53	53	aspect	appearance	APPEARANCE	1017	NOUN			5.11688311688312	3.74025974025974	4.11111111111111	5	5.25	3.57352941176471	6	4	2	9.88	36.01	1.98
Monnier-2014-1031-54	54	asperge	asparagus	ASPARAGUS	2605	NOUN			5.15189873417722	3.36708860759494	4.75	3	5.19718309859155	3.40845070422535	7	6	2	0.71	5.88	6.54
Monnier-2014-1031-55	55	aspirateur 	vacuum cleaner			NOUN	B	15	3.62162162162162	3.75675675675676	4.47058823529412	4.47058823529412	2.9	3.15	10	9	4	4.33	3.04	6.27
Monnier-2014-1031-56	56	assiette 	plate	PLATE	480	NOUN	B	16	5.5945945945946	3.72972972972973	5.70588235294118	3.76470588235294	5.5	3.7	8	5	2	14.88	36.28	6.82
Monnier-2014-1031-57	57	astronaute	astronaut			NOUN			5.87012987012987	4.76623376623377	6.75	5	5.70769230769231	4.72307692307692	10	8	3	3.71	0.14	6.5
Monnier-2014-1031-58	58	astuce	trick			NOUN			6.66233766233766	4.81818181818182	5.66666666666667	4	6.79411764705882	4.92647058823529	6	5	2	2.74	3.58	2.06
Monnier-2014-1031-59	59	atrocité	atrocity			NOUN			1.35443037974684	6.48101265822785	1.875	7.375	1.29577464788732	6.38028169014085	8	8	4	0.96	0.74	
Monnier-2014-1031-60	60	attention	attention			NOUN			5.72727272727273	5.03896103896104	5.5	5	5.76923076923077	5.04615384615385	9	6	3	156.9	119.66	2.72
Monnier-2014-1031-61	61	attitude	attitude			NOUN			5.72727272727273	4.05194805194805	4.88888888888889	4	5.83823529411765	4.05882352941176	8	6	3	21.37	57.5	2.58
Monnier-2014-1031-62	62	autre	other			NOUN			4.89189189189189	3.78378378378378	5.05882352941176	4.29411764705882	4.75	3.35	5	3	1	6.25	6.49	1.9
Monnier-2014-1031-63	63	autruche	ostrich	OSTRICH	3797	NOUN	AF	159	5.10810810810811	3.48648648648649	5.76470588235294	2.94117647058824	4.55	3.95	8	5	2	2.79	2.43	6.59
Monnier-2014-1031-64	64	avenir	future	FUTURE	2427	NOUN			6.37837837837838	6.02702702702703	6.41176470588235	6.11764705882353	6.35	5.95	6	6	3	72.47	113.18	2.76
Monnier-2014-1031-65	65	avion	airplane	AIRPLANE	1597	NOUN	AF	2	6.21621621621622	6.40540540540541	6.23529411764706	6.41176470588235	6.2	6.4	5	4	2	105.54	46.82	6.76
Monnier-2014-1031-66	66	avocat	avocado			NOUN	AF	326	3.84210526315789	3.18421052631579	4.23529411764706	4	3.52380952380952	2.52380952380952	6	5	3	89.28	24.32	5.76
Monnier-2014-1031-67	67	bague	ring	RING	1374	NOUN	AF	187	6.27027027027027	4.86486486486487	5.58823529411765	3.17647058823529	6.85	6.3	5	3	1	26.14	16.08	6.9
Monnier-2014-1031-68	68	baguette 	rod			NOUN	B	19	6.3421052631579	3.42105263157895	6.29411764705882	3.58823529411765	6.38095238095238	3.28571428571429	8	5	2	5.67	9.46	6.1
Monnier-2014-1031-69	69	baignoire 	bathtub	BATHTUB	4027	NOUN	B	20	6.92105263157895	4.26315789473684	6.70588235294118	3.35294117647059	7.0952380952381	5	9	6	2	11.9	14.12	6.76
Monnier-2014-1031-70	70	bain	bath			NOUN			7.45945945945946	4.35135135135135	7.52941176470588	5.05882352941176	7.4	3.75	4	2	1	50.52	43.11	6.76
Monnier-2014-1031-71	71	baisse	fall/drop			NOUN			3.81081081081081	3.7027027027027	3.76470588235294	4.17647058823529	3.85	3.3	6	3	1	11.55	3.38	2.7
Monnier-2014-1031-72	72	balai	broom	BROOM	245	NOUN	AF	37	4.38	3.08	4.44444444444444	3.44444444444444	4.34375	2.875	5	4	2	8.24	11.96	6.67
Monnier-2014-1031-73	73	balance	scale	SCALES (MEASURE INSTRUMENT)	2783	NOUN	AF	309	3.83783783783784	2.78378378378378	4.35294117647059	2.52941176470588	3.4	3	7	5	2	7.74	8.18	5.28
Monnier-2014-1031-74	74	balançoire	swing	SWING	3101	NOUN	AF	225	6.7027027027027	5.13513513513514	6.35294117647059	4.52941176470588	7	5.65	10	8	3	1.93	1.89	6.59
Monnier-2014-1031-75	75	balcon 	balcony			NOUN	B	21	5.57894736842105	3.57894736842105	5.52941176470588	3.05882352941176	5.61904761904762	4	6	5	2	9.9	32.97	6.49
Monnier-2014-1031-76	76	baleine	whale	WHALE	957	NOUN	AF	397	5.84	4.04	4.83333333333333	4	6.40625	4.0625	7	5	2	11.52	3.11	6.88
Monnier-2014-1031-77	77	balle	ball	BALL	1845	NOUN	AF	14	5.7027027027027	4.67567567567568	6	5.17647058823529	5.45	4.25	5	3	1	77.32	44.73	6.61
Monnier-2014-1031-78	78	ballon	balloon	BALLOON	3083	NOUN	AF	15	5.51351351351351	3.81081081081081	5.47058823529412	3.17647058823529	5.55	4.35	6	4	2	27.27	17.16	6.9
Monnier-2014-1031-79	79	banalité	banality			NOUN			4.20253164556962	3.0506329113924	5.125	2.125	4.09859154929578	3.15492957746479	8	8	4	0.77	5.34	
Monnier-2014-1031-80	80	banane	banana	BANANA	868	NOUN	AF	16	6.89473684210526	4.47368421052632	6.70588235294118	4	7.04761904761905	4.85714285714286	6	5	2	6.09	4.05	6.95
Monnier-2014-1031-81	81	banc	bench	BENCH	2584	NOUN	AF	263	5.72972972972973	3.08108108108108	6.11764705882353	3.52941176470588	5.4	2.7	4	2	1	8.96	48.31	6.44
Monnier-2014-1031-82	82	banque	bank	BANK	1284	NOUN			4.51948051948052	4.8025974025974	3.83333333333333	4.66666666666667	4.64615384615385	4.82769230769231	6	3	1	70.79	25.54	5.88
Monnier-2014-1031-83	83	barbe 	beard	BEARD	678	NOUN	B	23	5.16216216216216	3.59459459459459	5.35294117647059	3.05882352941176	5	4.05	5	4	1	23.4	47.7	6.56
Monnier-2014-1031-84	84	barre 	bar			NOUN	B	25	4.86486486486487	2.56756756756757	5	2.47058823529412	4.75	2.65	5	3	1	15.59	23.18	5.8
Monnier-2014-1031-85	85	barrière	gate	GATE	2940	NOUN			3.74935064935065	3.97402597402597	3.88888888888889	5.11111111111111	3.73088235294118	3.82352941176471	8	6	2	7.33	17.36	5.7
Monnier-2014-1031-86	86	bassine	basin	SINK (BASIN)	915	NOUN	AF	262	4.52702702702703	2.80540540540541	4.26470588235294	3.04705882352941	4.75	2.6	7	5	2	1.55	6.55	3.91
Monnier-2014-1031-87	87	bateau	boat	BOAT	1844	NOUN	B	71	6.18918918918919	4.97297297297297	5.64705882352941	4.23529411764706	6.65	5.6	6	4	2	106.55	61.22	6.84
Monnier-2014-1031-88	88	beau	beautiful	BEAUTIFUL	1427	ADJ			7.86075949367089	5.64556962025316	7	4.75	7.95774647887324	5.74647887323944	4	2	1	281.23	270.07	4.2
Monnier-2014-1031-89	89	bébé 	baby	BABY	1289	NOUN	B	28	6.64	5.6	5.16666666666667	4.55555555555556	7.46875	6.1875	4	4	2	173.82	36.22	6.63
Monnier-2014-1031-90	90	bec 	beak	BEAK	73	NOUN	B	29	4.97297297297297	3.48648648648649	5.47058823529412	3.41176470588235	4.55	3.55	3	3	1	6.74	23.31	6.26
Monnier-2014-1031-91	91	berceau	cradle	CRADLE	2946	NOUN			6.46753246753247	4.54545454545455	5.58333333333333	4.66666666666667	6.63076923076923	4.52307692307692	7	5	2	6.72	12.43	6.7
Monnier-2014-1031-92	92	biberon 	feeding-bottle			NOUN	B	34	5.83783783783784	4.40540540540541	5.94117647058824	3.29411764705882	5.75	5.35	7	6	3	5.25	3.85	6.7
Monnier-2014-1031-93	93	bibliothèque 	bookshelf			NOUN	B	35	6	4	6.23529411764706	4.29411764705882	5.8	3.75	12	10	4	18.22	36.82	6.47
Monnier-2014-1031-94	94	biche 	deer	DEER	1936	NOUN	B	36	5.75675675675676	3.97297297297297	5.76470588235294	3.29411764705882	5.75	4.55	5	3	1	5.29	7.3	5.05
Monnier-2014-1031-95	95	bien 	good			NOUN			7.74	5.48	7.55555555555556	5.38888888888889	7.84375	5.53125	4	3	1	89.61	56.89	2.3
Monnier-2014-1031-96	96	bille	marble			NOUN			5.89189189189189	3.43243243243243	6.05882352941176	4.17647058823529	5.75	2.8	5	3	1	2.5	8.58	6.8
Monnier-2014-1031-97	97	biscuit 	biscuit			NOUN	B	37	7.16216216216216	5.13513513513514	7.47058823529412	5.17647058823529	6.9	5.1	7	6	2	4.75	2.77	6.68
Monnier-2014-1031-98	98	blague	joke	JOKE	3425	NOUN			7.86	6.2	7.77777777777778	6.11111111111111	7.90625	6.25	6	4	1	60.33	16.82	3.76
Monnier-2014-1031-99	99	blanc	white	WHITE	1335	ADJ			5.97402597402597	2.96103896103896	5.66666666666667	3	6.01470588235294	2.95588235294118	5	3	1	53.93	152.03	5.76
Monnier-2014-1031-100	100	blé 	wheat	WHEAT	1077	NOUN	B	39	5.3421052631579	3.05263157894737	6.23529411764706	3.47058823529412	4.61904761904762	2.71428571428571	3	3	1	19.07	23.24	6.5
Monnier-2014-1031-101	101	bleu	blue	BLUE	837	ADJ			7	4.13513513513514	7.23529411764706	5	6.8	3.4	4	3	1	31.24	100.41	6.2
Monnier-2014-1031-102	102	bocal	jar			NOUN	AF	357	5.02702702702703	2.48648648648649	5.47058823529412	2.41176470588235	4.65	2.55	5	5	2	2.73	4.66	6.25
Monnier-2014-1031-103	103	bois 	wood	WOOD	1803	NOUN			6.02	3.82	6.05555555555556	4.44444444444444	6	3.46875	4	3	1	115.56	299.46	6.19
Monnier-2014-1031-104	104	boîte	box	BOX	1465	NOUN	AF	35	5.7	4.28	5.88888888888889	5.05555555555556	5.59375	3.84375	5	4	1	74.58	94.32	6.55
Monnier-2014-1031-105	105	bol	bowl	BOWL	1530	NOUN	AF	34	4.97297297297297	3.05405405405405	5.52941176470588	3	4.5	3.1	3	3	1	16.93	20.07	6.67
Monnier-2014-1031-106	106	bombe 	bomb	BOMB	1804	NOUN	B	40	2.86842105263158	6.18421052631579	2.94117647058824	5.94117647058824	2.80952380952381	6.38095238095238	5	3	1	48.7	15	5.95
Monnier-2014-1031-107	107	bonbon 	candy	CANDY	874	NOUN	B	41	7.64864864864865	5.56756756756757	7.82352941176471	5.29411764705882	7.5	5.8	6	4	2	6.89	3.72	6.44
Monnier-2014-1031-108	108	bonheur	happiness	HAPPINESS	2941	NOUN			8.39473684210526	7	7.94117647058824	5.76470588235294	8.76190476190476	8	7	5	2	78.34	156.35	3.23
Monnier-2014-1031-109	109	bonhomme	fellow			NOUN			6	4	5.64705882352941	4.17647058823529	6.3	3.85714285714286	8	5	2	9.96	26.01	5.53
Monnier-2014-1031-110	110	bonnet 	hat	HAT	771	NOUN	B	42	5.42105263157895	3.13421052631579	5.58823529411765	3.58823529411765	5.28571428571429	2.76666666666667	6	4	2	6.62	14.66	5.93
Monnier-2014-1031-111	111	bosse 	bump			NOUN	B	45	4.05405405405405	3.54054054054054	4.70588235294118	3.76470588235294	3.5	3.35	5	3	1	6.08	6.82	5.5
Monnier-2014-1031-112	112	botte	boot	BOOT	585	NOUN	AF	31	5.68421052631579	3.39473684210526	5.29411764705882	3.29411764705882	6	3.47619047619048	5	3	1	6.38	8.51	6.68
Monnier-2014-1031-113	113	bouche	mouth	MOUTH	674	NOUN			6.56756756756757	5.2972972972973	6.41176470588235	4.05882352941176	6.7	6.35	6	3	1	87.75	267.64	6.75
Monnier-2014-1031-114	114	boue 	mud	MUD	640	NOUN			3.59459459459459	3.21621621621622	4	3.17647058823529	3.25	3.25	4	2	1	15.09	52.3	6.01
Monnier-2014-1031-115	115	bouée 	buoy			NOUN	B	47	5.47368421052632	3.59459459459459	5.23529411764706	3.25	5.66666666666667	3.85714285714286	5	3	1	1.3	4.59	6.4
Monnier-2014-1031-116	116	bougie	candle	CANDLE	1273	NOUN	AF	44	6.36842105263158	3.55263157894737	6.05882352941176	3.23529411764706	6.61904761904762	3.80952380952381	6	4	2	7.4	16.22	6.8
Monnier-2014-1031-117	117	bouilloire	kettle	KETTLE	854	NOUN			5.02597402597403	3.93506493506493	5.16666666666667	3.66666666666667	5	3.98461538461538	10	6	2	1.52	3.45	6.4
Monnier-2014-1031-118	118	boule	bowl	BOWL	1530	NOUN			5.18918918918919	3.56756756756757	5.23529411764706	3.11764705882353	5.15	3.95	5	3	1	19.29	38.31	6.37
Monnier-2014-1031-119	119	bout 	piece	PIECE	594	NOUN			5.1	3.34	5.72222222222222	3.77777777777778	4.75	3.09375	4	2	1	121.12	375.68	4.19
Monnier-2014-1031-120	120	bouteille	bottle	BOTTLE	1321	NOUN	AF	32	5.83783783783784	4.02702702702703	6.29411764705882	4.64705882352941	5.45	3.5	9	5	2	42.31	70.41	6.64
Monnier-2014-1031-121	121	bouton	button	BUTTON	757	NOUN	AF	41	3.43243243243243	4.48648648648649	4.23529411764706	4.64705882352941	2.75	4.35	6	4	2	21.29	21.55	6.43
Monnier-2014-1031-122	122	bracelet 	bracelet	BRACELET	1754	NOUN			5.62162162162162	3.54054054054054	4.76470588235294	2.70588235294118	6.35	4.25	8	7	3	9.81	5.74	6.76
Monnier-2014-1031-123	123	branche 	branch	BRANCH	1531	NOUN	B	51	5.3	3.32	5.38888888888889	4.38888888888889	5.25	2.71875	7	4	1	11.85	24.12	6.55
Monnier-2014-1031-124	124	bras	arm	ARM	1673	NOUN	AF	7	5.92105263157895	4.02631578947368	5.17647058823529	3	6.52380952380952	4.85714285714286	4	3	1	149.26	487.97	6.77
Monnier-2014-1031-125	125	bravoure	bravery			NOUN			7.62337662337662	5.46753246753247	7.44444444444444	5.33333333333333	7.64705882352941	5.48529411764706	8	6	2	2.78	3.18	2.75
Monnier-2014-1031-126	126	brique	brick	BRICK	1006	NOUN	B	52	4.72972972972973	2.75675675675676	5.35294117647059	2.88235294117647	4.2	2.65	6	4	1	4.02	11.69	6.72
Monnier-2014-1031-127	127	briquet	lighter	LIGHTER	3092	NOUN			4.83544303797468	4.18987341772152	5.25	2.75	4.7887323943662	4.35211267605634	7	5	2	9.98	12.3	6.67
Monnier-2014-1031-128	128	brosse	brush	BRUSH	1821	NOUN	AF	38	4.94594594594595	3	5	3	4.9	3	6	4	1	7.29	16.01	6.25
Monnier-2014-1031-129	129	brouette 	wheelbarrow	WHEELBARROW	4073	NOUN	B	54	5.36	3.66	5.61111111111111	4.66666666666667	5.21875	3.09375	8	5	2	1.1	5.14	6.47
Monnier-2014-1031-130	130	bruit	noise	NOISE	1182	NOUN			4.21621621621622	4.94594594594595	4.58823529411765	5.05882352941176	3.9	4.85	5	4	1	78.94	223.18	3.36
Monnier-2014-1031-131	131	brun	brown	BROWN	2409	ADJ			5.7027027027027	3.64864864864865	5.52941176470588	3.17647058823529	5.85	4.05	4	3	1	2.17	7.43	5.6
Monnier-2014-1031-132	132	bûche	log	WOOD	1803	NOUN	AF	294	5.94594594594595	3.51351351351351	5.70588235294118	4.23529411764706	6.15	2.9	5	3	1	2.09	5.14	6.5
Monnier-2014-1031-133	133	bulle 	bubble	BUBBLE	3689	NOUN	B	55	6.39473684210526	3.81578947368421	6.05882352941176	3.17647058823529	6.66666666666667	4.33333333333333	5	3	1	2.99	6.62	6.43
Monnier-2014-1031-134	134	bureau	desk	TABLE	1775	NOUN	AF	72	4.08108108108108	2.64864864864865	4.52941176470588	2.58823529411765	3.7	2.7	6	4	2	156.68	130.07	6.24
Monnier-2014-1031-135	135	burin	chisel	CHISEL	1979	NOUN			4.05194805194805	4.38701298701299	4.66666666666667	4.16666666666667	3.96923076923077	4.42769230769231	5	4	2	0.57	1.96	1.56
Monnier-2014-1031-136	136	bus	bus	BUS	1070	NOUN	AF	39	3.64864864864865	3.18918918918919	3.41176470588235	2.64705882352941	3.85	3.65	3	3	1	50.63	10.54	6.9
Monnier-2014-1031-137	137	cacahuète	peanut	GROUNDNUT (PEANUT)	595	NOUN	AF	165	6.1	3.88	5.88888888888889	4.38888888888889	6.21875	3.59375	9	7	3	1.71	0.74	6.11
Monnier-2014-1031-138	138	cactus	cactus	CACTUS	2595	NOUN	AF	333	4.28947368421053	4.42105263157895	4.64705882352941	5.52941176470588	4	3.52380952380952	6	6	2	2.86	2.3	6.73
Monnier-2014-1031-139	139	cadeau 	present	GIFT	2982	NOUN	B	56	7.86486486486487	6.67567567567568	7.23529411764706	6.17647058823529	8.4	7.1	6	4	2	98.09	32.77	6.53
Monnier-2014-1031-140	140	cadenas	padlock	PADLOCK	336	NOUN			4.11818181818182	3.39480519480519	4.44444444444444	4.22222222222222	4.075	3.28529411764706	7	6	3	2.1	2.43	6.7
Monnier-2014-1031-141	141	cafard	roach	COCKROACH	1575	NOUN			2.08860759493671	5	3.25	3.75	1.95774647887324	5.14084507042254	6	5	2	5.77	7.84	3.66
Monnier-2014-1031-142	142	café	coffee	COFFEE	1299	NOUN			5.88311688311688	5.68831168831169	6.08333333333333	4.66666666666667	5.84615384615385	5.87692307692308	4	4	2	157.56	154.93	6.59
Monnier-2014-1031-143	143	cafetière 	coffeepot			NOUN	B	58	5.40540540540541	4.05405405405405	6.17647058823529	4.58823529411765	4.75	3.6	9	8	3	1.92	5.54	6.41
Monnier-2014-1031-144	144	cage 	cage	CAGE	3283	NOUN	AF	329	2.52631578947368	4.36842105263158	2.58823529411765	4.58823529411765	2.47619047619048	4.19047619047619	4	3	1	16.61	34.86	6.59
Monnier-2014-1031-145	145	cahier 	exercise book			NOUN	B	59	4.5	2.81578947368421	4.58823529411765	2.52941176470588	4.42857142857143	3.04761904761905	6	4	2	5.04	20.07	6.33
Monnier-2014-1031-146	146	caisse 	crate			NOUN	B	60	4.72972972972973	3.18918918918919	5	3.11764705882353	4.5	3.25	6	3	1	29.46	51.01	5.74
