ID	NUMBER	ORIGINAL	GERMAN	GLOSS	CONCEPTICON_ID	CONCEPTICON_GLOSS
Steinthal-1875-1549-1296	1296	die Zahlen von eins bis hundert	zweiundvierzig	forty two	3557	FORTY TWO
Steinthal-1875-1549-1297	1297	die Zahlen von eins bis hundert	dreiundvierzig	forty three	3489	FORTY THREE
Steinthal-1875-1549-1298	1298	die Zahlen von eins bis hundert	vierundvierzig	forty four	3490	FORTY FOUR
Steinthal-1875-1549-1299	1299	die Zahlen von eins bis hundert	fünfundvierzig	forty five	3491	FORTY FIVE
Steinthal-1875-1549-1300	1300	die Zahlen von eins bis hundert	sechsundvierzig	forty six	3558	FORTY SIX
Steinthal-1875-1549-1301	1301	die Zahlen von eins bis hundert	siebenundvierzig	forty seven	3559	FORTY SEVEN
Steinthal-1875-1549-1302	1302	die Zahlen von eins bis hundert	achtundvierzig	forty eight	3492	FORTY EIGHT
Steinthal-1875-1549-1303	1303	die Zahlen von eins bis hundert	neunundvierzig	forty nine	3560	FORTY NINE
Steinthal-1875-1549-1304	1304	die Zahlen von eins bis hundert	fünfzig	fifty	1717	FIFTY
Steinthal-1875-1549-1305	1305	die Zahlen von eins bis hundert	einundfünfzig	fifty one	3561	FIFTY ONE
Steinthal-1875-1549-1306	1306	die Zahlen von eins bis hundert	zweiundfünfzig	fifty two	3562	FIFTY TWO
Steinthal-1875-1549-1307	1307	die Zahlen von eins bis hundert	dreiundfünfzig	fifty three	3493	FIFTY THREE
Steinthal-1875-1549-1308	1308	die Zahlen von eins bis hundert	vierundfünfzig	fifty four	3563	FIFTY FOUR
Steinthal-1875-1549-1309	1309	die Zahlen von eins bis hundert	fünfundfünfzig	fifty five	3494	FIFTY FIVE
Steinthal-1875-1549-1310	1310	die Zahlen von eins bis hundert	sechsundfünfzig	fifty six	3564	FIFTY SIX
Steinthal-1875-1549-1311	1311	die Zahlen von eins bis hundert	siebenundfünfzig	fifty seven	3565	FIFTY SEVEN
Steinthal-1875-1549-1312	1312	die Zahlen von eins bis hundert	achtundfünfzig	fifty eight	3566	FIFTY EIGHT
Steinthal-1875-1549-1313	1313	die Zahlen von eins bis hundert	neunundfünfzig	fifty nine	3567	FIFTY NINE
Steinthal-1875-1549-1314	1314	die Zahlen von eins bis hundert	sechzig	sixty	1718	SIXTY
Steinthal-1875-1549-1315	1315	die Zahlen von eins bis hundert	einundsechzig	sixty one	3568	SIXTY ONE
Steinthal-1875-1549-1316	1316	die Zahlen von eins bis hundert	zweiundsechzig	sixty two	3569	SIXTY TWO
Steinthal-1875-1549-1317	1317	die Zahlen von eins bis hundert	dreiundsechzig	sixty three	3495	SIXTY THREE
Steinthal-1875-1549-1318	1318	die Zahlen von eins bis hundert	vierundsechzig	sixty four	3570	SIXTY FOUR
Steinthal-1875-1549-1319	1319	die Zahlen von eins bis hundert	fünfundsechzig	sixty five	3571	SIXTY FIVE
Steinthal-1875-1549-1320	1320	die Zahlen von eins bis hundert	sechsundsechzig	sixty six	3572	SIXTY SIX
Steinthal-1875-1549-1321	1321	die Zahlen von eins bis hundert	siebenundsechzig	sixty seven	3573	SIXTY SEVEN
Steinthal-1875-1549-1322	1322	die Zahlen von eins bis hundert	achtundsechzig	sixty eight	3574	SIXTY EIGHT
Steinthal-1875-1549-1323	1323	die Zahlen von eins bis hundert	neunundsechzig	sixty nine	3575	SIXTY NINE
Steinthal-1875-1549-1324	1324	die Zahlen von eins bis hundert	siebzig	seventy	1721	SEVENTY
Steinthal-1875-1549-1325	1325	die Zahlen von eins bis hundert	einundsiebzig	seventy one	3576	SEVENTY ONE
Steinthal-1875-1549-1326	1326	die Zahlen von eins bis hundert	zweiundsiebzig	seventy two	3496	SEVENTY TWO
Steinthal-1875-1549-1327	1327	die Zahlen von eins bis hundert	dreiundsiebzig	seventy three	3497	SEVENTY THREE
Steinthal-1875-1549-1328	1328	die Zahlen von eins bis hundert	vierundsiebzig	seventy four	3577	SEVENTY FOUR
Steinthal-1875-1549-1329	1329	die Zahlen von eins bis hundert	fünfundsiebzig	seventy five	3578	SEVENTY FIVE
Steinthal-1875-1549-1330	1330	die Zahlen von eins bis hundert	sechsundsiebzig	seventy six	3579	SEVENTY SIX
Steinthal-1875-1549-1331	1331	die Zahlen von eins bis hundert	siebenundsiebzig	seventy seven	3580	SEVENTY SEVEN
Steinthal-1875-1549-1332	1332	die Zahlen von eins bis hundert	achtundsiebzig	seventy eight	3581	SEVENTY EIGHT
Steinthal-1875-1549-1333	1333	die Zahlen von eins bis hundert	neunundsiebzig	seventy nine	3582	SEVENTY NINE
Steinthal-1875-1549-1334	1334	die Zahlen von eins bis hundert	achtzig	eighty	1722	EIGHTY
Steinthal-1875-1549-1335	1335	die Zahlen von eins bis hundert	einundachtzig	eighty one	3583	EIGHTY ONE
Steinthal-1875-1549-1336	1336	die Zahlen von eins bis hundert	zweiundachtzig	eighty two	3584	EIGHTY TWO
Steinthal-1875-1549-1337	1337	die Zahlen von eins bis hundert	dreiundachtzig	eighty three	3498	EIGHTY THREE
Steinthal-1875-1549-1338	1338	die Zahlen von eins bis hundert	vierundachtzig	eighty four	3585	EIGHTY FOUR
Steinthal-1875-1549-1339	1339	die Zahlen von eins bis hundert	fünfundachtzig	eighty five	3586	EIGHTY FIVE
Steinthal-1875-1549-1340	1340	die Zahlen von eins bis hundert	sechsundachtzig	eighty six	3587	EIGHTY SIX
Steinthal-1875-1549-1341	1341	die Zahlen von eins bis hundert	siebenundachtzig	eighty seven	3588	EIGHTY SEVEN
Steinthal-1875-1549-1342	1342	die Zahlen von eins bis hundert	achtundachtzig	eighty eight	3589	EIGHTY EIGHT
Steinthal-1875-1549-1343	1343	die Zahlen von eins bis hundert	neunundachtzig	eighty nine	3590	EIGHTY NINE
Steinthal-1875-1549-1344	1344	die Zahlen von eins bis hundert	neunzig	ninety	1724	NINETY
Steinthal-1875-1549-1345	1345	die Zahlen von eins bis hundert	einundneunzig	ninety one	3499	NINETY ONE
Steinthal-1875-1549-1346	1346	die Zahlen von eins bis hundert	zweiundneunzig	ninety two	3591	NINETY TWO
Steinthal-1875-1549-1347	1347	die Zahlen von eins bis hundert	dreiundneunzig	ninety three	3592	NINETY THREE
Steinthal-1875-1549-1348	1348	die Zahlen von eins bis hundert	vierundneunzig	ninety four	3593	NINETY FOUR
Steinthal-1875-1549-1349	1349	die Zahlen von eins bis hundert	fünfundneunzig	ninety five	3594	NINETY FIVE
Steinthal-1875-1549-1350	1350	die Zahlen von eins bis hundert	sechsundneunzig	ninety six	3500	NINETY SIX
Steinthal-1875-1549-1351	1351	die Zahlen von eins bis hundert	siebenundneunzig	ninety seven	3595	NINETY SEVEN
Steinthal-1875-1549-1352	1352	die Zahlen von eins bis hundert	achtundneunzig	ninety eight	3596	NINETY EIGHT
Steinthal-1875-1549-1353	1353	die Zahlen von eins bis hundert	neunundneunzig	ninety nine	3501	NINETY NINE
Steinthal-1875-1549-1354	1354	die Zahlen von eins bis hundert	hundert	one hundred	1634	HUNDRED
Steinthal-1875-1549-1355	1355	Mandel	Mandel	almond		
Steinthal-1875-1549-1356	1356	Schock	Schock	shock		
Steinthal-1875-1549-1357	1357	zählen, rechnen	zählen, rechnen	to count, to calculate	2867	CALCULATE
Steinthal-1875-1549-1358	1358	addiren	addiren	to add		
Steinthal-1875-1549-1359	1359	subtrahiren	subtrahiren	to deduct		
Steinthal-1875-1549-1360	1360	multipliciren	multipliciren	to multiply		
Steinthal-1875-1549-1361	1361	dividiren	dividiren	to divide		
Steinthal-1875-1549-1362	1362	Hälfte	Hälfte	half	816	HALF
Steinthal-1875-1549-1363	1363	Drittel	Drittel	third		
Steinthal-1875-1549-1364	1364	Viertel u.s.w.	Viertel	quarter		
Steinthal-1875-1549-1365	1365	die Ordinalia von 1-20	erste, erster	first	728	FIRST
Steinthal-1875-1549-1366	1366	die Ordinalia von 1-20	zweite, zweiter	second	1384	SECOND
Steinthal-1875-1549-1367	1367	die Ordinalia von 1-20	dritte, dritter	third	1859	THIRD
Steinthal-1875-1549-1368	1368	die Ordinalia von 1-20	vierte, vierter	fourth		
Steinthal-1875-1549-1369	1369	die Ordinalia von 1-20	fünfte, fünfter	fifth		
Steinthal-1875-1549-1370	1370	die Ordinalia von 1-20	sechste, sechster	sixth		
Steinthal-1875-1549-1371	1371	die Ordinalia von 1-20	siebte, siebter	seventh		
Steinthal-1875-1549-1372	1372	die Ordinalia von 1-20	acht, achter	eighth		
Steinthal-1875-1549-1373	1373	die Ordinalia von 1-20	neunte, neunter	ninth		
Steinthal-1875-1549-1374	1374	die Ordinalia von 1-20	zehnte, zehnter	tenth		
Steinthal-1875-1549-1375	1375	die Ordinalia von 1-20	elfte, elfter	eleventh		
Steinthal-1875-1549-1376	1376	die Ordinalia von 1-20	zwölfte, zwölfter	twelfth		
Steinthal-1875-1549-1377	1377	die Ordinalia von 1-20	dreizehnte, dreizehnter	thirteenth		
Steinthal-1875-1549-1378	1378	die Ordinalia von 1-20	vierzehnte, vierzehnter	fourteenth		
Steinthal-1875-1549-1379	1379	die Ordinalia von 1-20	fünfzehnte, fünfzehnter	fifteenth		
Steinthal-1875-1549-1380	1380	die Ordinalia von 1-20	sechzehnte, sechzehnter	sixteenth		
Steinthal-1875-1549-1381	1381	die Ordinalia von 1-20	siebzehnte, siebzehnter	seventeenth		
Steinthal-1875-1549-1382	1382	die Ordinalia von 1-20	achtzehnte, achtzehnter	eighteenth		
Steinthal-1875-1549-1383	1383	die Ordinalia von 1-20	neunzehnte, neunzehnter	nineteenth		
Steinthal-1875-1549-1384	1384	die Ordinalia von 1-20	zwanzigste, zwanzigster	twentieth		
Steinthal-1875-1549-1385	1385	der mittelste	der mittelste	the middlemost		
Steinthal-1875-1549-1386	1386	der letzte	der letzte	the last	1529	LAST (FINAL)
Steinthal-1875-1549-1387	1387	die Cardinalia von 1-10 mit «Mal»	einmal	once	374	ONE TIME
Steinthal-1875-1549-1388	1388	die Cardinalia von 1-10 mit «Mal»	zweimal	twice	1546	TWICE
Steinthal-1875-1549-1389	1389	die Cardinalia von 1-10 mit «Mal»	dreimal	thrice	417	THREE TIMES
Steinthal-1875-1549-1390	1390	die Cardinalia von 1-10 mit «Mal»	viermal	four times		
Steinthal-1875-1549-1391	1391	die Cardinalia von 1-10 mit «Mal»	fünfmal	five times		
Steinthal-1875-1549-1392	1392	die Cardinalia von 1-10 mit «Mal»	sechsmal	six times		
Steinthal-1875-1549-1393	1393	die Cardinalia von 1-10 mit «Mal»	siebenmal	seven times		
Steinthal-1875-1549-1394	1394	die Cardinalia von 1-10 mit «Mal»	achtmal	eight times		
Steinthal-1875-1549-1395	1395	die Cardinalia von 1-10 mit «Mal»	neunmal	nine times		
Steinthal-1875-1549-1396	1396	die Cardinalia von 1-10 mit «Mal»	zehnmal	ten times		
Steinthal-1875-1549-1397	1397	noch einmal	noch einmal	once more		
Steinthal-1875-1549-1398	1398	Wie oft?	Wie oft?	How often?		
Steinthal-1875-1549-1399	1399	Wann?	Wann?	When?	1238	WHEN
Steinthal-1875-1549-1400	1400	früher	früher	earlier		
Steinthal-1875-1549-1401	1401	vor Alters	vor Alters	erstwhile		
Steinthal-1875-1549-1402	1402	einst (eines Tages)	einst (eines Tages)	once	2914	ONCE (IN THE PAST)
Steinthal-1875-1549-1403	1403	neulich	neulich	recently		
Steinthal-1875-1549-1404	1404	zuerst	zuerst	at first	2915	AT FIRST
Steinthal-1875-1549-1405	1405	noch nicht	noch nicht	not yet		
Steinthal-1875-1549-1406	1406	schon	schon	already	2576	ALREADY
Steinthal-1875-1549-1407	1407	immer	immer	always	1676	ALWAYS
Steinthal-1875-1549-1408	1408	niemals	niemals	never	1656	NEVER
Steinthal-1875-1549-1409	1409	täglich	täglich	daily		
Steinthal-1875-1549-1410	1410	jetzt	jetzt	now	1376	NOW
Steinthal-1875-1549-1411	1411	heute	heute	today	1283	TODAY
Steinthal-1875-1549-1412	1412	morgen	morgen	tomorrow	1329	TOMORROW
Steinthal-1875-1549-1413	1413	in diesem Jahre	in diesem Jahre	in this year	513	THIS YEAR
Steinthal-1875-1549-1414	1414	im nächsten Jahre	im nächsten Jahre	in the next year	515	NEXT YEAR
Steinthal-1875-1549-1415	1415	im vorigen Jahre	im vorigen Jahre	in the last year	514	LAST YEAR
Steinthal-1875-1549-1416	1416	vor zwei, vor drei Jahren	vor zwei Jahren	two years ago		
Steinthal-1875-1549-1417	1417	vor zwei, vor drei Jahren	vor drei Jahren	three years ago		
Steinthal-1875-1549-1418	1418	in zwei Jahren	in zwei Jahren	in two years		
Steinthal-1875-1549-1419	1419	in diesem Monat	in diesem Monat	in this month	2791	THIS MONTH
Steinthal-1875-1549-1420	1420	im verflossenen nächsten Monat	im verflossenen Monat	in the last month	2792	LAST MONTH
Steinthal-1875-1549-1421	1421	im verflossenen nächsten Monat	im nächsten Monat	in the next month	2793	NEXT MONTH
Steinthal-1875-1549-1422	1422	soeben	soeben	just	84	JUST
Steinthal-1875-1549-1423	1423	sogleich	sogleich	immediately	1963	IMMEDIATELY
Steinthal-1875-1549-1424	1424	künftig	künftig	in the future		
Steinthal-1875-1549-1425	1425	Welche Zeitrechnung hat ein Volk?	Welche Zeitrechnung hat ein Volk?	What calendar does a people use?		
Steinthal-1875-1549-1426	1426	Wo?	Wo?	Where?	1237	WHERE
Steinthal-1875-1549-1427	1427	Wohin?	Wohin?	Where to?	2928	WHITHER (WHERE TO)
Steinthal-1875-1549-1428	1428	Woher?	Woher?	Where from?		
Steinthal-1875-1549-1429	1429	hier	hier	here	136	HERE
Steinthal-1875-1549-1430	1430	dort	dort	there	1937	THERE
Steinthal-1875-1549-1431	1431	her	her	back		
Steinthal-1875-1549-1432	1432	hin	hin	forth		
Steinthal-1875-1549-1433	1433	diesseits	diesseits	this side of		
Steinthal-1875-1549-1434	1434	jenseits	jenseits	that side of		
Steinthal-1875-1549-1435	1435	hier und da	hier und da	here and there		
Steinthal-1875-1549-1436	1436	bisweilen	bisweilen	sometimes	1544	SOMETIMES
Steinthal-1875-1549-1437	1437	überall	überall	everywhere	2999	EVERYWHERE
Steinthal-1875-1549-1438	1438	ich	ich	I	1209	I
Steinthal-1875-1549-1439	1439	du	du	you (singular)	1215	THOU
Steinthal-1875-1549-1440	1440	er, sie (es?)	er	he	1211	HE
Steinthal-1875-1549-1441	1441	er, sie (es?)	sie	she	1834	SHE
Steinthal-1875-1549-1442	1442	er, sie (es?)	es	it	169	IT
Steinthal-1875-1549-1443	1443	wir (ich und du? Ich und er?)	wir	we	1212	WE
Steinthal-1875-1549-1444	1444	wir (ich und du? Ich und er?)	wir (ich und du)	we (I and you)	1131	WE (INCLUSIVE)
Steinthal-1875-1549-1445	1445	wir (ich und du? Ich und er?)	wir (ich und er)	we (I and he)	1130	WE (EXCLUSIVE)
Steinthal-1875-1549-1446	1446	ihr	ihr	you (plural)	1213	YOU
Steinthal-1875-1549-1447	1447	sie (sie beide?)	sie	they	817	THEY
Steinthal-1875-1549-1448	1448	sie (sie beide?)	sie beide	they (dual)	2635	THEY TWO
Steinthal-1875-1549-1449	1449	ich selbst u.s.w.	ich selbst	myself		
Steinthal-1875-1549-1450	1450	Ich wasche mich.	Ich wasche mich.	I wash myself.		
Steinthal-1875-1549-1451	1451	Er liebt mich.	Er liebt mich.	He loves me.		
Steinthal-1875-1549-1452	1452	Er giebt mir Brot.	Er giebt mir Brot.	He gives me bread.		
Steinthal-1875-1549-1453	1453	Die Possessiva	mein, meins	my	2090	MY
Steinthal-1875-1549-1454	1454	Die Possessiva	dein, deins	your	732	YOUR (SINGULAR)
Steinthal-1875-1549-1455	1455	Die Possessiva	sein, seins	his	2473	HIS (GENITIVE OF HE)
Steinthal-1875-1549-1456	1456	Die Possessiva	ihr, ihrs	her	2474	HER (GENITIVE OF SHE)
Steinthal-1875-1549-1457	1457	Die Possessiva	unser, unsers	our	780	OUR
Steinthal-1875-1549-1458	1458	Die Possessiva	euer, euers	your	2274	YOUR (PLURAL)
Steinthal-1875-1549-1459	1459	Die Possessiva	ihr, ihrs	their	2400	THEIR
Steinthal-1875-1549-1460	1460	dieser, jener (auch die Mehrheit)	dieser	this	1214	THIS
Steinthal-1875-1549-1461	1461	dieser, jener (auch die Mehrheit)	jener	that	78	THAT
Steinthal-1875-1549-1462	1462	dieser, jener (auch die Mehrheit)	diese	these	1214	THIS
Steinthal-1875-1549-1463	1463	dieser, jener (auch die Mehrheit)	jene	those	78	THAT
Steinthal-1875-1549-1464	1464	jemand	jemand	someone	2422	SOMEONE
Steinthal-1875-1549-1465	1465	einige	einige	some	1241	SOME
Steinthal-1875-1549-1466	1466	jeder	jeder	everyone		
Steinthal-1875-1549-1467	1467	niemand	niemand	no one		
Steinthal-1875-1549-1468	1468	alle	alle	all	3416	EVERY (EACH)
Steinthal-1875-1549-1469	1469	alles	alles	everything	98	ALL
Steinthal-1875-1549-1470	1470	zusammen	zusammen	together	2482	TOGETHER
Steinthal-1875-1549-1471	1471	allein	allein	alone	1964	ALONE
Steinthal-1875-1549-1472	1472	einander	einander	each other		
Steinthal-1875-1549-1473	1473	nur er	nur er	only him		
Steinthal-1875-1549-1474	1474	ausgenommen er	ausgenommen er	excluding him		
Steinthal-1875-1549-1475	1475	sogar er	sogar er	even he		
Steinthal-1875-1549-1476	1476	Wer?	Wer?	who?	1235	WHO
Steinthal-1875-1549-1477	1477	wessen	wessen	whose?		
Steinthal-1875-1549-1478	1478	wem	wem	whom?		
Steinthal-1875-1549-1479	1479	wen	wen	who? (accusative)		
Steinthal-1875-1549-1480	1480	Was?	Was?	what?	1236	WHAT
Steinthal-1875-1549-1481	1481	was immer	was immer	whatever		
Steinthal-1875-1549-1482	1482	nichts	nichts	nothing	687	NOTHING
Steinthal-1875-1549-1483	1483	Wie viel?	Wie viel?	how much? (amount)	531	HOW MUCH
Steinthal-1875-1549-1484	1484	sehr	sehr	very	1311	VERY
Steinthal-1875-1549-1485	1485	Wie sehr?	Wie sehr?	how much? (degree)		
Steinthal-1875-1549-1486	1486	mehr	mehr	more	1992	MORE
Steinthal-1875-1549-1487	1487	Wie?	Wie?	how?	1239	HOW
Steinthal-1875-1549-1488	1488	so	so	so	2336	OF THIS KIND (SUCH)
Steinthal-1875-1549-1489	1489	anders	anders	different	2504	DIFFERENT
Steinthal-1875-1549-1490	1490	vielleicht	vielleicht	perhaps	2278	PERHAPS
Steinthal-1875-1549-1491	1491	gewiss	gewiss	surely	509	CERTAIN
Steinthal-1875-1549-1492	1492	ja	ja	yes	1268	YES
Steinthal-1875-1549-1493	1493	nein	nein	no	1269	NO
Steinthal-1875-1549-1494	1494	drinnen	drinnen	inside	1606	INSIDE
Steinthal-1875-1549-1495	1495	draussen	draussen	outside	762	OUTSIDE
Steinthal-1875-1549-1496	1496	hinein	hinein	inside (movement)		
Steinthal-1875-1549-1497	1497	heraus	heraus	out (movement)		
Steinthal-1875-1549-1498	1498	in	in	in	1460	IN
Steinthal-1875-1549-1499	1499	aus	aus	out		
Steinthal-1875-1549-1500	1500	vorn	vorn	in the front		
Steinthal-1875-1549-1501	1501	vor	vor	in front of	1883	IN FRONT OF
Steinthal-1875-1549-1502	1502	hinten	hinten	in the back		
Steinthal-1875-1549-1503	1503	hinter	hinter	behind	1686	BEHIND
Steinthal-1875-1549-1504	1504	nach	nach	after	1685	AFTER
Steinthal-1875-1549-1505	1505	neben	neben	next to	2917	NEXT TO
Steinthal-1875-1549-1506	1506	rechts	rechts	right	1019	RIGHT
Steinthal-1875-1549-1507	1507	links	links	left	244	LEFT
Steinthal-1875-1549-1508	1508	bei	bei	at	1461	AT
Steinthal-1875-1549-1509	1509	an	an	at	1461	AT
Steinthal-1875-1549-1510	1510	herum	herum	around		
Steinthal-1875-1549-1511	1511	um	um	around		
Steinthal-1875-1549-1512	1512	auf, über (Ruhe und Bewegung)	auf (Ruhe)	on	57	ATOP
Steinthal-1875-1549-1513	1513	auf, über (Ruhe und Bewegung)	auf (Bewegung)	up		
Steinthal-1875-1549-1514	1514	auf, über (Ruhe und Bewegung)	über (Ruhe)	over	1741	ABOVE
Steinthal-1875-1549-1515	1515	auf, über (Ruhe und Bewegung)	über (Bewegung)	across		
Steinthal-1875-1549-1516	1516	unter	unter	beneath	1485	BELOW OR UNDER
Steinthal-1875-1549-1517	1517	oben	oben	on top	1265	HIGH
Steinthal-1875-1549-1518	1518	unten	unten	below	721	LOW
Steinthal-1875-1549-1519	1519	aufwärts	aufwärts	upward	1591	UP
Steinthal-1875-1549-1520	1520	abwärts	abwärts	downward	1326	DOWN
Steinthal-1875-1549-1521	1521	zu	zu	to	2754	TOWARDS
Steinthal-1875-1549-1522	1522	von (vom Berge herab, auf den Berg hinauf)	von	from	693	FROM
Steinthal-1875-1549-1523	1523	von (vom Berge herab, auf den Berg hinauf)	vom Berge herab	descending from the mountain		
Steinthal-1875-1549-1524	1524	von (vom Berge herab, auf den Berg hinauf)	auf den Berg hinauf	ascending the mountain		
Steinthal-1875-1549-1525	1525	hinweg	hinweg	away		
Steinthal-1875-1549-1526	1526	durch	durch	by	2751	BY (PASSIVE MARKER)
Steinthal-1875-1549-1527	1527	hindurch	hindurch	through	97	THROUGH
Steinthal-1875-1549-1528	1528	zwischen	zwischen	between	689	BETWEEN
Steinthal-1875-1549-1529	1529	entlang	entlang	along		
Steinthal-1875-1549-1530	1530	vorbei	vorbei	over		
Steinthal-1875-1549-1531	1531	ausser	ausser	except		
Steinthal-1875-1549-1532	1532	aus einander gehen	aus einander gehen	to part ways		
Steinthal-1875-1549-1533	1533	für	für	for		
Steinthal-1875-1549-1534	1534	gegen (entgegen dem Winde, dem Strome)	gegen	against	2469	AGAINST
Steinthal-1875-1549-1535	1535	gegen (entgegen dem Winde, dem Strome)	entgegen dem Winde	upwind		
Steinthal-1875-1549-1536	1536	gegen (entgegen dem Winde, dem Strome)	entgegen dem Strome	upstream		
Steinthal-1875-1549-1537	1537	gegenüber	gegenüber	across from	2670	ACROSS
Steinthal-1875-1549-1538	1538	ohne	ohne	without	1478	WITHOUT
Steinthal-1875-1549-1539	1539	wegen	wegen	because of	2918	BECAUSE OF
Steinthal-1875-1549-1540	1540	mit	mit	with	1340	WITH
Steinthal-1875-1549-1541	1541	seit	seit	since		
Steinthal-1875-1549-1542	1542	während	während	during		
Steinthal-1875-1549-1543	1543	statt	statt	instead of	1652	INSTEAD
Steinthal-1875-1549-1544	1544	hinterher	hinterher	afterwards	2093	AFTERWARDS
Steinthal-1875-1549-1545	1545	woraus	woraus	from what		
Steinthal-1875-1549-1546	1546	weshalb	weshalb	why	1270	WHY
Steinthal-1875-1549-1547	1547	wozu	wozu	what for		
Steinthal-1875-1549-1548	1548	deshalb	deshalb	because of this		
Steinthal-1875-1549-1549	1549	dazu	dazu	in order to		
