ID	NUMBER	GLOSS	CONCEPTICON_ID	CONCEPTICON_GLOSS	AFRIKAANS_AOA	AFRIKAANS	AMERICANENGLISH_AOA	AMERICANENGLISH	CATALAN_AOA	CATALAN	CZECH_AOA	CZECH	DANISH_AOA	DANISH	DUTCH_AOA	DUTCH	ENGLISH_AOA	ENGLISH	FINNISH_AOA	FINNISH	GAELIC_AOA	GAELIC	GERMAN_AOA	GERMAN	GREEK_AOA	GREEK	HEBREW_AOA	HEBREW	HUNGARIAN_AOA	HUNGARIAN	ICELANDIC_AOA	ICELANDIC	IRISH_AOA	IRISH	XHOSA_AOA	XHOSA	ITALIAN_AOA	ITALIAN	LEBANESEARABIC_AOA	LEBANESEARABIC	LITHUANIAN_AOA	LITHUANIAN	LUXEMBOURGISH_AOA	LUXEMBOURGISH	MALAY_AOA	MALAY	MALTESE_AOA	MALTESE	PERSIAN_AOA	PERSIAN	POLISH_AOA	POLISH	RUSSIAN_AOA	RUSSIAN	SOUTHAFRICANENGLISH_AOA	SOUTHAFRICANENGLISH	SERBIAN_AOA	SERBIAN	SLOVAK_AOA	SLOVAK	SPANISH_AOA	SPANISH	SWEDISH_AOA	SWEDISH	TURKISH_AOA	TURKISH	WESTERNARMENIAN_AOA	WESTERNARMENIAN
Luniewska-2019-299-34	34	clock	1323	CLOCK	4.94594594594595	wekker	3.78260869565217	clock	5.65	despertador	3.19230769230769	hodiny	2.60869565217391	ur	3.36363636363636	klok	3.29435483870968	clock	1.79166666666667	kello	3.85714285714286	gleoc/cleoc	3.14285714285714	Uhr	3.5	ρολόι	2.61904761904762	sha'on	3.66666666666667	óra	2.82608695652174	klukka	2.7	clog	4.88	iwotshi	3.6	orologio	3.80952380952381	se:3a	3.60714285714286	laikrodis	3.06818181818182	Auer	5.56756756756757	jam	3.8	arloġġ	3.61904761904762	ساعت	3.34375	zegar	2.77777777777778	часы	3.45238095238095	clock	3.78787878787879	sat	3.03030303030303	hodiny	3.90909090909091	reloj	3.04347826086957	klocka	3.23076923076923	saat	3.29166666666667	Ժամացոյց 
Luniewska-2019-299-35	35	cloud	1489	CLOUD	3.13513513513513	wolk	3.47826086956522	cloud	2.8	núvol	2.73076923076923	mrak	2.69565217391304	sky	3.23809523809524	wolk	3.18548387096774	cloud	2.33333333333333	pilvi	4.0952380952381	sgòth	2.57142857142857	Wolke	3.46969696969697	σύννεφο	3.0952380952381	anan	3.65	felhő	3.1304347826087	ský	3.15	scamall	6.64	ilifu	2.92	nuvola	4.23809523809524	ghayme	3.64285714285714	debesis	2.77272727272727	Wollek	4.56756756756757	awan	4.71428571428571	sħaba	3.66666666666667	ابر	2.9375	chmura	2.66666666666667	облако	3	cloud	3.42424242424242	oblak	2.66666666666667	oblak	2.90909090909091	nube	2.8695652173913	moln	2.92307692307692	bulut	2.79166666666667	Ամպ
Luniewska-2019-299-36	36	comb	1475	COMB	3.37837837837838	kam	4.26086956521739	comb	3.3	pinta	3.26923076923077	hřeben	3.08695652173913	kam	2.72727272727273	kam	3.9758064516129	comb	2.04166666666667	kampa	4.66666666666667	cìr	3.0952380952381	Kamm	3.41176470588235	χτένα	2.85714285714286	masrek	2.95238095238095	fésű	3.1304347826087	greiða	3.35	cíor	3.82608695652174	ikama	3.6	pettine	3.38095238095238	mochet	3.17857142857143	šukos	2.79545454545455	Kamp	4.43243243243243	sikat	3.58333333333333	pettne	3.04761904761905	شانه	3.54838709677419	grzebień	2.5	расчёска	3.425	comb	4.09090909090909	češalj	2.6969696969697	hrebeň	3.5	peine	3.21739130434783	kam 	2.87179487179487	tarak	2.66666666666667	Սանտր 
Luniewska-2019-299-37	37	computer	3086	COMPUTER	7.94444444444444	rekenaar	4.56521739130435	computer	10.85	ordinador	5.84615384615385	počítač	8.56521739130435	computer	5.5	computer	5.27642276422764	computer	7.125	tietokone	10.4285714285714	coimpiutair	7.04761904761905	Computer	6.72727272727273	υπολογιστής	5.625	maxshev	10.4761904761905	számítógép	9.43478260869565	tölva	8.5	ríomhaire 	9.44	ikhompyutha	6.8	computer	6.76190476190476	computer	10.3703703703704	kompiuteris	7.81818181818182	Computer	6.81081081081081	komputer	9.28571428571429	kompjuter	7.66666666666667	کامپیوتر	6.09677419354839	komputer	9.55555555555556	компьютер	6.87804878048781	computer	6.3030303030303	kompjuter	7.87878787878788	počítač	7.63636363636364	ordenador	9.17391304347826	dator	7.38461538461539	bilgisayar	5.70833333333333	Համակարգիչ 
Luniewska-2019-299-38	38	cow	1007	COW	3.10810810810811	koei	3.04347826086957	cow	2.95	vaca	2.65384615384615	kráva	1.82608695652174	ko	2.13636363636364	koe	2.45967741935484	cow	1.83333333333333	lehmä	3.80952380952381	bò	2.04761904761905	Kuh	3	αγελάδα	2.28571428571429	para	3.14285714285714	tehén	3.43478260869565	kýr	1.9	bó	4.58333333333333	inkomo	2.83333333333333	mucca	3.07142857142857	ba'ra	2.89285714285714	karvė	2.22727272727273	Kou	4.12162162162162	lembu	3.9375	baqra	2.95238095238095	گاو	2.58064516129032	krowa	2.2	корова	2.5	cow	3.48484848484848	krava	2.6969696969697	krava	2.63636363636364	vaca	2.21739130434783	ko	2.74358974358974	inek	2.33333333333333	Կով 
Luniewska-2019-299-39	39	crocodile	1857	CROCODILE	4	krokodil	4.43478260869565	alligator	3.65	cocodril	3.73076923076923	krokodýl	3.60869565217391	krokodille	4.04545454545455	krokodil	4.10655737704918	crocodile	3.25	krokotiili	10.5714285714286	crogall	3.52380952380952	Krokodil	4.55882352941176	κροκόδειλος	3.78571428571429	tanin	4.66666666666667	krokodil	4.39130434782609	krókódíll	7.5	crogall	7.57142857142857	ingwenya	3.4	coccodrillo	5.38095238095238	temse:h	4.5	krokodilas	3.5	Krokodil	4.48648648648649	buaya	5.6	kukkudrill	5.38095238095238	تمساح	4.03125	krokodyl	3.02857142857143	крокодил	3.80952380952381	crocodile	4.57575757575758	krokodil	4.60606060606061	krokodíl	4.04545454545455	cocodrilo	3.65217391304348	krokodil	4.82051282051282	timsah	4.33333333333333	Կոկորդիլոս
Luniewska-2019-299-40	40	cucumber	496	CUCUMBER	4.13513513513514	komkommer	5.21739130434783	cucumber	7.35	cogombre	3.11538461538462	okurka	2.69565217391304	agurk	3.90909090909091	komkommer	4.53252032520325	cucumber	2.04166666666667	kurkku	13.6190476190476	cularan	2.71428571428571	Gurke	3.27941176470588	αγγούρι	2.07142857142857	melafefon	3.76190476190476	uborka	4.34782608695652	agúrka	7.52631578947368	cúcamar	6.17391304347826	ityhukhamba	5.16	cetriolo	2.69047619047619	khiya:ra	3.32142857142857	agurkas	3.9047619047619	Kornischong	5.35135135135135	timun	5.33333333333333	ħjara	2.95238095238095	خیار	3.0625	ogórek	2.27777777777778	огурец	3.68292682926829	cucumber	4.36363636363636	krastavac	3.3030303030303	uhorka	4.90909090909091	pepino	3	gurka	3	salatalık	2.125	Վարունգ 
Luniewska-2019-299-41	41	desk	1775	TABLE		-	4.26086956521739	desk	4.95	pupitre	2.57692307692308	stůl	4.26086956521739	skrivebord	4.86363636363636	bureau	4.16129032258065	desk	3.76470588235294	työpöytä	4.57142857142857	deasg	4.52380952380952	Schreibtisch		-	4.76190476190476	shulxan ktiva	5.66666666666667	íróasztal	4.1304347826087	skrifborð	3.89473684210526	deasc	5.95238095238095	idesika	4.96	scrivania		-	2.67857142857143	stalas	4.80952380952381	Schreifdësch	4.14864864864865	meja	6.33333333333333	skrivanija	6	میز تحریر		-	4.36111111111111	письменный стол	4.29268292682927	desk	5.66666666666667	radni sto	4.77777777777778	písací stôl	6	escritorio	4.04347826086957	skrivbord 	2.52380952380952	masa	4.875	Գրասեղան 
Luniewska-2019-299-42	42	dog	2009	DOG	2.64864864864865	hond	2.78260869565217	dog	2.4	gos	2.07692307692308	pes	1.73913043478261	hund	2.04545454545455	hond	1.98790322580645	dog	1.43478260869565	koira	3.38095238095238	cù	1.95238095238095	Hund	2.40909090909091	σκύλος	1.64285714285714	kelev	2.42857142857143	kutya	2.39130434782609	hundur	2	madra	3.81481481481481	inja	2.04	cane	2.19047619047619	kaleb 	2.35714285714286	šuo	2.22727272727273	Hond	4.5	anjing	2.72727272727273	kelb	3.28571428571429	سگ	2.3125	pies	1.70833333333333	собака	2.07142857142857	dog	3	pas	1.75757575757576	pes	2.31818181818182	perro	2.08695652173913	hund	2	köpek	1.625	Շուն
Luniewska-2019-299-43	43	doll	1659	DOLL	2.81081081081081	pop	2.95652173913043	doll	2.4	nina	2.57692307692308	panenka	1.91304347826087	dukke	1.90909090909091	pop	2.35887096774194	doll	1.25	nukke	4.42857142857143	doileag	2.0952380952381	Puppe	2.45454545454545	κούκλα	1.5952380952381	buba	2.0952380952381	baba	2.08695652173913	dúkka	2.7	babóg	3.32	unodoli	2.4	bambola	2.11904761904762	le3be	2.25	lėlė	2.36363636363636	Popp	4.32432432432432	anak patung	2.25	pupa	2.85714285714286	عروسک	2.51612903225806	lalka	1.81944444444444	кукла	2.38095238095238	doll	3.06060606060606	lutka	1.72727272727273	bábika	2.68181818181818	muñeca	2.39130434782609	docka	2.28205128205128	oyuncak bebek	1.95833333333333	Պուպրիկ 
Luniewska-2019-299-44	44	door	1567	DOOR	2.89189189189189	deur	3.30434782608696	door	2.5	porta	2.61538461538462	dveře	2.34782608695652	dør	2.59090909090909	deur	2.61693548387097	door	1.70833333333333	ovi	3.38095238095238	doras	2	Tür	2.66666666666667	πόρτα	2.35714285714286	delet	2.9047619047619	ajtó	2.69565217391304	hurð	2.1	doras	4.44444444444444	ucango	2.4	porta	2.07142857142857	be:b	2.75	durys	2.40909090909091	Dier	4.08108108108108	pintu	3.4	bieb	2.42857142857143	در	2.71875	drzwi	2.13888888888889	дверь	2.57142857142857	door	3.3030303030303	vrata	2.18181818181818	dvere	2.90909090909091	puerta	2.52173913043478	dörr	2.05128205128205	kapı	1.875	Դուռ 
Luniewska-2019-299-45	45	dress	474	DRESS		-	3.73913043478261	dress	2.9	vestit	2.96153846153846	šaty	2.1304347826087	kjole	3.18181818181818	jurk	2.85483870967742	dress	1.61111111111111	mekko	3.42857142857143	dreasa	2.9047619047619	Kleid		-	2.42857142857143	simla	3	ruha	2.69565217391304	kjóll	2.45	gúna	4.15384615384615	ilokhwe	4.2	abito		-	3.28571428571429	suknelė	2.77272727272727	Rack	4.89189189189189	gaun	3.07692307692308	libsa	3.76190476190476	پیراهن		-	2.5	платье	3.02380952380952	dress	3.96969696969697	haljina	2.44444444444444	šaty	2.82352941176471	vestido	2.65217391304348	klänning	2.9047619047619	elbise	2.25	Հագուստ 
Luniewska-2019-299-46	46	drum	908	DRUM	4.91428571428571	trom	3.8695652173913	drum	4.2	tambor	3.46153846153846	buben	2.8695652173913	tromme	3.13636363636364	trommel	3.7258064516129	drum	3.04166666666667	rumpu	4.57142857142857	druma	2.95238095238095	Trommel	4.25	τύμπανο	2.42857142857143	tof	3.85714285714286	dob	3.8695652173913	tromma	4.15	druma	6.32	igubu	4.28	tamburo	4.85714285714286	tabel	4.10714285714286	būgnas	3.27272727272727	Trommel	5.05405405405405	dram	4.38461538461539	tanbur	4.85714285714286	طبل	3.9375	bęben	2.94444444444444	барабан	3.45238095238095	drum	5.81818181818182	bubanj	3.15151515151515	bubon	4.22727272727273	tambor	3.34782608695652	trumma	3.61538461538462	davul	3.70833333333333	Թմբուկ 
Luniewska-2019-299-47	47	duck	1360	DUCK	3.24324324324324	eend	3.17391304347826	duck	3.5	ànec	2.92307692307692	kachna	2.1304347826087	and	2.54545454545455	eend	2.44354838709677	duck	3	sorsa	4.38095238095238	tunnag	2.38095238095238	Ente	3.01470588235294	πάπια	2.28571428571429	barvaz	3	kacsa	3.04347826086957	önd	2.35	lacha	4.125	idada	3.52	anatra	3.14285714285714	batta	3.64285714285714	antis	2.59090909090909	Int	6.64864864864865	itik	3.78571428571429	papra	3.52380952380952	اردک	3.03125	kaczka	2.58333333333333	утка	2.57142857142857	duck	3.63636363636364	patka	2.3030303030303	kačka	2.90909090909091	pato	2.8695652173913	anka 	3.30769230769231	ördek	2.41666666666667	Բադիկ 
Luniewska-2019-299-48	48	dummy	3087	PACIFIER		-	4.47826086956522	pacifier	5.5	xumet	2	dudlík	1.65217391304348	sut	2.86363636363636	speen	2.42741935483871	dummy	1.05882352941176	tutti	5.52380952380952	dumaidh	1.75	Nuckel		-	1.69047619047619	mocec	2.14285714285714	cumi	2.47619047619048	snuð	6.05555555555556	dumaí	3.95652173913043	idami	1.92	ciuccio		-	4.07692307692308	čiulptukas	2.26190476190476	Suckel	4.64864864864865	puting	2.64285714285714	gażaża	2.76190476190476	پستانک		-	1.80555555555556	соска	2.09756097560976	dummy	2.48484848484848	cucla	1.33333333333333	cumlík	2.52941176470588	chupete	1.69565217391304	napp	2.42857142857143	emzik	1.33333333333333	Ծծակ 
Luniewska-2019-299-49	49	ear	1247	EAR	2.56756756756757	oor	2.8695652173913	ear	2.5	orella	2.11538461538462	ucho	1.91304347826087	øre	2	oor	2.33870967741935	ear	1.33333333333333	korva	3.80952380952381	cluas	2	Ohr	2.53030303030303	αυτί	2.04761904761905	ozen	2.61904761904762	fül	2.17391304347826	eyra	2	cluas	4.5	indlebe	2.56	orecchio	2.14285714285714	dayne	2.53571428571429	ausis	2.11363636363636	Ouer	3.77027027027027	telinga	2.92857142857143	widna	2.23809523809524	گوش	2.375	ucho	1.76388888888889	ухо	2.14285714285714	ear	3	uvo	1.87878787878788	ucho	2.54545454545455	oreja	1.91304347826087	öra	1.92307692307692	kulak	1.79166666666667	Ականջ
Luniewska-2019-299-50	50	elephant	1290	ELEPHANT	3.64864864864865	olifant	4.30434782608696	elephant	3.45	elefant	2.80769230769231	slon	2.78260869565217	elefant	3.22727272727273	olifant	3.44354838709677	elephant	2.66666666666667	norsu	8.47619047619048	ailbhean	2.85714285714286	Elefant	3.61764705882353	ελέφαντας	2.28571428571429	pil	3.57142857142857	elefánt	3.78260869565217	fíll	3.65	eilifint	4.73913043478261	indlovu	3.08	elefante	3.4047619047619	fi:l	3.71428571428571	dramblys	3.09090909090909	Elefant	4.55405405405405	gajah	3.63636363636364	iljunfant	3.71428571428571	فیل	3.25	słoń	2.77777777777778	слон	3.07142857142857	elephant	3.81818181818182	slon	3.33333333333333	slon	3.45454545454545	elefante	3.04347826086957	elefant	3.61538461538462	fil	3.16666666666667	Փիղ 
Luniewska-2019-299-51	51	envelope	3088	ENVELOPE	4.75675675675676	koevert	5.39130434782609	envelope	4.55	sobre	4.42307692307692	obálka	4.78260869565217	konvolut	5.40909090909091	envelop	5.08064516129032	envelope	3.29166666666667	kirjekuori	7.61904761904762	cèis	5.04761904761905	Briefumschlag	4.72727272727273	φάκελος	4.42857142857143	ma'atafa	3.71428571428571	levél	5.30434782608696	umslag	5	clúdach litreach	6.78260869565217	imvulophu	4.12	busta	5.76190476190476	mghallaf	5.17857142857143	vokas	4.77272727272727	Enveloppe	6.48648648648649	sampul surat	5.15384615384615	envelop	5.61904761904762	پاکت نامه	4.5	koperta	4.16666666666667	конверт	5	envelope	5.78787878787879	koverta	4.90909090909091	obálka	4.54545454545455	sobre	4.30434782608696	kuvert	4.92307692307692	zarf		-
Luniewska-2019-299-52	52	eye	1248	EYE	2.67567567567568	oog	2.8695652173913	eye	2.25	ull	2.11538461538462	oko	2.1304347826087	øje	2.04545454545455	oog	2.3508064516129	eye	1.25	silmä	3.47619047619048	sùil	2	Auge	2.26470588235294	μάτι	1.88095238095238	ayin	2.52380952380952	szem	2.08695652173913	auga	2	súil	6.19047619047619	ilihlo	2.32	occhio	2.14285714285714	3ein	2.46428571428571	akis	2.45	An	3.59459459459459	mata	3.41666666666667	għajn	2.23809523809524	چشم	2.375	oko	1.68055555555556	глаз	2.14285714285714	eye	2.87878787878788	oko	1.72727272727273	oko	2.27272727272727	ojo	1.8695652173913	öga	1.92307692307692	göz	1.70833333333333	Աչք 
Luniewska-2019-299-53	53	feather	1201	FEATHER	3.86486486486486	veer	4.08695652173913	feather	4.45	ploma	4.11538461538462	pero	2.8695652173913	fjer	3.59090909090909	veer	4.06854838709677	feather	3.375	sulka	4.47619047619048	ite	3.52380952380952	Feder	3.86363636363636	φτερό	4.0952380952381	noca	4.0952380952381	toll	4.1304347826087	fjöður	3.55	cleite	5.14814814814815	usiba	4.12	piuma	5	ri:che	4.14814814814815	plunksna	3.59090909090909	Fieder	5.05405405405405	bulu	4.69230769230769	rixa	3.47619047619048	پر	3.75	piórko	3.91666666666667	перо	3.4047619047619	feather	5.45454545454545	pero	4.24242424242424	pierko	4.95454545454545	pluma	3.73913043478261	fjäder	4.07692307692308	tüy	4.75	Փետուր
Luniewska-2019-299-54	54	fish	227	FISH	3.05405405405405	vis	3.26086956521739	fish	2.85	peix	2.61538461538462	ryba	2.21739130434783	fisk	2.36363636363636	vis	2.45161290322581	fish	1.70833333333333	kala	2.95238095238095	iasg	2.47619047619048	Fisch	2.90909090909091	ψάρι	2.0952380952381	dag	3.42857142857143	hal	2.60869565217391	fiskur	2.45	iasc	5.875	intlanzi	2.6	pesce	2.5952380952381	samke	3.17857142857143	žuvis	2.63636363636364	Fësch	4.14864864864865	ikan	3.41666666666667	ħuta	2.80952380952381	ماهی	2.9375	ryba	2.38888888888889	рыба	2.60975609756098	fish	3.75757575757576	riba	2.60606060606061	ryba	3.40909090909091	pescado	2.43478260869565	fisk	2.48717948717949	balık	2.29166666666667	Ձուկ 
Luniewska-2019-299-55	55	flag	2623	FLAG	4.45945945945946	vlag	3.82608695652174	flag	5.2	bandera	4.84615384615385	vlajka	2.95652173913043	flag	3.81818181818182	vlag	4.37903225806452	flag	2.5	lippu	5.61904761904762	bratach	3.61904761904762	Fahne	4.16176470588235	σημαία	3.28571428571429	degel	3.76190476190476	zászló	3.52173913043478	fáni	4.45	brat	5.52380952380952	iflegi	4.24	bandiera	3.88095238095238	3alam	4.82142857142857	vėliava	4.31818181818182	Fändel	5.67567567567568	bendera	4.75	bandiera	5	پرچم	4.84375	flaga	4.02777777777778	флаг	3.97560975609756	flag	5.54545454545455	zastava	5.84848484848485	vlajka	5.09090909090909	bandera	3.47826086956522	flagga	3.82051282051282	bayrak	3.79166666666667	Դրօշակ 
Luniewska-2019-299-56	56	flower	239	FLOWER	2.75675675675676	blom	3.39130434782609	flower	2.65	flor	2.69230769230769	květina	2.47826086956522	blomst	2.22727272727273	bloem	2.74596774193548	flower	1.39130434782609	kukka	3.76190476190476	flùr	1.9047619047619	Blume	2.43939393939394	λουλούδι	2.23809523809524	perax	2.76190476190476	virág	2.34782608695652	blóm	2.4	bláth	4.48	iflawa	2.2	fiore	3.11904761904762	zahra	2.75	gėlė	2.43181818181818	Blumm	4.05405405405405	bunga	3.18181818181818	fjura	2.66666666666667	گل	2.46875	kwiatek	2.05555555555556	цветок	2.47619047619048	flower	2.96969696969697	cvet	1.90909090909091	kvet	2.68181818181818	flor	2.21739130434783	blomma	2.30769230769231	çiçek	2.29166666666667	Ծաղիկ 
Luniewska-2019-299-57	57	fly	1504	FLY (INSECT)		-	3.30434782608696	fly	3.25	mosca	2.80769230769231	moucha	2.39130434782609	flue	3	vlieg	3.15725806451613	fly	1.94444444444444	kärpänen	3.85714285714286	cuileag	3.04761904761905	Fliege		-	3.05	zvuv	3.14285714285714	légy	2.56521739130435	fluga	4.15	cuileóg	3.95833333333333	impukane	3.12	mosca	3.23809523809524	ta:r	2.89285714285714	musė	2.29545454545455	Méck	4.78378378378378	lalat	4	dubbiena	3.66666666666667	مگس		-	2.36111111111111	муха	2.65853658536585	fly	3.6969696969697	muva	2.22222222222222	mucha	3.88235294117647	mosca	2.34782608695652	fluga	3.04761904761905	sinek	3.33333333333333	Ճանճ
Luniewska-2019-299-58	58	fork	1302	FORK	2.97297297297297	vurk	3.1304347826087	fork	2.6	forquilla	2.76923076923077	vidlička	2.17391304347826	gaffel	2.63636363636364	vork	2.79268292682927	fork	2	haarukka	3.61904761904762	forca	2.57142857142857	Gabel	2.85294117647059	πιρούνι	2.57142857142857	mazleg	3.23809523809524	villa	2.56521739130435	gaffall	2.3	forc	4.45454545454545	ifolokhwe	2.96	forchetta	2.9047619047619	chawke	3.32142857142857	šakutė	2.56818181818182	Forschette	6.48648648648649	garfu	3.53333333333333	furketta	3.23809523809524	چنگال	3.0625	widelec	2.58333333333333	вилка	2.85714285714286	fork	3.66666666666667	viljuška	2.78787878787879	vidlička	3	tenedor	2.95652173913043	gaffel	2.25641025641026	çatal	2.625	Պատառաքաղ
Luniewska-2019-299-59	59	frog	503	FROG	3.35135135135135	padda	3.52173913043478	frog	3.6	granota	2.76923076923077	žába	2.68181818181818	frø	3.13636363636364	kikker	2.85483870967742	frog	2.375	sammakko	7.23809523809524	losgann	2.76190476190476	Frosch	3.32352941176471	βάτραχος	2.85714285714286	cfarde'a	2.9047619047619	béka	4.04545454545455	froskur	2.55	frog	4.65217391304348	isele	2.96	rana	4.33333333333333	defda3a	3	varlė	2.90909090909091	Fräsch	4.14864864864865	katak	4.90909090909091	żrinġ	3.66666666666667	قورباغه	3.03125	żaba	2.63888888888889	лягушка	2.97619047619048	frog	4.03030303030303	žaba	2.45454545454545	žaba	3.40909090909091	rana	2.73913043478261	groda	3.48717948717949	kurbağa	3.625	Գորտ  
Luniewska-2019-299-60	60	frying pan	31	PAN		-	3.8695652173913	pan	4.1	paella	4.26923076923077	pánev	3.56521739130435	stegepande	4.68181818181818	koekenpan	5.18548387096774	frying pan	2.72222222222222	paistinpannu		-	3.25	Pfanne		-	3.71428571428571	maxvat	5.04761904761905	serpenyő	4.08695652173913	panna	4.94736842105263	friochtán	6.90909090909091	ipani yokugcada	4.44	padella		-	3.89285714285714	keptuvė	3.27272727272727	Pan		-	4.54545454545455	taġen	4.85714285714286	ماهی تابه		-	3.61111111111111	сковорода	4	pan	4.72727272727273	tiganj	4	panvica	4.70588235294118	sartén	3.8695652173913	stekpanna	4.23809523809524	tava	5.83333333333333	Տապակ
Luniewska-2019-299-61	61	gate	2940	GATE	3.27027027027027	hek	4.17391304347826	gate	7.15	tanca	4.23076923076923	brána	3.43478260869565	låge	3.18181818181818	hek	3.3991935483871	gate	3.125	portti	4	geata	3.38095238095238	Tor	5.42647058823529	καγκελόπορτα	3.76190476190476	sha'ar	3.47619047619048	kapu	4.17391304347826	hlið	2.95	geata	4.83333333333333	igeyithi	3.4	cancello	4.80952380952381	bouwwe:be	4.10714285714286	vartai	3.54545454545455	Paart	5	pagar	6	kanċell	2.42857142857143	در	4.03125	brama	3.47222222222222	ворота	3.38095238095238	gate	4.6969696969697	kapija	3.60606060606061	brána	2.77272727272727	puerta	4.39130434782609	port 	2.1025641025641	kapı		-
Luniewska-2019-299-62	62	giraffe	3089	GIRAFFE	4.56756756756757	kameelperd	4.17391304347826	giraffe	4.1	girafa	3.23076923076923	žirafa	2.8695652173913	giraf	3.9	giraf	3.89112903225806	giraffe	3.16666666666667	kirahvi	8.85714285714286	sioraf	3.04761904761905	Giraffe	4.75757575757576	καμηλοπάρδαλη	2.80952380952381	jirafa	3.57142857142857	zsiráf	4.21739130434783	gíraffi	6.89473684210526	sioráf	6.29166666666667	indlulamthi	3.72	giraffa	5.19047619047619	zara:fe	4.71428571428571	žirafa	3.29545454545455	Giraff	5.08108108108108	zirafah	4.8125	ġiraffa	4.57142857142857	زرافه	3.5625	żyrafa	3.13888888888889	жираф	3.42857142857143	giraffe	4.03030303030303	žirafa	3.78787878787879	žirafa	3.59090909090909	jirafa	3.60869565217391	giraff	4.84615384615385	zürafa	5.25	Ընձուղտ
