ID	CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	ENGLISH	WOLD_ID	URL	IDS_ID	DESCRIPTION	CONTEXT	PART_OF_SPEECH	SEMANTIC_FIELD	AGE_SCORE	BORROWING_SCORE	SIMPLICITY_SCORE	REPRESENTATION	RANK
Haspelmath-2009-1460-926	1843	THOUSAND	926	a thousand	13-106	http://wold.clld.org/meaning/13-106	13.106	-	a thousand trees	Function word	13	0.8302325581	0.5813953488	0.9476744186	43	611
Haspelmath-2009-1460-927	1420	COUNT	927	to count	13-107	http://wold.clld.org/meaning/13-107	13.107	'count objects in a set in order to determine the total'	The teacher was counting the children as they got on the bus.	Verb	13	0.8351351351	0.2297297297	0.8513513514	41	526
Haspelmath-2009-1460-928	98	ALL	928	all	13-14	http://wold.clld.org/meaning/13-14	13.14	'the complete set of' (applied to a conceptually countable and nonsingular noun)	All the children got on the bus.	Function word	13	0.8582608696	0.1869565217	0.9	58	253
Haspelmath-2009-1460-929	1198	MANY	929	many	13-15	http://wold.clld.org/meaning/13-15	13.15	'a large number of' (applied to a conceptually countable and nonsingular noun)	There are many children on the bus.	Function word	13	0.8051282051	0.1442307692	0.9326923077	59	976
Haspelmath-2009-1460-930	1992	MORE	930	more	13-16	http://wold.clld.org/meaning/13-16	13.16	'a larger number of'	Today I found more mushrooms than yesterday.	Function word	13	0.797983871	0.2298387097	0.8548387097	45	1074
Haspelmath-2009-1460-931	1242	FEW	931	few	13-17	http://wold.clld.org/meaning/13-17	13.17	'a large number of'	There are few mushrooms in this forest.	Function word	13	0.7992172211	0.0880626223	0.8649706458	47	1059
Haspelmath-2009-1460-932	1881	ENOUGH	932	enough	13-18	http://wold.clld.org/meaning/13-18	13.18	-	Today I found enough mushrooms for our supper.	Function word	13	0.8007352941	0.2095588235	0.8731617647	49	1043
Haspelmath-2009-1460-933	1241	SOME	933	some	13-181	http://wold.clld.org/meaning/13-181	13.181	'a certain number of' (applied to a conceptually countable and nonsingular noun)	Today we found some mushrooms.	Function word	13	0.7659340659	0.0989010989	0.8296703297	49	1342
Haspelmath-2009-1460-934	2023	CROWD	934	the crowd	13-19	http://wold.clld.org/meaning/13-19	13.19	'a large number of people in one place'	There was a large crowd of people waiting outside the theatre.	Noun	13	0.8232876712	0.2893835616	0.779109589	52	702
Haspelmath-2009-1460-935	1429	FULL	935	full	13-21	http://wold.clld.org/meaning/13-21	13.21	-	An empty pot is easier to carry than a full pot.	Adjective	13	0.8744680851	0.1063829787	0.8776595745	49	127
Haspelmath-2009-1460-936	1624	EMPTY	936	empty	13-22	http://wold.clld.org/meaning/13-22	13.22	-	An empty pot is easier to carry than a full pot.	Adjective	13	0.8217391304	0.1358695652	0.8913043478	48	722
Haspelmath-2009-1460-937	779	PART	937	the part	13-23	http://wold.clld.org/meaning/13-23	13.23	-	The front part of the car was badly damaged.	Noun	13	0.8450097847	0.2436399217	0.8444227006	52	392
Haspelmath-2009-1460-938	816	HALF	938	the half	13-24	http://wold.clld.org/meaning/13-24	13.24	'either of the two equal parts into which something is divided'	She cut the banana in two halves and gave one half to her husband.	Noun	13	0.869488189	0.1579724409	0.8375984252	47	153
Haspelmath-2009-1460-939	1580	ONLY	939	only	13-33	http://wold.clld.org/meaning/13-33	13.33	-	Saturn is the only planet with rings.	Function word	13	0.8107843137	0.1715686275	0.8725490196	56	894
Haspelmath-2009-1460-940	728	FIRST	940	first	13-34	http://wold.clld.org/meaning/13-34	13.34	-	You are the first person I see today.	Function word	13	0.8441780822	0.1232876712	0.7380136986	52	408
Haspelmath-2009-1460-941	1529	LAST (FINAL)	941	last	13-35	http://wold.clld.org/meaning/13-35	13.35	-	You were last person I saw before going to bed.	Function word	13	0.7594687232	0.1143958869	0.7000856898	45	1374
Haspelmath-2009-1460-942	1384	SECOND	942	second	13-36	http://wold.clld.org/meaning/13-36	13.36	-	You are the second person I see today.	Function word	13	0.8337837838	0.0810810811	0.6148648649	39	557
Haspelmath-2009-1460-943	1888	PAIR	943	the pair	13-37	http://wold.clld.org/meaning/13-37	13.37	'two things of the same kind that are used together'	a pair of shoes	Noun	13	0.8632411067	0.3557312253	0.895256917	46	210
Haspelmath-2009-1460-944	1546	TWICE	944	twice/two times	13-38	http://wold.clld.org/meaning/13-38	13.38	-	He came over twice today.	Function word	13	0.7790697674	0.1104651163	0.5581395349	43	1269
Haspelmath-2009-1460-945	1859	THIRD	945	third	13-42	http://wold.clld.org/meaning/13-42	13.42	-	You are the third person I see today.	Function word	13	0.814084507	0.0845070423	0.5915492958	36	840
Haspelmath-2009-1460-946	417	THREE TIMES	946	three times	13-44	http://wold.clld.org/meaning/13-44	13.44	-	He came over three times today.	Function word	13	0.7794871795	0.0897435897	0.5448717949	39	1265
Haspelmath-2009-1460-947	892	TIME	947	the time	14-11	http://wold.clld.org/meaning/14-11	14.11	-	Only time can heal her pain.	Noun	14	0.8338153772	0.5394673415	0.9645697759	62	556
Haspelmath-2009-1460-948	1789	AGE	948	the age	14-12	http://wold.clld.org/meaning/14-12	14.12	‘time of life’	At this age the baby can only drink milk.	Noun	14	0.8232876712	0.4520547945	0.8732876712	41	703
Haspelmath-2009-1460-949	1231	NEW	949	new	14-13	http://wold.clld.org/meaning/14-13	14.13	-	I bought a new car.	Adjective	14	0.8505747126	0.0804597701	0.9195402299	44	333
Haspelmath-2009-1460-950	1207	YOUNG	950	young	14-14	http://wold.clld.org/meaning/14-14	14.14	-	He is too young to eat solid foods.	Adjective	14	0.8313953488	0.1627906977	0.871124031	51	593
Haspelmath-2009-1460-951	1229	OLD	951	old	14-15	http://wold.clld.org/meaning/14-15	14.15	-	She is so old that all her teeth are gone.	Adjective	14	0.8418674699	0.1039156627	0.9201807229	64	434
Haspelmath-2009-1460-952	672	EARLY	952	early	14-16	http://wold.clld.org/meaning/14-16	14.16	-	Come early, otherwise you won't get any cake.	Function word	14	0.8025	0.175	0.86875	45	1017
Haspelmath-2009-1460-953	477	LATE	953	late	14-17	http://wold.clld.org/meaning/14-17	14.17	-	Don't come late, otherwise you won't get any cake.	Function word	14	0.8306603774	0.1308962264	0.8337264151	45	605
Haspelmath-2009-1460-954	1376	NOW	954	now	14-18	http://wold.clld.org/meaning/14-18	14.18	-	I was sick last week, but I'm fine now.	Function word	14	0.831598513	0.1031598513	0.874535316	49	590
Haspelmath-2009-1460-955	1963	IMMEDIATELY	955	immediately	14-19	http://wold.clld.org/meaning/14-19	14.19	-	Come here immediately!	Function word	14	0.7646875	0.23359375	0.77265625	60	1346
Haspelmath-2009-1460-956	1631	FAST	956	fast	14-21	http://wold.clld.org/meaning/14-21	14.21	‘quickly’ (adverb)	That man runs as fast as a horse.	Adverb	14	0.8159874608	0.1073667712	0.9153605016	59	807
Haspelmath-2009-1460-957	701	SLOW	957	slow	14-22	http://wold.clld.org/meaning/14-22	14.22	(adverb)	That horse runs as slow as a human.	Adverb	14	0.8262476895	0.0804066543	0.8807763401	49	665
Haspelmath-2009-1460-958	754	HURRY	958	to hurry	14-23	http://wold.clld.org/meaning/14-23	14.23	(intransitive)	Please hurry, or we'll be late.	Verb	14	0.8100486224	0.1896272285	0.8103727715	55	910
Haspelmath-2009-1460-959	425	BE LATE	959	to be late	14-24	http://wold.clld.org/meaning/14-24	14.24	to tarry	We expected her by 10 o’clock, but she was late.	Verb	14	0.7813043478	0.1663043478	0.7	45	1256
Haspelmath-2009-1460-960	1806	BEGIN	960	to begin	14-25	http://wold.clld.org/meaning/14-25	14.25	(transitive)	I began the work yesterday.	Verb	14	0.7846153846	0.1341681574	0.85509839	50	1225
Haspelmath-2009-1460-961	1186	LAST (ENDURE)	961	to last	14-252	http://wold.clld.org/meaning/14-252	14.252	‘take up’	The dry season lasts three months.	Verb	14	0.8205882353	0.1764705882	0.7794117647	38	739
Haspelmath-2009-1460-962	743	END (OF TIME)	962	the end(2)	14-26	http://wold.clld.org/meaning/14-26	14.26	(temporal)	At the end of the harvest there is a celebration.	Noun	14	0.8369369369	0.1319345661	0.7380275012	47	498
Haspelmath-2009-1460-963	1766	FINISH	963	to finish	14-27	http://wold.clld.org/meaning/14-27	14.27	-	I began building my house five years ago, but only finished it this year.	Verb	14	0.7952581032	0.2151860744	0.7899159664	59	1112
Haspelmath-2009-1460-964	1928	CEASE	964	to cease	14-28	http://wold.clld.org/meaning/14-28	14.28	‘to stop doing something’	The two sides promised to cease all hostile acts against each other.	Verb	14	0.8233757062	0.1419491525	0.7846045198	53	701
Haspelmath-2009-1460-965	790	READY	965	ready	14-29	http://wold.clld.org/meaning/14-29	14.29	-	I'm ready to go, but my husband is still in the shower.	Adjective	14	0.8422310757	0.3177290837	0.8356573705	52	432
Haspelmath-2009-1460-966	1676	ALWAYS	966	always	14-31	http://wold.clld.org/meaning/14-31	14.31	-	He always comes late.	Function word	14	0.7817307692	0.2884615385	0.8028846154	55	1253
Haspelmath-2009-1460-967	1852	OFTEN	967	often	14-32	http://wold.clld.org/meaning/14-32	14.32	-	He often comes late, but today he's on time.	Function word	14	0.8121405751	0.1485623003	0.7875399361	57	869
Haspelmath-2009-1460-968	1544	SOMETIMES	968	sometimes	14-33	http://wold.clld.org/meaning/14-33	14.33	-	Sometimes he comes late, but more often he's on time.	Function word	14	0.7673076923	0.0576923077	0.6394230769	52	1337
Haspelmath-2009-1460-969	703	SOON	969	soon	14-331	http://wold.clld.org/meaning/14-331	14.331	-	Don't go yet, he'll be here soon.	Function word	14	0.785	0.0568181818	0.8022727273	44	1220
Haspelmath-2009-1460-970	418	FOR A LONG TIME	970	for a long time	14-332	http://wold.clld.org/meaning/14-332	14.332	-	He waited for a long time, but she never came.	Function word	14	0.8224770642	0.0825688073	0.7798165138	39	713
Haspelmath-2009-1460-971	1656	NEVER	971	never	14-34	http://wold.clld.org/meaning/14-34	14.34	-	I never eat pork.	Function word	14	0.7653846154	0.1538461538	0.7019230769	52	1343
Haspelmath-2009-1460-972	204	AGAIN	972	again	14-35	http://wold.clld.org/meaning/14-35	14.35	-	I was there yesterday, but today I'm going again.	Function word	14	0.7959216966	0.1125611746	0.8384991843	55	1105
Haspelmath-2009-1460-973	1260	DAY (24 HOURS)	973	the day(1)	14-41	http://wold.clld.org/meaning/14-41	14.41	(as opposed to 'night')	The days are very hot here, but the nights are cool.	Noun	14	0.887637028	0.1393118149	0.9086479903	44	67
Haspelmath-2009-1460-974	1233	NIGHT	974	the night	14-42	http://wold.clld.org/meaning/14-42	14.42	-	The days very hot here, but the nights are cool.	Noun	14	0.8977011494	0.0689655172	0.933908046	46	34
Haspelmath-2009-1460-975	729	DAWN	975	the dawn	14-43	http://wold.clld.org/meaning/14-43	14.43	-	The sun comes up at dawn.	Noun	14	0.7954545455	0.3272727273	0.7590909091	56	1109
Haspelmath-2009-1460-976	1339	MORNING	976	the morning	14-44	http://wold.clld.org/meaning/14-44	14.44	-	The children go to school in the morning.	Noun	14	0.8118421053	0.1447368421	0.8289473684	41	878
Haspelmath-2009-1460-977	12	MIDDAY	977	the midday	14-45	http://wold.clld.org/meaning/14-45	14.45	-	We prefer having dinner at midday rather than in the evening.	Noun	14	0.7913043478	0.1032608696	0.6358695652	47	1154
Haspelmath-2009-1460-978	1807	AFTERNOON	978	the afternoon	14-451	http://wold.clld.org/meaning/14-451	14.451	-	In the aftertoon I like to take a nap.	Noun	14	0.8400943396	0.1591981132	0.7382075472	40	456
Haspelmath-2009-1460-979	1629	EVENING	979	the evening	14-46	http://wold.clld.org/meaning/14-46	14.46	-	We prefer having dinner at midday rather than in the evening.	Noun	14	0.8333333333	0.1279761905	0.8779761905	45	564
Haspelmath-2009-1460-980	1283	TODAY	980	today	14-47	http://wold.clld.org/meaning/14-47	14.47	-	He's not in today, please call again tomorrow morning.	Function word	14	0.8449438202	0.047752809	0.7808988764	47	395
Haspelmath-2009-1460-981	1329	TOMORROW	981	tomorrow	14-48	http://wold.clld.org/meaning/14-48	14.48	-	He's not in today, please call again tomorrow morning.	Function word	14	0.8156626506	0.0602409639	0.8855421687	42	812
Haspelmath-2009-1460-982	1179	DAY AFTER TOMORROW	982	the day after tomorrow	14-481	http://wold.clld.org/meaning/14-481	14.481	(adverbial use)	She's leaving tomorrow and coming back the day after tomorrow.	Function word	14	0.7848101266	0.0126582278	0.664556962	40	1223
Haspelmath-2009-1460-983	1174	YESTERDAY	983	yesterday	14-49	http://wold.clld.org/meaning/14-49	14.49	-	She left the day before yesterday and arrived yesterday.	Function word	14	0.8710843373	0.0421686747	0.921686747	42	144
Haspelmath-2009-1460-984	1180	DAY BEFORE YESTERDAY	984	the day before yesterday	14-491	http://wold.clld.org/meaning/14-491	14.491	(adverbial use)	She left the day before yesterday and arrived yesterday.	Function word	14	0.7975308642	0.0185185185	0.6234567901	41	1082
Haspelmath-2009-1460-985	1353	HOUR	985	the hour	14-51	http://wold.clld.org/meaning/14-51	14.51	-	The day here lasts 15 hours in midsummer.	Noun	14	0.8133949192	0.7575057737	0.9307159353	46	850
Haspelmath-2009-1460-986	1323	CLOCK	986	the clock	14-53	http://wold.clld.org/meaning/14-53	14.53	-	That clock on the wall was bought by my grandfather.	Noun	14	0.8211009174	0.7431192661	0.9311926606	42	730
Haspelmath-2009-1460-987	1469	WEEK	987	the week	14-61	http://wold.clld.org/meaning/14-61	14.61	-	I'm planning to stay for a week or two.	Noun	14	0.7944444444	0.6305555556	0.9333333333	48	1122
Haspelmath-2009-1460-988	1699	SUNDAY	988	Sunday	14-62	http://wold.clld.org/meaning/14-62	14.62	-	On Sunday we go to church.	Noun	14	0.82625	0.490625	0.7625	42	664
Haspelmath-2009-1460-989	1697	MONDAY	989	Monday	14-63	http://wold.clld.org/meaning/14-63	14.63	-	On Monday we go to work.	Noun	14	0.8146341463	0.5365853659	0.7804878049	41	832
Haspelmath-2009-1460-990	1695	TUESDAY	990	Tuesday	14-64	http://wold.clld.org/meaning/14-64	14.64	-	On Tuesday we're having a party.	Noun	14	0.835	0.525	0.79375	40	531
Haspelmath-2009-1460-991	1694	WEDNESDAY	991	Wednesday	14-65	http://wold.clld.org/meaning/14-65	14.65	-	On Wednesday there is a holiday.	Noun	14	0.8170731707	0.5426829268	0.762195122	41	788
Haspelmath-2009-1460-992	1693	THURSDAY	992	Thursday	14-66	http://wold.clld.org/meaning/14-66	14.66	-	On Thursday my mother is arriving.	Noun	14	0.825	0.60625	0.80625	40	679
Haspelmath-2009-1460-993	1692	FRIDAY	993	Friday	14-67	http://wold.clld.org/meaning/14-67	14.67	-	On Friday we go to the mosque.	Noun	14	0.8073170732	0.5731707317	0.8292682927	41	948
Haspelmath-2009-1460-994	1700	SATURDAY	994	Saturday	14-68	http://wold.clld.org/meaning/14-68	14.68	-	On Saturday we go to the synagogue.	Noun	14	0.8261904762	0.6607142857	0.8392857143	42	668
Haspelmath-2009-1460-995	1370	MONTH	995	the month	14-71	http://wold.clld.org/meaning/14-71	14.71	-	There are twelve months in a year.	Noun	14	0.8803468208	0.1921965318	0.9739884393	42	94
Haspelmath-2009-1460-996	1226	YEAR	996	the year	14-73	http://wold.clld.org/meaning/14-73	14.73	-	A year normally lasts 365 days.	Noun	14	0.889787234	0.1861702128	0.9712765957	46	59
Haspelmath-2009-1460-997	1471	WINTER	997	the winter	14-74	http://wold.clld.org/meaning/14-74	14.74	-	The winters are very cold here.	Noun	14	0.8269230769	0.0897435897	0.8269230769	40	653
Haspelmath-2009-1460-998	1537	SPRINGTIME	998	the spring(2)	14-75	http://wold.clld.org/meaning/14-75	14.75	-	The tree blooms in the spring.	Noun	14	0.8059701493	0.1604477612	0.7686567164	37	962
Haspelmath-2009-1460-999	1342	SUMMER	999	the summer	14-76	http://wold.clld.org/meaning/14-76	14.76	-	The summers are very hot here.	Noun	14	0.8509433962	0.1285377358	0.8372641509	38	328
Haspelmath-2009-1460-1000	1276	AUTUMN	1000	the autumn/fall	14-77	http://wold.clld.org/meaning/14-77	14.77	-	In the autumn it gets cooler.	Noun	14	0.82	0.1571428571	0.8071428571	36	752
Haspelmath-2009-1460-1001	691	SEASON	1001	the season	14-78	http://wold.clld.org/meaning/14-78	14.78	-	There are only two seasons here, the dry season and the wet season.	Noun	14	0.7473913043	0.3804347826	0.8304347826	43	1414
Haspelmath-2009-1460-1002	1587	SMELL (STINK)	1002	to smell(1)	15-21	http://wold.clld.org/meaning/15-21	15.21	'(intransitive) to have a particular smell'	The flower smells pleasant.	Verb	15	0.8109266202	0.1140867702	0.7241564006	40	892
Haspelmath-2009-1460-1003	380	WRINKLED	1003	wrinkled	15-89	http://wold.clld.org/meaning/15-89	15.89	-	the wrinkled face of a 90-year old man	Adjective	15	0.7559139785	0.0752688172	0.6612903226	47	1390
Haspelmath-2009-1460-1004	375	SNIFF	1004	to sniff	15-212	http://wold.clld.org/meaning/15-212	15.212	'to inhale through one's nose in order to smell something'	He opened the milk and sniffed it.	Verb	15	0.8408988764	0.1146067416	0.7719101124	45	448
Haspelmath-2009-1460-1005	1586	SMELL (PERCEIVE)	1005	to smell(2)	15-22	http://wold.clld.org/meaning/15-22	15.22	'(transitive) to notice a particular smell'	I think I smell gas!	Verb	15	0.7901950448	0.1004217185	0.7456510279	44	1162
Haspelmath-2009-1460-1006	376	FRAGRANT	1006	fragrant	15-25	http://wold.clld.org/meaning/15-25	15.25	‘good smelling’	-	Adjective	15	0.8241758242	0.1043956044	0.6868131868	48	692
Haspelmath-2009-1460-1007	42	STINKING	1007	stinking	15-26	http://wold.clld.org/meaning/15-26	15.26	‘bad smelling’	-	Adjective	15	0.8243027888	0.0179282869	0.719123506	44	690
Haspelmath-2009-1460-1008	21	TASTE (SOMETHING)	1008	to taste	15-31	http://wold.clld.org/meaning/15-31	15.31	'have a particular taste'	This soup tastes very good.	Verb	15	0.7759183673	0.2387755102	0.7367346939	43	1284
Haspelmath-2009-1460-1009	717	SWEET	1009	sweet	15-35	http://wold.clld.org/meaning/15-35	15.35	-	The ripe fruit is sweet.	Adjective	15	0.8535714286	0.0863095238	0.8869047619	46	296
Haspelmath-2009-1460-1010	1091	SALTY	1010	salty	15-36	http://wold.clld.org/meaning/15-36	15.36	-	The soup is too salty, add some water.	Adjective	15	0.8361111111	0.0590277778	0.7708333333	40	513
Haspelmath-2009-1460-1011	887	BITTER	1011	bitter	15-37	http://wold.clld.org/meaning/15-37	15.37	-	The medicine is bitter, take it with honey.	Adjective	15	0.8670886076	0.0253164557	0.8892405063	42	170
Haspelmath-2009-1460-1012	1906	SOUR	1012	sour	15-38	http://wold.clld.org/meaning/15-38	15.38	-	Sprinkle a little sugar over the strawberries if they are sour.	Adjective	15	0.8131868132	0.0631868132	0.8873626374	49	858
Haspelmath-2009-1460-1013	70	BRACKISH	1013	brackish	15-39	http://wold.clld.org/meaning/15-39	15.39	brackish water: 'water that is not pure but is slightly salty'	brackish water	Adjective	15	0.7680851064	0.1808510638	0.7021276596	25	1332
Haspelmath-2009-1460-1014	1408	HEAR	1014	to hear	15-41	http://wold.clld.org/meaning/15-41	15.41	-	I heard the sound of rain splashing on the window.	Verb	15	0.8150581102	0.046993431	0.8946437595	46	825
Haspelmath-2009-1460-1015	1608	LISTEN	1015	to listen	15-42	http://wold.clld.org/meaning/15-42	15.42	'pay attention to a sound that one can hear'	Listen to the strange noise in the engine.	Verb	15	0.8581259926	0.0333509794	0.7824245633	42	255
Haspelmath-2009-1460-1016	1811	SOUND OR NOISE	1016	the sound or noise	15-44	http://wold.clld.org/meaning/15-44	15.44	'something that one can hear'	There were strange sounds coming from the next room.	Noun	15	0.7968895801	0.1850699844	0.9020217729	61	1089
