ID	NUMBER	SPANISH	ENGLISH	CONCEPTICON_GLOSS	CONCEPTICON_ID	COLOR_MEAN	MOTION_MEAN	GRASP_MEAN	PAIN_MEAN	SOUND_MEAN	TASTE_MEAN	SMELL_MEAN	BODY_OBJECT_INTERACTION	CONCRETENESS	IMAGEABILITY	SEMANTIC_CATEGORY
DiezAlamo-2018-750-570	570	ESCORPIÓN	scorpion	SCORPION	1538	5.04166666666667	6.36	4.33333333333333	6.52	2.29166666666667	2.32	3.29166666666667				Insectos (An insect)
DiezAlamo-2018-750-571	571	DESTORNILLADOR	screwdriver	SCREWDRIVER	836	2.70833333333333	4.04	7.5	5.24	2.79166666666667	1.72	2.125				'Herramientas (A carpenter''s tool)'
DiezAlamo-2018-750-572	572	TORNILLOS	screws	SCREW	1802	2.66666666666667	2.56	7.66666666666667	4.36	2.66666666666667	1.84	2.625				'Herramientas (A carpenter''s tool)'
DiezAlamo-2018-750-573	573	GAVIOTA	seagull	SEAGULL	950	3.41666666666667	6.92	3.66666666666667	3.6	4.70833333333333	3.56	4.33333333333333		6.279	6.541	Aves (A bird)
DiezAlamo-2018-750-574	574	FOCA	seal	SEAL	651	4	6.36	2.33333333333333	3.36	4.875	3.56	5.04166666666667		6.144	5.899	
DiezAlamo-2018-750-575	575	ALGA	seaweed			4.41666666666667	5	6.45833333333333	2.08	1.375	3.92	4.91666666666667				
DiezAlamo-2018-750-576	576	CHABOLA	shack			2.25	1.68	1.25	2.44	3.375	1.44	4.875				Tipos de viviendas (A type of human dwelling)
DiezAlamo-2018-750-577	577	CHAL	shawl	SHAWL	2771	4.20833333333333	3.32	7.375	1.92	1.41666666666667	2.8	2.75				Prendas de vestir (An article of clothing)
DiezAlamo-2018-750-578	578	COBERTIZO	shed	BARN OR SHED	3025	2.875	1.28	1.20833333333333	2.44	2.91666666666667	1.92	4.875	3.94642857142857	5.748	4.913	Tipos de viviendas (A type of human dwelling)
DiezAlamo-2018-750-579	579	CONCHA	shell	SHELL	598	3.16666666666667	2.68	7.625	2.96	2.25	3.52	3.79166666666667				'Nombres de mujer (A girl''s first name)'
DiezAlamo-2018-750-580	580	BALDAS	shelves	SHELF	745	2.625	1.96	4.83333333333333	3.2	2.41666666666667	2.28	2.25				Muebles (An article of furniture)
DiezAlamo-2018-750-581	581	ESCUDO	shield	SHIELD	1064	3.95833333333333	2.8	6.83333333333333	3.52	3.25	2.36	2.58333333333333		5.594	5.117	Dinero (A kind of money)
DiezAlamo-2018-750-582	582	ZAPATOS	shoes	SHOE	1381	4.41666666666667	4.56	7.45833333333333	4.2	3.08333333333333	1.84	5				Tipos de calzado (A type of footgear)
DiezAlamo-2018-750-583	583	PALA	shovel	SHOVEL	1901	2.91666666666667	3.84	6.83333333333333	5.08	3.375	2.16	2.5		5.479	6.263	'Herramientas (A carpenter''s tool)'
DiezAlamo-2018-750-584	584	GAMBA	shrimp	PRAWNS	238	5.04166666666667	5.32	7.125	2.08	1.54166666666667	6.8	5.91666666666667				
DiezAlamo-2018-750-585	585	FREGADERO	sink	SINK (BASIN)	915	2.29166666666667	1.84	3.04166666666667	2.44	3.33333333333333	1.56	3.75		6.282		Utensilios de cocina (A kitchen utensil)
DiezAlamo-2018-750-586	586	MONOPATÍN	skateboard			4.29166666666667	6.28	7.04166666666667	4.32	4.33333333333333	2.24	2.16666666666667				Vehículos (A type of vehicle)
DiezAlamo-2018-750-587	587	ESQUÍS	skis	SKI	2991	3.375	5.64	5.95833333333333	4.88	3.41666666666667	2.8	1.95833333333333				
DiezAlamo-2018-750-588	588	MOFETA	skunk	SKUNK	3888	4.25	6.36	3.875	4	2.79166666666667	2	7.125				Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-589	589	RASCACIELOS	skyscraper			3.75	1.64	1.04166666666667	3.28	2.66666666666667	3.16	1.83333333333333		6.379	6.084	Tipos de viviendas (A type of human dwelling)
DiezAlamo-2018-750-590	590	MAZO	sledgehammer			2.875	3.64	6.5	6.6	4.625	2	2.125				'Herramientas (A carpenter''s tool)'
DiezAlamo-2018-750-591	591	TRINEO	sleigh	SLED	16	4.04166666666667	5.76	4.625	3.92	3.95833333333333	2.6	2.125				Vehículos (A type of vehicle)
DiezAlamo-2018-750-592	592	TIRACHINAS	slingshot			3.41666666666667	4.12	6.875	6.04	3.08333333333333	2.52	2.08333333333333				Armas (A weapon)
DiezAlamo-2018-750-593	593	PANTUFLAS	slippers			3.125	3.88	7.45833333333333	1.8	2	2.16	3.54166666666667				Tipos de calzado (A type of footgear)
DiezAlamo-2018-750-594	594	BABOSA	slug			2.83333333333333	5.56	5.625	2.08	1.20833333333333	1.64	4.04166666666667				Insectos (An insect)
DiezAlamo-2018-750-595	595	CARACOL	snail	SNAIL	1543	3.29166666666667	5.08	6.75	1.64	1.33333333333333	3	3.875		6.126	6.535	Serpientes (A snake)
DiezAlamo-2018-750-596	596	CALCETINES	socks	SOCK	1522	4.125	3.08	7.625	1.6	1.25	1.64	5.16666666666667		6.514	4.653	Prendas de vestir (An article of clothing)
DiezAlamo-2018-750-597	597	SOFÁ	sofa	SOFA	3099	3.83333333333333	1.56	2.70833333333333	2.24	2.125	3.44	2.79166666666667		6.714	6.076	Muebles (An article of furniture)
DiezAlamo-2018-750-598	598	GORRIÓN	sparrow	SPARROW	1854	4.41666666666667	7.08	5.125	2.96	4.29166666666667	3.68	4				Aves (A bird)
DiezAlamo-2018-750-599	599	ESPÁTULA	spatula			2.58333333333333	3.52	7.41666666666667	4.12	2.75	2.4	2.33333333333333				Utensilios de cocina (A kitchen utensil)
DiezAlamo-2018-750-600	600	LANZA	spear	SPEAR	945	2.66666666666667	4.44	6.41666666666667	6.84	3.125	2.08	1.83333333333333		5.246	4.2	Armas (A weapon)
DiezAlamo-2018-750-601	601	ESPINACAS	spinach	SPINACH	975	5.125	1.92	7.16666666666667	1.68	1.20833333333333	5.88	4.75				Verduras (A vegetable)
DiezAlamo-2018-750-602	602	CUCHARA	spoon	SPOON	1378	2.45833333333333	3	7.91666666666667	2.44	2.75	3.8	2.04166666666667				Utensilios de cocina (A kitchen utensil)
DiezAlamo-2018-750-603	603	CALAMAR	squid			3.875	6	5.83333333333333	3.08	1.875	7.08	5.41666666666667				Peces (A fish)
DiezAlamo-2018-750-604	604	ARDILLA	squirrel	SQUIRREL	1628	3.91666666666667	7.2	5.41666666666667	2.6	3.16666666666667	3.84	3.91666666666667		6.393	5.873	Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-605	605	ESTORNINO	starling			4	4.16	4.125	2.88	3.20833333333333	2.64	3.25				Aves (A bird)
DiezAlamo-2018-750-606	606	ESTÉREO	stereo			3.04166666666667	3	2.33333333333333	2.92	5.70833333333333	2.84	1.83333333333333				
DiezAlamo-2018-750-607	607	CIGÜEÑA	stork	STORK	3724	3.875	6.6	3.20833333333333	3.28	4.54166666666667	3.36	4.375		5.797	6.042	Aves (A bird)
DiezAlamo-2018-750-608	608	ESTUFA	stove	STOVE	859	3	1.72	4.16666666666667	4.84	2.79166666666667	2.6	3.66666666666667		6.162	5.992	
DiezAlamo-2018-750-609	609	COLADOR	strainer			3	2.36	7.29166666666667	1.88	1.91666666666667	2.48	2.375				Utensilios de cocina (A kitchen utensil)
DiezAlamo-2018-750-610	610	SUBMARINO	submarine			3.79166666666667	5.44	1.41666666666667	3.92	4.66666666666667	2.08	2.83333333333333				Embarcaciones (A type of ship)
DiezAlamo-2018-750-611	611	METRO	subway			3.08333333333333	5.8	4.45833333333333	3.32	5.79166666666667	1.76	3.5	4.96610169491525	4.177	5.825	Unidades de longitud (A unit of distance)
DiezAlamo-2018-750-612	612	SOL	sun	SUN	1343	7.70833333333333	5.64	1	4.2	2.20833333333333	4.88	1.41666666666667	1.44067796610169	6.157	6.526	Fenómenos atmosféricos (A weather phenomenon)
DiezAlamo-2018-750-613	613	TABLA	surfboard			2.45833333333333	1.8	5.625	3.4	2.33333333333333	2.56	2.45833333333333		4.948	4.836	Utensilios de cocina (A kitchen utensil)
DiezAlamo-2018-750-614	614	CISNE	swan	SWAN	2837	4.54166666666667	6.6	3.58333333333333	2.6	3.08333333333333	4.12	3.91666666666667		6.546	6.333	Aves (A bird)
DiezAlamo-2018-750-615	615	SUÉTER	sweater			4.75	3.32	7.41666666666667	1.64	1.25	3.04	3.875				Prendas de vestir (An article of clothing)
DiezAlamo-2018-750-616	616	BAÑADOR	swimsuit			5.625	2.72	7.29166666666667	2	1.33333333333333	3.28	3.29166666666667		6.256	6.339	Prendas de vestir (An article of clothing)
DiezAlamo-2018-750-617	617	MESA	table	TABLE	1775	3.20833333333333	1.68	4.125	3.04	2.79166666666667	2.6	2.125		6.395	6.782	Muebles (An article of furniture)
DiezAlamo-2018-750-618	618	CHINCHETA	tack			3.83333333333333	1.8	7.625	5.96	1.58333333333333	1.92	1.70833333333333				
DiezAlamo-2018-750-619	619	CLEMENTINA	tangerine	MANDARINE	2367	5.25	2.72	5.58333333333333	1.96	1.75	4.92	4.41666666666667				Frutas (A fruit)
DiezAlamo-2018-750-620	620	GRIFO	tap	FAUCET	1488	2.375	2.8	5.5	2.88	3.79166666666667	2.44	2.45833333333333		5.822	5.807	'Herramientas (A carpenter''s tool)'
DiezAlamo-2018-750-621	621	TELÉFONO	telephone	TELEPHONE	1379	3.16666666666667	3.84	7.66666666666667	3.08	5.375	2.8	2.08333333333333		6.42	6.723	Muebles (An article of furniture)
DiezAlamo-2018-750-622	622	TIENDA	tent	TENT	1316	4.5	1.36	1.58333333333333	1.96	4.58333333333333	3.12	4.16666666666667	4.4	4.807	6.409	Tipos de viviendas (A type of human dwelling)
DiezAlamo-2018-750-623	623	TERMÓMETRO	thermometer	THERMOMETER	3104	3.5	2.96	7.75	1.92	2.04166666666667	2.84	1.70833333333333				
DiezAlamo-2018-750-624	624	DEDAL	thimble			2.83333333333333	3.04	7.79166666666667	1.96	1.625	2.48	1.83333333333333				
DiezAlamo-2018-750-625	625	CORBATA	tie	TIE (NOUN)	3711	4.5	2.44	7.75	2.64	1.25	2.52	2.125		6.545	6.148	Prendas de vestir (An article of clothing)
DiezAlamo-2018-750-626	626	PAÑUELO	tissue			3.125	3.08	7.5	1.6	1.33333333333333	2.8	3.5		6.076	6.085	Prendas de vestir (An article of clothing)
DiezAlamo-2018-750-627	627	SAPO	toad	TOAD	894	4.70833333333333	6.4	5.79166666666667	3.08	3.04166666666667	2.36	5.20833333333333		6.104	6.14	Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-628	628	TOSTADORA	toaster			2.41666666666667	2.4	6.29166666666667	3.6	3.25	2.72	3.45833333333333				Utensilios de cocina (A kitchen utensil)
DiezAlamo-2018-750-629	629	VÁTER	toilet	TOILET	219	2.41666666666667	1.76	2.79166666666667	2.32	4.375	1.2	5.83333333333333				
DiezAlamo-2018-750-630	630	TENAZAS	tongs	TONGS	272	2.83333333333333	3.52	7.41666666666667	5.4	2.875	1.88	2.29166666666667				'Herramientas (A carpenter''s tool)'
DiezAlamo-2018-750-631	631	GALÁPAGO	tortoise	TORTOISE	895	4.16666666666667	5.32	3.41666666666667	3.08	3.45833333333333	3.04	4.08333333333333				
DiezAlamo-2018-750-632	632	JUGUETE	toy	TOY	2403	5.75	4.68	7.45833333333333	3.32	4.45833333333333	3.72	2.625		5.009	6.598	
DiezAlamo-2018-750-633	633	TRACTOR	tractor			4.04166666666667	6	1.625	4.72	6.75	1.8	4.125				Vehículos (A type of vehicle)
DiezAlamo-2018-750-634	634	TRÁILER	trailer			3.95833333333333	5.68	1.375	3.28	5.625	2.56	2.5				Vehículos (A type of vehicle)
DiezAlamo-2018-750-635	635	BANDEJA	tray	TRAY	2629	3.08333333333333	3.28	7.33333333333333	2.96	2.66666666666667	2.76	2.33333333333333		5.655	5.597	Utensilios de cocina (A kitchen utensil)
DiezAlamo-2018-750-636	636	TRICICLO	tricycle			4.83333333333333	6.04	5.20833333333333	3.56	4.16666666666667	2.2	2.04166666666667				Vehículos (A type of vehicle)
DiezAlamo-2018-750-637	637	TRÍPODE	tripod	TRIPOD	2607	3.25	2.16	6.66666666666667	2.4	2.08333333333333	2.28	1.70833333333333				
DiezAlamo-2018-750-638	638	CARRITO	trolley			3.33333333333333	5.8	5.20833333333333	2.92	3.95833333333333	2.36	2.25				Juguetes (A toy)
DiezAlamo-2018-750-639	639	TROMBÓN	trombone			4.91666666666667	4.24	5.95833333333333	2.76	6.79166666666667	2.64	2.375				Instrumentos musicales (A musical instrument)
DiezAlamo-2018-750-640	640	TRUCHA	trout	TROUT	795	4.41666666666667	6.32	5.91666666666667	2.44	2.20833333333333	5.92	5.41666666666667				Peces (A fish)
DiezAlamo-2018-750-641	641	TUBA	tuba			4.16666666666667	3.96	5.70833333333333	2.8	6.20833333333333	2.44	2.375				Instrumentos musicales (A musical instrument)
DiezAlamo-2018-750-642	642	PAVO	turkey	TURKEY	2386	4.29166666666667	6.48	4.375	2.72	4.08333333333333	7.28	4.79166666666667		6.134	4.658	Aves (A bird)
DiezAlamo-2018-750-643	643	NABO	turnip	TURNIP	3062	3.79166666666667	1.84	7.20833333333333	2.12	1.45833333333333	5	4.16666666666667				Verduras (A vegetable)
DiezAlamo-2018-750-644	644	TECLADO	typewriter			2.66666666666667	3.36	6.70833333333333	2.6	3.875	2.6	1.54166666666667				Instrumentos musicales (A musical instrument)
DiezAlamo-2018-750-645	645	PARAGUAS	umbrella	UMBRELLA	3105	5.08333333333333	3.88	7.70833333333333	3.64	2.33333333333333	2.6	2.45833333333333		5.989	5.948	
DiezAlamo-2018-750-646	646	MONOCICLO	unicycle			3.75	6.12	4.66666666666667	4.08	3.875	2.24	1.79166666666667				Vehículos (A type of vehicle)
DiezAlamo-2018-750-647	647	URNA	urn			2.5	1.64	5.79166666666667	3	2.20833333333333	2.08	2.70833333333333				
DiezAlamo-2018-750-648	648	CAMIONETA	van			3.70833333333333	5.92	1.875	5.04	5.75	2.08	3.83333333333333				Vehículos (A type of vehicle)
DiezAlamo-2018-750-649	649	JARRÓN	vase	VASE	3746	4.5	1.72	6.75	3.52	2.91666666666667	2.4	2.5		6.249	6.35	
DiezAlamo-2018-750-650	650	VELO	veil	VEIL	1151	3.375	3.64	6.875	1.72	1.20833333333333	3	2.54166666666667		5.63	6.111	
DiezAlamo-2018-750-651	651	CHALECO	vest	VEST	3140	4.16666666666667	2.56	7.41666666666667	1.88	1.625	2.84	3.125		5.988	6.495	Prendas de vestir (An article of clothing)
DiezAlamo-2018-750-652	652	VID	vine	VINE	343	4.41666666666667	2.44	4.20833333333333	2.08	1.75	4.4	4.125				Árboles (A tree)
DiezAlamo-2018-750-653	653	VIOLÍN	violin			4.33333333333333	4.44	6.75	2.72	5.70833333333333	3.4	2.58333333333333		6.321	6.398	Instrumentos musicales (A musical instrument)
DiezAlamo-2018-750-654	654	BUITRE	vulture	VULTURE	1185	4	6.76	3.04166666666667	5.2	4.83333333333333	2.88	4.83333333333333				Aves (A bird)
DiezAlamo-2018-750-655	655	CARRETA	wagon	CART	122	2.875	4.56	4.08333333333333	3.6	4.5	2.04	2.83333333333333				Vehículos (A type of vehicle)
DiezAlamo-2018-750-656	656	MORSA	walrus			4.375	6.12	1.875	3.64	4.45833333333333	3.56	4.66666666666667				
DiezAlamo-2018-750-657	657	VARITA	wand			4.08333333333333	4.24	6.875	2.96	1.70833333333333	2.92	1.5				
DiezAlamo-2018-750-658	658	AVISPA	wasp	WASP	1517	5.95833333333333	7.16	4.16666666666667	5.88	3.20833333333333	1.96	2.375				Insectos (An insect)
DiezAlamo-2018-750-659	659	CARRETILLA	wheelbarrow			2.91666666666667	4.92	4.75	3.52	4.54166666666667	1.96	2.70833333333333				'Herramientas (A carpenter''s tool)'
DiezAlamo-2018-750-660	660	SILBATO	whistle	WHISTLE (INSTRUMENT)	3107	4.20833333333333	3	7.54166666666667	2.64	5.91666666666667	3.2	1.70833333333333				Instrumentos musicales (A musical instrument)
DiezAlamo-2018-750-661	661	PIZARRA	whiteboard			3.75	1.6	3.29166666666667	2.84	3.25	2.2	3.20833333333333		6.242	5.976	Material de lectura (A type of reading material)
DiezAlamo-2018-750-662	662	SAUCE	willow	WILLOW	818	4.33333333333333	2.72	2.125	2.08	2.375	3.36	4.25				Árboles (A tree)
DiezAlamo-2018-750-663	663	PICAMADERO	woodpecker	WOODPECKER	2447	3.54166666666667	3.56	4.66666666666667	3.96	3.75	2.24	3.25				
DiezAlamo-2018-750-664	664	GUSANO	worm	WORM	1219	3.29166666666667	6.6	6.25	2.16	1.16666666666667	1.72	3.5		5.576	5.353	Insectos (An insect)
DiezAlamo-2018-750-665	665	HERRAMIENTA	wrench	TOOL	1361	2.54166666666667	3.92	7.25	5.16	4.29166666666667	1.72	2.66666666666667		4.209	5.044	
DiezAlamo-2018-750-666	666	BONIATO	yam	YAM	410	3.29166666666667	2.88	6.33333333333333	2.08	1.66666666666667	4.88	4.5				Verduras (A vegetable)
DiezAlamo-2018-750-667	667	CEBRA	zebra	ZEBRA	3675	4.91666666666667	6.92	2.25	3.2	3.54166666666667	4	4.79166666666667				Animales de cuatro patas (A four-footed animal)
DiezAlamo-2018-750-668	668	CALABACÍN	zucchini			5.20833333333333	1.76	6.875	1.8	1.33333333333333	6.56	4.16666666666667				Verduras (A vegetable)
DiezAlamo-2018-750-669	669	DISCOTECA	disco			6.04166666666667	2.65384615384615	1.26923076923077	2.33333333333333	7.04166666666667	2.33333333333333	4.625	3.48275862068966	6.07	6.101	Tipos de música (A type of music)
DiezAlamo-2018-750-670	670	AZOTEA	rooftop			3.33333333333333	1.19230769230769	1.30769230769231	2.58333333333333	2.625	2.16666666666667	2.33333333333333	3.47457627118644	6.079	5.217	Partes de un edificio (A part of a building)
DiezAlamo-2018-750-671	671	CELDA	cell			2.5	1.65384615384615	1.92307692307692	3.91666666666667	2.83333333333333	1.95833333333333	3.79166666666667	3.46551724137931	5.812	6.242	
DiezAlamo-2018-750-672	672	HÉLICE	propeller			3.29166666666667	6.30769230769231	3.80769230769231	5	5.29166666666667	1.95833333333333	1.625	3.45762711864407	6.156	5.541	
DiezAlamo-2018-750-673	673	INSTITUTO	institute			3.29166666666667	2.03846153846154	1.15384615384615	2.70833333333333	5.375	2.29166666666667	3	3.45762711864407	5.304	6.456	
DiezAlamo-2018-750-674	674	MONASTERIO	monastery			3.45833333333333	1.34615384615385	1.15384615384615	1.83333333333333	2.79166666666667	2.04166666666667	3.625	3.43859649122807	5.744	6.079	Edificios religiosos (A building for religious service)
DiezAlamo-2018-750-675	675	JUEZ	judge	JUDGE	861	3.08333333333333	6.07692307692308	2.30769230769231	2.95833333333333	3.625	2.54166666666667	2.08333333333333	3.42372881355932	6.008	5.963	Profesiones (An occupation or profession)
DiezAlamo-2018-750-676	676	LISTA	list			1.66666666666667	2.07692307692308	6.84615384615385	1.45833333333333	1.20833333333333	2.41666666666667	1.375	3.40677966101695	3.974	5.666	
DiezAlamo-2018-750-677	677	GOLF	golf			5	4.73076923076923	1.80769230769231	2.58333333333333	2.75	2.5	2.125	3.4	5.796	5.137	Deportes (A sport)
DiezAlamo-2018-750-678	678	CAPELLÁN	chaplain			3.41666666666667	3.65384615384615	2.69230769230769	2.33333333333333	2.625	2.375	2.79166666666667	3.39655172413793	4.84	5.111	Miembros del clero (A members of the clergy)
DiezAlamo-2018-750-679	679	SELVA	jungle	FOREST	420	7.25	3.76923076923077	1.15384615384615	4.29166666666667	4.95833333333333	2.95833333333333	6	3.38983050847458	6.283	6.376	Accidentes geográficos y formaciones naturales de la tierra (A natural Earth formation)
DiezAlamo-2018-750-680	680	TENIS	tennis			4.875	4.69230769230769	3.5	2.41666666666667	3.75	2.45833333333333	2.20833333333333	3.37931034482759	6.018	5.495	Deportes (A sport)
DiezAlamo-2018-750-681	681	CIRCUITO	circuit			3.75	3	1.53846153846154	2.91666666666667	5.25	2.375	2	3.3728813559322	4.601	5.144	Juguetes (A toy)
DiezAlamo-2018-750-682	682	TOMO	volume			2.91666666666667	2.42307692307692	5.03846153846154	2.20833333333333	1.875	2.04166666666667	2.20833333333333	3.35593220338983	4.051	5.214	
DiezAlamo-2018-750-683	683	ORQUESTA	orchestra			4.66666666666667	5.84615384615385	1.15384615384615	1.79166666666667	6.29166666666667	2.66666666666667	2	3.3448275862069	5.928	6.046	
DiezAlamo-2018-750-684	684	BASÍLICA	basilica			4.08333333333333	1.46153846153846	1.15384615384615	1.875	2.70833333333333	2	3.91666666666667	3.32758620689655	5.747	4.959	Edificios religiosos (A building for religious service)
DiezAlamo-2018-750-685	685	CLUB	club	CLUB	1763	5.04166666666667	2.57692307692308	1.34615384615385	1.875	5.5	2.33333333333333	3.70833333333333	3.32203389830508	5.201	4.993	
DiezAlamo-2018-750-686	686	DOMICILIO	home	HOME	2406	2.54166666666667	1.57692307692308	1.34615384615385	1.5	2.75	2.45833333333333	3.33333333333333	3.32203389830508	6.015	4.534	
DiezAlamo-2018-750-687	687	ESTRUCTURA	structure			2.79166666666667	2.19230769230769	2.26923076923077	2.29166666666667	2.45833333333333	2.125	1.375	3.28333333333333	3.969	4.187	Partes de un edificio (A part of a building)
DiezAlamo-2018-750-688	688	GUARDIÁN	guardian			3.66666666666667	5.46153846153846	1.92307692307692	2.5	2.45833333333333	2.625	2.25	3.28070175438596	5.219	6.015	
DiezAlamo-2018-750-689	689	SANTUARIO	sanctuary			3.875	1.46153846153846	1.11538461538462	1.83333333333333	2.33333333333333	2	3.375	3.27586206896552	5.897	5.807	Edificios religiosos (A building for religious service)
DiezAlamo-2018-750-690	690	VÍA	track	PATH OR ROAD	2457	2.875	2.53846153846154	2.07692307692308	2.79166666666667	4.83333333333333	1.91666666666667	2.41666666666667	3.27118644067797	3.914	5.802	
DiezAlamo-2018-750-691	691	ANTÍDOTO	antidote			3.75	2.96153846153846	6.23076923076923	2	1.16666666666667	4.125	2.79166666666667	3.25862068965517	4.917	3.583	
DiezAlamo-2018-750-692	692	BUQUE	vessel			3.45833333333333	5.15384615384615	1.61538461538462	3.5	5.5	1.79166666666667	2.625	3.25423728813559	5.677	5.712	Embarcaciones (A type of ship)
DiezAlamo-2018-750-693	693	COMERCIO	shop	SHOP	746	4.29166666666667	2.34615384615385	1.34615384615385	1.58333333333333	4.75	2.29166666666667	3.25	3.23728813559322	5.14	5.323	
DiezAlamo-2018-750-694	694	MEZQUITA	mosque	MOSQUE	1603	4.41666666666667	1.26923076923077	1.07692307692308	2.08333333333333	2.70833333333333	2.04166666666667	3.75	3.22033898305085	6.339	5.813	Edificios religiosos (A building for religious service)
DiezAlamo-2018-750-695	695	SALA	room	ROOM	1450	2.83333333333333	1.53846153846154	1.26923076923077	1.33333333333333	3.5	2.33333333333333	2.83333333333333	3.22033898305085	4.617	6.055	Partes de un edificio (A part of a building)
DiezAlamo-2018-750-696	696	PUPILA	pupil	PUPIL	1658	5.58333333333333	6.38461538461539	3.42307692307692	1.54166666666667	1.08333333333333	2.29166666666667	1.20833333333333	3.21052631578947	6.246	6.408	
DiezAlamo-2018-750-697	697	GERMEN	germ			2.54166666666667	6.42307692307692	4.03846153846154	5.25	1	1.45833333333333	2.08333333333333	3.16949152542373	4.555	4.182	
DiezAlamo-2018-750-698	698	GIMNASIA	gymnastics			3.5	5.34615384615385	1.26923076923077	2.66666666666667	3.54166666666667	2.16666666666667	3.66666666666667	3.15789473684211	4.938	5.56	Deportes (A sport)
DiezAlamo-2018-750-699	699	VENA	vein	VEIN	1924	4.83333333333333	4.65384615384615	4.19230769230769	2.04166666666667	1.125	2.25	1.95833333333333	3.1551724137931	5.532	5.875	Partes del cuerpo humano (A part of the human body)
DiezAlamo-2018-750-700	700	EQUIPO	team			3.91666666666667	5.69230769230769	1.34615384615385	1.83333333333333	4.83333333333333	2.75	3.04166666666667	3.15254237288136	4.024	5.641	
DiezAlamo-2018-750-701	701	VIENTO	wind	WIND	960	1.75	7.5	1	2.5	4.16666666666667	3.95833333333333	1.95833333333333	3.15254237288136	5.255	5.969	Fenómenos atmosféricos (A weather phenomenon)
DiezAlamo-2018-750-702	702	VENENO	poison	POISON	655	5	2.42307692307692	5.42307692307692	7.625	1.08333333333333	1.5	3.375	3.13559322033898	4.475	4.547	Serpientes (A snake)
DiezAlamo-2018-750-703	703	ESTACIÓN	station			3.125	1.80769230769231	1.23076923076923	1.91666666666667	5.75	2.16666666666667	2.95833333333333	3.11864406779661	3.845	5.379	Unidades de tiempo (A unit of time)
DiezAlamo-2018-750-704	704	ENCUESTA	survey			1.54166666666667	2.5	6	1.45833333333333	1.5	2.45833333333333	1.41666666666667	3.10526315789474	5.249	5.175	
DiezAlamo-2018-750-705	705	PUERTO	port	PORT	610	3.875	2.11538461538462	1.15384615384615	2.20833333333333	5.41666666666667	2.16666666666667	4.625	3.10526315789474	5.695	6.126	Embarcaciones (A type of ship)
DiezAlamo-2018-750-706	706	SURCO	furrow	FURROW	1794	2.33333333333333	1.73076923076923	2.15384615384615	2.16666666666667	1.45833333333333	2.08333333333333	1.79166666666667	3.08771929824561	4.64	4.994	
DiezAlamo-2018-750-707	707	VESTÍBULO	lobby			3.45833333333333	1.65384615384615	1.38461538461538	1.54166666666667	2.75	2.41666666666667	2.91666666666667	3.08620689655172	5.372	5.477	Partes de un edificio (A part of a building)
DiezAlamo-2018-750-708	708	GRANJA	farm	FARM	201	4.16666666666667	2.80769230769231	1.11538461538462	2.45833333333333	5.20833333333333	2	6.29166666666667	3.08474576271186	5.829	4.993	Tipos de viviendas (A type of human dwelling)
DiezAlamo-2018-750-709	709	CIRCO	circus			6.625	4.5	1.34615384615385	3.125	6.41666666666667	2.45833333333333	4.79166666666667	3.08474576271186	5.193	6.542	Accidentes geográficos y formaciones naturales de la tierra (A natural Earth formation)
DiezAlamo-2018-750-710	710	PARROQUIA	parish			3.20833333333333	1.44	1.04166666666667	1.92	3.95833333333333	2.16	4.66666666666667	3.06666666666667	5.611	5.368	Edificios religiosos (A building for religious service)
DiezAlamo-2018-750-711	711	DUQUE	duke			3.91666666666667	4.96	2.125	2.52	2.83333333333333	3.12	2.95833333333333	3.03508771929825	5.352	4.247	Miembros del clero (A members of the clergy)
DiezAlamo-2018-750-712	712	HUMO	smoke	SMOKE (EXHAUST)	778	2.75	7.16	1.04166666666667	3.96	1.16666666666667	2.56	6.79166666666667	3.03448275862069	5.126	5.881	
DiezAlamo-2018-750-713	713	PUEBLO	village	VILLAGE	930	4.125	1.32	1	2.2	5	3.76	4.54166666666667	3.01694915254237	4.901	6.03	Miembros del clero (A members of the clergy)
DiezAlamo-2018-750-714	714	PRINCESA	princess			5.08333333333333	5.8	1.91666666666667	2.2	3.20833333333333	4.04	2.875	2.98305084745763	5.929	5.746	Miembros del clero (A members of the clergy)
DiezAlamo-2018-750-715	715	BORDE	edge	EDGE	863	2.45833333333333	1.52	2.45833333333333	4.08	1.375	2.52	1.41666666666667	2.96551724137931	4.13	4.938	
DiezAlamo-2018-750-716	716	PRÍNCIPE	prince	PRINCE (RULER)	2554	4.41666666666667	5.68	2.375	2.56	3.29166666666667	3.96	2.75	2.95	5.76	5.865	Cargos políticos (An elective office)
DiezAlamo-2018-750-717	717	ACADEMIA	academy			2.54166666666667	1.36	1.16666666666667	1.76	4.29166666666667	2.36	2.75	2.94915254237288	4.765	5.378	
DiezAlamo-2018-750-718	718	CONVENTO	convent			2.625	1.36	1.08333333333333	2.04	2.79166666666667	2.04	4.95833333333333	2.91666666666667	6.344	5.566	Edificios religiosos (A building for religious service)
DiezAlamo-2018-750-719	719	FIERA	beast	WILD ANIMAL	958	5.125	6.64	1.95833333333333	6.96	6.08333333333333	2.68	3.91666666666667	2.91379310344828	4.316	5.592	
