ID	NUMBER	ENGLISH	WORDPAIR	POS	SIM_LEX_999	CONCRETENESS_WORD1	CONCRETENESS_WORD2	CONCRETENESS	ASSOCIATION_STRENGTH	SIM_ASSOCIATION_333	CONCEPTICON_ID	CONCEPTICON_GLOSS
Hill-2015-999-1134	1134	hut	word2-567	N	6.53	4.92	4.65	4	0.15	0	1678	HUT
Hill-2015-999-1135	1135	door	word1-568	N	1.67	4.81	4.97	4	0.15	0	1567	DOOR
Hill-2015-999-1136	1136	kitchen	word2-568	N	1.67	4.81	4.97	4	0.15	0	1365	KITCHEN
Hill-2015-999-1137	1137	value	word1-569	N	7.07	1.62	1.19	1	0.14	0		
Hill-2015-999-1138	1138	belief	word2-569	N	7.07	1.62	1.19	1	0.14	0	3333	BELIEF (RELIGIOUS)
Hill-2015-999-1139	1139	wisdom	word1-570	N	7.47	1.53	2.24	1	0.14	0	4040	WISDOM
Hill-2015-999-1140	1140	intelligence	word2-570	N	7.47	1.53	2.24	1	0.14	0		
Hill-2015-999-1141	1141	ignorance	word1-571	N	1.5	1.6	2.24	1	0.14	0		
Hill-2015-999-1142	1142	intelligence	word2-571	N	1.5	1.6	2.24	1	0.14	0		
Hill-2015-999-1143	1143	happiness	word1-572	N	2.38	2.6	1.33	1	0.14	0	2941	HAPPINESS
Hill-2015-999-1144	1144	luck	word2-572	N	2.38	2.6	1.33	1	0.14	0	720	GOOD LUCK
Hill-2015-999-1145	1145	idea	word1-573	N	6.75	1.61	2.41	1	0.14	0	1609	IDEA
Hill-2015-999-1146	1146	scheme	word2-573	N	6.75	1.61	2.41	1	0.14	0		
Hill-2015-999-1147	1147	mood	word1-574	N	8.12	1.75	2.44	1	0.14	0		
Hill-2015-999-1148	1148	emotion	word2-574	N	8.12	1.75	2.44	1	0.14	0		
Hill-2015-999-1149	1149	happiness	word1-575	N	6.03	2.6	1.62	1	0.14	0	2941	HAPPINESS
Hill-2015-999-1150	1150	peace	word2-575	N	6.03	2.6	1.62	1	0.14	0	1338	PEACE
Hill-2015-999-1151	1151	despair	word1-576	N	7.22	2.21	2.04	1	0.14	0		
Hill-2015-999-1152	1152	misery	word2-576	N	7.22	2.21	2.04	1	0.14	0	2553	MISERY
Hill-2015-999-1153	1153	logic	word1-577	N	3.97	1.72	2.74	1	0.14	0	2429	LOGIC
Hill-2015-999-1154	1154	arithmetic	word2-577	N	3.97	1.72	2.74	1	0.14	0		
Hill-2015-999-1155	1155	denial	word1-578	N	1.03	2.46	2.4	1	0.14	0		
Hill-2015-999-1156	1156	confession	word2-578	N	1.03	2.46	2.4	1	0.14	0		
Hill-2015-999-1157	1157	argument	word1-579	N	5.08	2.85	2.07	1	0.14	0		
Hill-2015-999-1158	1158	criticism	word2-579	N	5.08	2.85	2.07	1	0.14	0		
Hill-2015-999-1159	1159	aggression	word1-580	N	8.48	2.68	2.24	1	0.14	0		
Hill-2015-999-1160	1160	hostility	word2-580	N	8.48	2.68	2.24	1	0.14	0	3955	HOSTILITY
Hill-2015-999-1161	1161	hysteria	word1-581	N	6.33	2.86	2.24	1	0.14	0		
Hill-2015-999-1162	1162	confusion	word2-581	N	6.33	2.86	2.24	1	0.14	0		
Hill-2015-999-1163	1163	chemistry	word1-582	N	3.17	3.64	1.47	1	0.14	0		
Hill-2015-999-1164	1164	theory	word2-582	N	3.17	3.64	1.47	1	0.14	0	2433	THEORY
Hill-2015-999-1165	1165	trial	word1-583	N	3.33	3.07	2.19	2	0.14	0		
Hill-2015-999-1166	1166	verdict	word2-583	N	3.33	3.07	2.19	2	0.14	0		
Hill-2015-999-1167	1167	comfort	word1-584	N	5.8	2.89	2.37	2	0.14	0		
Hill-2015-999-1168	1168	safety	word2-584	N	5.8	2.89	2.37	2	0.14	0		
Hill-2015-999-1169	1169	confidence	word1-585	N	3.12	2.17	3.1	2	0.14	0		
Hill-2015-999-1170	1170	self	word2-585	N	3.12	2.17	3.1	2	0.14	0	1993	SELF
Hill-2015-999-1171	1171	vision	word1-586	N	6.88	3.39	2	2	0.14	0		
Hill-2015-999-1172	1172	perception	word2-586	N	6.88	3.39	2	2	0.14	0		
Hill-2015-999-1173	1173	era	word1-587	N	5.4	2.24	3.19	2	0.14	0		
Hill-2015-999-1174	1174	decade	word2-587	N	5.4	2.24	3.19	2	0.14	0		
Hill-2015-999-1175	1175	biography	word1-588	N	1.38	3.39	2.14	2	0.14	0		
Hill-2015-999-1176	1176	fiction	word2-588	N	1.38	3.39	2.14	2	0.14	0		
Hill-2015-999-1177	1177	discussion	word1-589	N	5.48	3.07	2.85	2	0.14	0		
Hill-2015-999-1178	1178	argument	word2-589	N	5.48	3.07	2.85	2	0.14	0		
Hill-2015-999-1179	1179	code	word1-590	N	6.03	3	3.11	2	0.14	0		
Hill-2015-999-1180	1180	symbol	word2-590	N	6.03	3	3.11	2	0.14	0		
Hill-2015-999-1181	1181	danger	word1-591	N	3	2.68	3.45	2	0.14	0	1810	DANGER
Hill-2015-999-1182	1182	disease	word2-591	N	3	2.68	3.45	2	0.14	0	1986	DISEASE
Hill-2015-999-1183	1183	accident	word1-592	N	5.9	3.26	2.96	2	0.14	0		
Hill-2015-999-1184	1184	catastrophe	word2-592	N	5.9	3.26	2.96	2	0.14	0		
Hill-2015-999-1185	1185	journey	word1-593	N	8.88	2.57	3.71	2	0.14	0	2393	JOURNEY
Hill-2015-999-1186	1186	trip	word2-593	N	8.88	2.57	3.71	2	0.14	0		
Hill-2015-999-1187	1187	activity	word1-594	N	7.15	2.72	3.63	2	0.14	0		
Hill-2015-999-1188	1188	movement	word2-594	N	7.15	2.72	3.63	2	0.14	0	3695	MOVEMENT
Hill-2015-999-1189	1189	gossip	word1-595	N	5.22	3	3.41	2	0.14	0	3640	GOSSIP
Hill-2015-999-1190	1190	news	word2-595	N	5.22	3	3.41	2	0.14	0	2964	NEWS
Hill-2015-999-1191	1191	father	word1-596	N	3.57	4.52	2.07	2	0.14	0	1217	FATHER
Hill-2015-999-1192	1192	god	word2-596	N	3.57	4.52	2.07	2	0.14	0	1944	GOD
Hill-2015-999-1193	1193	action	word1-597	N	5.45	2.86	3.82	2	0.14	0		
Hill-2015-999-1194	1194	course	word2-597	N	5.45	2.86	3.82	2	0.14	0		
Hill-2015-999-1195	1195	fever	word1-598	N	7.65	3.27	3.54	2	0.14	0	1534	FEVER
Hill-2015-999-1196	1196	illness	word2-598	N	7.65	3.27	3.54	2	0.14	0		
Hill-2015-999-1197	1197	aviation	word1-599	N	8.18	3.39	3.9	2	0.14	0		
Hill-2015-999-1198	1198	flight	word2-599	N	8.18	3.39	3.9	2	0.14	0		
Hill-2015-999-1199	1199	game	word1-600	N	4.85	4.5	2.86	2	0.14	0	2467	GAME
Hill-2015-999-1200	1200	action	word2-600	N	4.85	4.5	2.86	2	0.14	0		
Hill-2015-999-1201	1201	molecule	word1-601	N	3.05	3.27	4.11	2	0.14	0		
Hill-2015-999-1202	1202	air	word2-601	N	3.05	3.27	4.11	2	0.14	0	27	AIR
Hill-2015-999-1203	1203	home	word1-602	N	2.58	4.11	3.52	3	0.14	0	2406	HOME
Hill-2015-999-1204	1204	state	word2-602	N	2.58	4.11	3.52	3	0.14	0	2955	STATE (POLITICS)
Hill-2015-999-1205	1205	word	word1-603	N	4.77	3.56	4.1	3	0.14	0	1599	WORD
Hill-2015-999-1206	1206	literature	word2-603	N	4.77	3.56	4.1	3	0.14	0		
Hill-2015-999-1207	1207	adult	word1-604	N	6.9	4.4	3.28	3	0.14	0	3635	ADULT
Hill-2015-999-1208	1208	guardian	word2-604	N	6.9	4.4	3.28	3	0.14	0		
Hill-2015-999-1209	1209	newspaper	word1-605	N	5.65	4.82	2.87	3	0.14	0	1298	NEWSPAPER
Hill-2015-999-1210	1210	information	word2-605	N	5.65	4.82	2.87	3	0.14	0	4044	INFORMATION
Hill-2015-999-1211	1211	communication	word1-606	N	5.6	2.9	4.83	3	0.14	0		
Hill-2015-999-1212	1212	television	word2-606	N	5.6	2.9	4.83	3	0.14	0	1788	TELEVISION
Hill-2015-999-1213	1213	cousin	word1-607	N	4.63	3.7	4.24	3	0.14	0	1643	COUSIN
Hill-2015-999-1214	1214	uncle	word2-607	N	4.63	3.7	4.24	3	0.14	0	1327	UNCLE
Hill-2015-999-1215	1215	author	word1-608	N	1.6	4.26	3.89	3	0.14	0		
Hill-2015-999-1216	1216	reader	word2-608	N	1.6	4.26	3.89	3	0.14	0		
Hill-2015-999-1217	1217	guy	word1-609	N	3.57	4.68	3.53	3	0.14	0		
Hill-2015-999-1218	1218	partner	word2-609	N	3.57	4.68	3.53	3	0.14	0		
Hill-2015-999-1219	1219	area	word1-610	N	2.07	3.72	4.61	3	0.14	0	2980	AREA
Hill-2015-999-1220	1220	corner	word2-610	N	2.07	3.72	4.61	3	0.14	0	192	CORNER
Hill-2015-999-1221	1221	ballad	word1-611	N	7.53	3.88	4.46	3	0.14	0		
Hill-2015-999-1222	1222	song	word2-611	N	7.53	3.88	4.46	3	0.14	0	1096	SONG
Hill-2015-999-1223	1223	wall	word1-612	N	2.62	4.86	3.53	3	0.14	0	933	WALL (OF HOUSE)
Hill-2015-999-1224	1224	decoration	word2-612	N	2.62	4.86	3.53	3	0.14	0		
Hill-2015-999-1225	1225	word	word1-613	N	2.92	3.56	4.9	3	0.14	0	1599	WORD
Hill-2015-999-1226	1226	page	word2-613	N	2.92	3.56	4.9	3	0.14	0		
Hill-2015-999-1227	1227	nurse	word1-614	N	2.08	4.39	4.24	3	0.14	0	1104	NURSE
Hill-2015-999-1228	1228	scientist	word2-614	N	2.08	4.39	4.24	3	0.14	0		
Hill-2015-999-1229	1229	politician	word1-615	N	7.38	4.33	4.4	3	0.14	0		
Hill-2015-999-1230	1230	president	word2-615	N	7.38	4.33	4.4	3	0.14	0	899	PRESIDENT
Hill-2015-999-1231	1231	president	word1-616	N	5.68	4.4	4.37	3	0.14	0	899	PRESIDENT
Hill-2015-999-1232	1232	mayor	word2-616	N	5.68	4.4	4.37	3	0.14	0		
Hill-2015-999-1233	1233	book	word1-617	N	4.72	4.9	3.97	3	0.14	0	963	BOOK
Hill-2015-999-1234	1234	essay	word2-617	N	4.72	4.9	3.97	3	0.14	0		
Hill-2015-999-1235	1235	man	word1-618	N	4.72	4.79	4.17	3	0.14	0	1554	MAN
Hill-2015-999-1236	1236	warrior	word2-618	N	4.72	4.79	4.17	3	0.14	0	3608	WARRIOR
Hill-2015-999-1237	1237	article	word1-619	N	6.18	4.33	4.63	3	0.14	0		
Hill-2015-999-1238	1238	journal	word2-619	N	6.18	4.33	4.63	3	0.14	0		
Hill-2015-999-1239	1239	breakfast	word1-620	N	4.4	4.43	4.63	3	0.14	0	1322	BREAKFAST
Hill-2015-999-1240	1240	supper	word2-620	N	4.4	4.43	4.63	3	0.14	0		
Hill-2015-999-1241	1241	crowd	word1-621	N	3.93	4.52	4.54	3	0.14	0	2023	CROWD
Hill-2015-999-1242	1242	parade	word2-621	N	3.93	4.52	4.54	3	0.14	0		
Hill-2015-999-1243	1243	aisle	word1-622	N	6.75	4.35	4.74	3	0.14	0		
Hill-2015-999-1244	1244	hallway	word2-622	N	6.75	4.35	4.74	3	0.14	0		
Hill-2015-999-1245	1245	teacher	word1-623	N	4.37	4.52	4.64	3	0.14	0	1038	TEACHER
Hill-2015-999-1246	1246	rabbi	word2-623	N	4.37	4.52	4.64	3	0.14	0		
Hill-2015-999-1247	1247	hip	word1-624	N	1.43	4.21	4.96	3	0.14	0	1745	HIP
Hill-2015-999-1248	1248	lip	word2-624	N	1.43	4.21	4.96	3	0.14	0	478	LIP
Hill-2015-999-1249	1249	book	word1-625	N	5.43	4.9	4.33	3	0.14	0	963	BOOK
Hill-2015-999-1250	1250	article	word2-625	N	5.43	4.9	4.33	3	0.14	0		
Hill-2015-999-1251	1251	room	word1-626	N	4.58	4.79	4.44	3	0.14	0	1450	ROOM
Hill-2015-999-1252	1252	cell	word2-626	N	4.58	4.79	4.44	3	0.14	0		
Hill-2015-999-1253	1253	box	word1-627	N	3.8	4.9	4.42	3	0.14	0	1465	BOX
Hill-2015-999-1254	1254	booth	word2-627	N	3.8	4.9	4.42	3	0.14	0		
Hill-2015-999-1255	1255	daughter	word1-628	N	4.17	4.79	4.56	3	0.14	0	1357	DAUGHTER
Hill-2015-999-1256	1256	kid	word2-628	N	4.17	4.79	4.56	3	0.14	0	1304	CHILD (YOUNG HUMAN)
Hill-2015-999-1257	1257	limb	word1-629	N	6.9	4.64	4.83	4	0.14	0		
Hill-2015-999-1258	1258	leg	word2-629	N	6.9	4.64	4.83	4	0.14	0	1297	LEG
Hill-2015-999-1259	1259	liver	word1-630	N	2.7	4.68	4.82	4	0.14	0	1224	LIVER
Hill-2015-999-1260	1260	lung	word2-630	N	2.7	4.68	4.82	4	0.14	0	688	LUNG
Hill-2015-999-1261	1261	classroom	word1-631	N	2	4.76	4.74	4	0.14	0		
Hill-2015-999-1262	1262	hallway	word2-631	N	2	4.76	4.74	4	0.14	0		
Hill-2015-999-1263	1263	mountain	word1-632	N	3.73	4.96	4.72	4	0.14	0	639	MOUNTAIN
Hill-2015-999-1264	1264	ledge	word2-632	N	3.73	4.96	4.72	4	0.14	0	2204	LEDGE
Hill-2015-999-1265	1265	car	word1-633	N	1.03	4.89	4.79	4	0.14	0	1111	CAR
Hill-2015-999-1266	1266	elevator	word2-633	N	1.03	4.89	4.79	4	0.14	0		
Hill-2015-999-1267	1267	bed	word1-634	N	3.42	5	4.71	4	0.14	0	1663	BED
Hill-2015-999-1268	1268	couch	word2-634	N	3.42	5	4.71	4	0.14	0		
Hill-2015-999-1269	1269	clothes	word1-635	N	2.3	4.76	4.96	4	0.14	0	1895	CLOTHES
Hill-2015-999-1270	1270	button	word2-635	N	2.3	4.76	4.96	4	0.14	0	757	BUTTON
Hill-2015-999-1271	1271	clothes	word1-636	N	5.35	4.76	4.97	4	0.14	0	1895	CLOTHES
Hill-2015-999-1272	1272	coat	word2-636	N	5.35	4.76	4.97	4	0.14	0	603	COAT
Hill-2015-999-1273	1273	kidney	word1-637	N	6.17	4.96	4.77	4	0.14	0	489	KIDNEY
Hill-2015-999-1274	1274	organ	word2-637	N	6.17	4.96	4.77	4	0.14	0		
Hill-2015-999-1275	1275	apple	word1-638	N	1.43	5	4.75	4	0.14	0	1320	APPLE
Hill-2015-999-1276	1276	sauce	word2-638	N	1.43	5	4.75	4	0.14	0	132	SAUCE
Hill-2015-999-1277	1277	chicken	word1-639	N	3.73	4.8	4.96	4	0.14	0	1318	CHICKEN
Hill-2015-999-1278	1278	steak	word2-639	N	3.73	4.8	4.96	4	0.14	0		
Hill-2015-999-1279	1279	car	word1-640	N	0.87	4.89	4.87	4	0.14	0	1111	CAR
Hill-2015-999-1280	1280	hose	word2-640	N	0.87	4.89	4.87	4	0.14	0		
Hill-2015-999-1281	1281	tobacco	word1-641	N	7.5	4.88	4.88	4	0.14	0	974	TOBACCO
Hill-2015-999-1282	1282	cigarette	word2-641	N	7.5	4.88	4.88	4	0.14	0	969	CIGARETTE
Hill-2015-999-1283	1283	student	word1-642	N	1.95	4.92	4.86	4	0.14	0		
Hill-2015-999-1284	1284	professor	word2-642	N	1.95	4.92	4.86	4	0.14	0		
Hill-2015-999-1285	1285	baby	word1-643	N	5	5	4.79	4	0.14	0	1289	BABY
Hill-2015-999-1286	1286	daughter	word2-643	N	5	5	4.79	4	0.14	0	1357	DAUGHTER
Hill-2015-999-1287	1287	pipe	word1-644	N	6.03	4.88	4.93	4	0.14	0	1124	PIPE
Hill-2015-999-1288	1288	cigar	word2-644	N	6.03	4.88	4.93	4	0.14	0		
Hill-2015-999-1289	1289	milk	word1-645	N	4.05	4.92	4.89	4	0.14	0	635	MILK
Hill-2015-999-1290	1290	juice	word2-645	N	4.05	4.92	4.89	4	0.14	0	1499	JUICE
Hill-2015-999-1291	1291	box	word1-646	N	1.25	4.9	4.93	4	0.14	0	1465	BOX
Hill-2015-999-1292	1292	cigar	word2-646	N	1.25	4.9	4.93	4	0.14	0		
Hill-2015-999-1293	1293	apartment	word1-647	N	3.33	4.9	4.93	4	0.14	0		
Hill-2015-999-1294	1294	hotel	word2-647	N	3.33	4.9	4.93	4	0.14	0		
Hill-2015-999-1295	1295	cup	word1-648	N	3.17	5	4.86	4	0.14	0	476	CUP
Hill-2015-999-1296	1296	cone	word2-648	N	3.17	5	4.86	4	0.14	0	287	CONE
Hill-2015-999-1297	1297	horse	word1-649	N	3.02	5	4.86	4	0.14	0	615	HORSE
Hill-2015-999-1298	1298	ox	word2-649	N	3.02	5	4.86	4	0.14	0	1169	OX
Hill-2015-999-1299	1299	throat	word1-650	N	2.8	4.97	4.89	4	0.14	0	1346	THROAT
Hill-2015-999-1300	1300	nose	word2-650	N	2.8	4.97	4.89	4	0.14	0	1221	NOSE
Hill-2015-999-1301	1301	bone	word1-651	N	4.17	4.9	4.96	4	0.14	0	1394	BONE
Hill-2015-999-1302	1302	teeth	word2-651	N	4.17	4.9	4.96	4	0.14	0	1380	TOOTH
Hill-2015-999-1303	1303	bone	word1-652	N	3.78	4.9	5	4	0.14	0	1394	BONE
Hill-2015-999-1304	1304	elbow	word2-652	N	3.78	4.9	5	4	0.14	0	981	ELBOW
Hill-2015-999-1305	1305	bacon	word1-653	N	1.22	4.9	5	4	0.14	0		
Hill-2015-999-1306	1306	bean	word2-653	N	1.22	4.9	5	4	0.14	0	832	BEAN
Hill-2015-999-1307	1307	cup	word1-654	N	5.13	5	5	4	0.14	0	476	CUP
Hill-2015-999-1308	1308	jar	word2-654	N	5.13	5	5	4	0.14	0		
Hill-2015-999-1309	1309	proof	word1-655	N	7.3	2.67	2.72	2	0.13	0		
Hill-2015-999-1310	1310	fact	word2-655	N	7.3	2.67	2.72	2	0.13	0		
Hill-2015-999-1311	1311	appointment	word1-656	N	6.75	3	2.75	2	0.13	0		
Hill-2015-999-1312	1312	engagement	word2-656	N	6.75	3	2.75	2	0.13	0		
Hill-2015-999-1313	1313	birthday	word1-657	N	1.67	3.2	3.25	2	0.13	0	2407	BIRTHDAY
Hill-2015-999-1314	1314	year	word2-657	N	1.67	3.2	3.25	2	0.13	0	1226	YEAR
Hill-2015-999-1315	1315	word	word1-658	N	2.53	3.56	2.93	2	0.13	0	1599	WORD
Hill-2015-999-1316	1316	clue	word2-658	N	2.53	3.56	2.93	2	0.13	0		
Hill-2015-999-1317	1317	author	word1-659	N	8.02	4.26	3.07	2	0.13	0		
Hill-2015-999-1318	1318	creator	word2-659	N	8.02	4.26	3.07	2	0.13	0		
Hill-2015-999-1319	1319	atom	word1-660	N	3.1	3.34	4.22	3	0.13	0		
Hill-2015-999-1320	1320	carbon	word2-660	N	3.1	3.34	4.22	3	0.13	0		
Hill-2015-999-1321	1321	archbishop	word1-661	N	7.05	4.14	4.21	3	0.13	0		
Hill-2015-999-1322	1322	bishop	word2-661	N	7.05	4.14	4.21	3	0.13	0		
Hill-2015-999-1323	1323	letter	word1-662	N	4	4.7	3.96	3	0.13	0	1612	LETTER
Hill-2015-999-1324	1324	paragraph	word2-662	N	4	4.7	3.96	3	0.13	0		
Hill-2015-999-1325	1325	page	word1-663	N	3.03	4.9	3.96	3	0.13	0		
Hill-2015-999-1326	1326	paragraph	word2-663	N	3.03	4.9	3.96	3	0.13	0		
Hill-2015-999-1327	1327	steeple	word1-664	N	7.08	4.74	4.6	3	0.13	0		
Hill-2015-999-1328	1328	chapel	word2-664	N	7.08	4.74	4.6	3	0.13	0		
Hill-2015-999-1329	1329	muscle	word1-665	N	3.65	4.5	4.9	3	0.13	0	1004	MUSCLE
Hill-2015-999-1330	1330	bone	word2-665	N	3.65	4.5	4.9	3	0.13	0	1394	BONE
Hill-2015-999-1331	1331	muscle	word1-666	N	5	4.5	4.93	3	0.13	0	1004	MUSCLE
Hill-2015-999-1332	1332	tongue	word2-666	N	5	4.5	4.93	3	0.13	0	1205	TONGUE
Hill-2015-999-1333	1333	boy	word1-667	N	2.15	4.76	4.72	4	0.13	0	1366	BOY
Hill-2015-999-1334	1334	soldier	word2-667	N	2.15	4.76	4.72	4	0.13	0	1941	SOLDIER
Hill-2015-999-1335	1335	belly	word1-668	N	8.13	4.8	4.7	4	0.13	0	1251	BELLY
Hill-2015-999-1336	1336	abdomen	word2-668	N	8.13	4.8	4.7	4	0.13	0		
Hill-2015-999-1337	1337	guy	word1-669	N	3.33	4.68	4.85	4	0.13	0		
Hill-2015-999-1338	1338	girl	word2-669	N	3.33	4.68	4.85	4	0.13	0	1646	GIRL
Hill-2015-999-1339	1339	bed	word1-670	N	3.5	5	4.58	4	0.13	0	1663	BED
Hill-2015-999-1340	1340	chair	word2-670	N	3.5	5	4.58	4	0.13	0	1476	CHAIR
Hill-2015-999-1341	1341	clothes	word1-671	N	5.15	4.76	4.86	4	0.13	0	1895	CLOTHES
Hill-2015-999-1342	1342	jacket	word2-671	N	5.15	4.76	4.86	4	0.13	0	2770	JACKET
Hill-2015-999-1343	1343	gun	word1-672	N	3.65	4.83	4.9	4	0.13	0	1566	GUN
Hill-2015-999-1344	1344	knife	word2-672	N	3.65	4.83	4.9	4	0.13	0	1352	KNIFE
Hill-2015-999-1345	1345	tin	word1-673	N	5.63	4.87	4.87	4	0.13	0	893	TIN (METAL)
Hill-2015-999-1346	1346	metal	word2-673	N	5.63	4.87	4.87	4	0.13	0	2244	METAL
Hill-2015-999-1347	1347	bottle	word1-674	N	7.93	4.91	4.85	4	0.13	0	1321	BOTTLE
Hill-2015-999-1348	1348	container	word2-674	N	7.93	4.91	4.85	4	0.13	0		
Hill-2015-999-1349	1349	hen	word1-675	N	6.13	4.9	4.89	4	0.13	0	1514	HEN
Hill-2015-999-1350	1350	turkey	word2-675	N	6.13	4.9	4.89	4	0.13	0	2386	TURKEY
Hill-2015-999-1351	1351	meat	word1-676	N	1.67	4.9	4.92	4	0.13	0	634	MEAT
Hill-2015-999-1352	1352	bread	word2-676	N	1.67	4.9	4.92	4	0.13	0	1368	BREAD
Hill-2015-999-1353	1353	arm	word1-677	N	3.83	4.96	4.9	4	0.13	0	1673	ARM
Hill-2015-999-1354	1354	bone	word2-677	N	3.83	4.96	4.9	4	0.13	0	1394	BONE
Hill-2015-999-1355	1355	neck	word1-678	N	5.32	5	4.88	4	0.13	0	1333	NECK
Hill-2015-999-1356	1356	spine	word2-678	N	5.32	5	4.88	4	0.13	0	805	SPINE
Hill-2015-999-1357	1357	apple	word1-679	N	4.05	5	5	4	0.13	0	1320	APPLE
Hill-2015-999-1358	1358	lemon	word2-679	N	4.05	5	5	4	0.13	0	3091	LEMON
Hill-2015-999-1359	1359	agony	word1-680	N	7.63	2.38	2.7	1	0.12	0		
Hill-2015-999-1360	1360	grief	word2-680	N	7.63	2.38	2.7	1	0.12	0	1668	GRIEF
Hill-2015-999-1361	1361	assignment	word1-681	N	8.7	3.86	2.84	2	0.12	0		
Hill-2015-999-1362	1362	task	word2-681	N	8.7	3.86	2.84	2	0.12	0		
Hill-2015-999-1363	1363	night	word1-682	N	2.95	4.52	4.46	3	0.12	0	1233	NIGHT
Hill-2015-999-1364	1364	dawn	word2-682	N	2.95	4.52	4.46	3	0.12	0	729	DAWN
Hill-2015-999-1365	1365	dinner	word1-683	N	3.72	4.5	4.72	3	0.12	0	1833	DINNER (SUPPER)
Hill-2015-999-1366	1366	soup	word2-683	N	3.72	4.5	4.72	3	0.12	0	1547	SOUP
Hill-2015-999-1367	1367	calf	word1-684	N	4.93	4.48	4.85	3	0.12	0	1989	CALF
Hill-2015-999-1368	1368	bull	word2-684	N	4.93	4.48	4.85	3	0.12	0	1008	BULL
Hill-2015-999-1369	1369	snow	word1-685	N	4.8	4.85	4.7	4	0.12	0	784	SNOW
Hill-2015-999-1370	1370	storm	word2-685	N	4.8	4.85	4.7	4	0.12	0	858	STORM
Hill-2015-999-1371	1371	nail	word1-686	N	3.42	4.93	4.72	4	0.12	0	1896	FINGERNAIL OR TOENAIL
Hill-2015-999-1372	1372	hand	word2-686	N	3.42	4.93	4.72	4	0.12	0	1277	HAND
Hill-2015-999-1373	1373	dog	word1-687	N	2.38	4.85	5	4	0.12	0	2009	DOG
Hill-2015-999-1374	1374	horse	word2-687	N	2.38	4.85	5	4	0.12	0	615	HORSE
Hill-2015-999-1375	1375	arm	word1-688	N	1.58	4.96	5	4	0.12	0	1673	ARM
Hill-2015-999-1376	1376	neck	word2-688	N	1.58	4.96	5	4	0.12	0	1333	NECK
Hill-2015-999-1377	1377	ball	word1-689	N	1.75	5	4.97	4	0.12	0	1845	BALL
Hill-2015-999-1378	1378	glove	word2-689	N	1.75	5	4.97	4	0.12	0	867	GLOVE
Hill-2015-999-1379	1379	flu	word1-690	N	6.08	3.65	3.27	2	0.11	0		
Hill-2015-999-1380	1380	fever	word2-690	N	6.08	3.65	3.27	2	0.11	0	1534	FEVER
Hill-2015-999-1381	1381	fee	word1-691	N	3.72	3.89	3.69	3	0.11	0		
Hill-2015-999-1382	1382	salary	word2-691	N	3.72	3.89	3.69	3	0.11	0		
Hill-2015-999-1383	1383	nerve	word1-692	N	3.88	3.89	4.69	3	0.11	0	2626	NERVE
Hill-2015-999-1384	1384	brain	word2-692	N	3.88	3.89	4.69	3	0.11	0	1583	BRAIN
Hill-2015-999-1385	1385	beast	word1-693	N	7.83	4.63	4.61	3	0.11	0		
Hill-2015-999-1386	1386	animal	word2-693	N	7.83	4.63	4.61	3	0.11	0	619	ANIMAL
Hill-2015-999-1387	1387	dinner	word1-694	N	2.85	4.5	4.8	3	0.11	0	1833	DINNER (SUPPER)
Hill-2015-999-1388	1388	chicken	word2-694	N	2.85	4.5	4.8	3	0.11	0	1318	CHICKEN
Hill-2015-999-1389	1389	girl	word1-695	N	2.93	4.85	4.64	4	0.11	0	1646	GIRL
Hill-2015-999-1390	1390	maid	word2-695	N	2.93	4.85	4.64	4	0.11	0		
Hill-2015-999-1391	1391	child	word1-696	N	5.75	4.78	4.76	4	0.11	0	2099	CHILD
Hill-2015-999-1392	1392	boy	word2-696	N	5.75	4.78	4.76	4	0.11	0	1366	BOY
Hill-2015-999-1393	1393	alcohol	word1-697	N	7.42	4.76	4.79	4	0.11	0	404	ALCOHOL (FERMENTED DRINK)
Hill-2015-999-1394	1394	wine	word2-697	N	7.42	4.76	4.79	4	0.11	0	1524	WINE
Hill-2015-999-1395	1395	nose	word1-698	N	3.73	4.89	4.74	4	0.11	0	1221	NOSE
Hill-2015-999-1396	1396	mouth	word2-698	N	3.73	4.89	4.74	4	0.11	0	674	MOUTH
Hill-2015-999-1397	1397	street	word1-699	N	2.38	4.75	4.89	4	0.11	0	1362	STREET
Hill-2015-999-1398	1398	car	word2-699	N	2.38	4.75	4.89	4	0.11	0	1111	CAR
Hill-2015-999-1399	1399	bell	word1-700	N	2.2	4.96	4.81	4	0.11	0	2246	BELL
Hill-2015-999-1400	1400	door	word2-700	N	2.2	4.96	4.81	4	0.11	0	1567	DOOR
Hill-2015-999-1401	1401	box	word1-701	N	1.3	4.9	4.88	4	0.11	0	1465	BOX
Hill-2015-999-1402	1402	hat	word2-701	N	1.3	4.9	4.88	4	0.11	0	771	HAT
Hill-2015-999-1403	1403	belief	word1-702	N	5.95	1.19	2.23	1	0.1	0	3333	BELIEF (RELIGIOUS)
Hill-2015-999-1404	1404	impression	word2-702	N	5.95	1.19	2.23	1	0.1	0		
Hill-2015-999-1405	1405	bias	word1-703	N	5.6	1.68	1.93	1	0.1	0		
Hill-2015-999-1406	1406	opinion	word2-703	N	5.6	1.68	1.93	1	0.1	0		
Hill-2015-999-1407	1407	attention	word1-704	N	8.73	2.3	1.84	1	0.1	0		
Hill-2015-999-1408	1408	awareness	word2-704	N	8.73	2.3	1.84	1	0.1	0		
